time_betw_scan_hours,CA,YM,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1629.000,2.493,6.144,0.220,0.500,2.190,425.000,1.600,1.950
1901.000,2.575,6.939,0.250,0.100,2.410,223.000,9.700,2.010
3066.000,2.611,6.783,0.340,2.400,3.890,382.000,5.900,0.250
1663.000,2.518,6.919,0.030,0.700,1.660,88.000,4.600,2.210
1110.000,2.722,5.762,0.240,0.600,4.900,472.000,0.800,2.350
1596.000,2.809,6.336,0.240,0.100,3.240,162.000,8.700,2.610
2998.000,2.731,7.064,0.390,0.800,2.940,333.000,6.100,0.780
614.000,2.626,6.360,0.260,0.500,4.140,411.000,6.000,0.960
2348.000,2.794,6.803,0.290,1.600,4.090,481.000,2.400,0.100
3219.000,2.504,7.206,0.370,0.600,2.770,323.000,8.500,2.020
1435.000,2.643,6.638,0.540,1.800,3.770,47.000,3.100,0.490
1632.000,2.827,5.556,0.090,0.800,0.390,758.000,3.200,3.570
1649.000,2.630,6.599,0.260,2.300,4.260,444.000,2.000,0.450
3281.000,2.780,6.724,0.220,0.900,1.200,92.000,6.100,2.650
1043.000,2.449,7.058,0.290,1.000,1.640,15.000,5.900,1.630
1080.000,2.607,6.990,0.210,1.500,0.150,212.000,7.300,1.780
4099.000,2.790,5.943,0.240,0.600,1.910,94.000,6.300,2.560
2848.000,2.594,6.553,0.260,0.600,2.350,305.000,9.900,0.610
4938.000,2.562,5.878,0.330,0.400,3.410,743.000,0.800,0.360
1384.000,2.701,6.526,0.170,0.300,5.060,291.000,5.900,2.630
38.000,2.501,6.010,0.160,0.600,0.800,476.000,2.800,3.000
4670.000,2.870,6.861,0.120,0.400,3.960,244.000,9.300,4.520
1352.000,2.595,6.437,0.140,1.700,2.610,417.000,5.400,0.880
1591.000,2.417,7.114,0.050,0.600,4.830,227.000,3.100,2.550
6304.000,2.632,6.970,0.440,1.800,1.640,237.000,8.400,2.730
1323.000,2.485,5.494,0.420,2.400,2.590,337.000,2.300,0.630
6669.000,2.410,6.120,0.040,1.700,4.210,302.000,1.100,5.070
11066.000,2.898,6.235,0.150,1.200,1.360,113.000,2.600,1.390
1770.000,2.775,6.229,0.130,0.900,1.100,172.000,2.700,4.170
1252.000,2.401,6.917,0.430,0.300,2.980,253.000,9.500,1.800
1501.000,2.437,7.003,0.230,0.300,2.460,328.000,5.700,0.710
170.000,2.652,6.863,0.250,0.900,4.190,403.000,3.100,1.650
4808.000,2.608,5.978,0.180,0.500,1.800,59.000,2.000,2.840
741.000,2.520,6.635,0.310,0.400,1.500,70.000,5.800,1.570
129.000,2.670,6.359,0.120,1.800,0.870,151.000,7.600,3.270
1424.000,2.632,6.654,0.330,0.400,0.430,453.000,7.100,3.750
1402.000,2.678,6.113,0.080,0.800,2.200,201.000,7.700,2.470
1345.000,2.558,6.921,0.450,1.500,2.700,420.000,5.300,0.520
7760.000,2.477,6.546,0.490,1.200,2.840,442.000,5.200,0.180
1877.000,2.441,5.665,0.300,2.100,1.260,239.000,4.600,1.700
2619.000,2.647,6.768,0.540,2.800,4.530,438.000,0.000,0.630
1500.000,2.749,6.853,0.020,0.500,1.280,128.000,2.900,1.200
1713.000,2.650,7.012,0.310,0.600,4.440,403.000,0.200,0.130
1116.000,2.660,7.192,0.200,1.400,4.050,323.000,9.500,1.350
1987.000,2.599,6.062,0.300,0.800,2.100,137.000,1.700,5.330
28.000,2.419,5.684,0.280,0.200,4.920,403.000,0.000,0.340
1491.000,2.811,5.464,0.240,0.600,3.870,413.000,0.000,0.690
165.000,2.352,6.998,0.370,0.700,3.670,365.000,8.300,0.540
4981.000,2.591,6.015,0.300,0.100,5.140,468.000,0.800,0.580
43.000,2.810,6.155,0.270,0.900,2.570,411.000,0.000,1.850
266.000,2.901,6.858,0.270,0.400,4.090,542.000,1.200,5.650
533.000,2.581,7.274,0.120,0.600,3.820,308.000,6.700,4.020
1162.000,2.360,6.900,0.270,1.600,2.860,415.000,8.300,0.720
10086.000,2.585,6.991,0.190,1.100,0.740,152.000,6.400,1.450
2461.000,2.650,6.822,0.150,0.600,1.520,261.000,8.000,2.170
2683.000,2.390,6.025,0.230,1.100,1.540,12.000,6.100,4.280
5842.000,2.601,6.670,0.320,0.300,2.300,301.000,6.300,0.940
3070.000,2.652,6.285,0.520,4.700,4.030,439.000,1.000,0.230
3266.000,2.573,6.598,0.340,0.600,0.420,183.000,3.600,2.000
2112.000,2.668,7.244,0.110,0.600,0.760,265.000,7.300,2.030
1974.000,2.662,7.220,0.220,3.300,4.480,408.000,6.600,0.930
2887.000,2.570,6.563,0.120,1.400,2.490,69.000,3.400,1.530
5005.000,2.614,5.875,0.320,0.500,4.540,538.000,0.200,0.050
7194.000,2.346,6.269,0.050,0.600,5.150,509.000,0.100,5.720
7113.000,2.262,6.406,0.320,0.200,2.480,74.000,3.000,3.080
1331.000,2.471,5.651,0.240,0.100,5.170,442.000,0.300,0.920
86.000,2.499,6.861,0.360,5.300,4.110,395.000,0.100,0.640
1719.000,2.448,6.344,0.150,0.300,3.070,21.000,2.200,1.730
101.000,2.613,7.033,0.010,0.300,2.490,116.000,6.400,2.420
1146.000,2.918,5.700,0.300,0.100,2.840,505.000,0.600,1.010
50.000,2.471,6.493,0.430,1.800,1.160,108.000,2.000,0.370
5433.000,2.762,6.373,0.200,0.100,2.930,173.000,7.200,1.690
1560.000,2.386,6.865,0.140,0.500,3.340,154.000,8.700,2.300
1290.000,2.598,5.756,0.340,0.800,4.120,513.000,0.400,1.510
1101.000,2.709,5.795,0.160,1.400,3.190,490.000,0.200,2.640
4462.000,2.650,5.728,0.310,0.900,3.990,511.000,0.400,0.540
1512.000,2.518,6.838,0.340,2.500,4.890,435.000,1.100,0.410
1844.000,2.580,6.911,0.110,0.200,0.810,333.000,15.700,1.990
132.000,2.760,6.831,0.380,0.600,2.930,429.000,6.000,1.130
1509.000,2.435,5.660,0.250,1.200,3.910,455.000,0.200,1.590
972.000,2.583,6.737,0.260,1.200,4.260,331.000,17.100,3.930
1725.000,2.544,7.105,0.430,3.700,3.890,448.000,1.100,0.650
1763.000,2.566,6.094,1.100,1.400,7.100,76.000,0.900,1.000
138.000,2.628,6.297,0.310,2.400,5.070,424.000,1.100,0.230
5901.000,2.657,6.541,0.170,0.700,4.780,108.000,3.300,4.890
655.000,2.751,5.605,0.290,0.800,2.510,657.000,0.200,1.950
1461.000,3.007,5.784,0.280,1.500,1.590,93.000,3.500,1.280
2558.000,2.790,6.487,0.220,0.100,3.280,209.000,5.900,0.450
1046.000,2.732,7.112,0.200,1.000,0.660,217.000,8.800,1.850
1701.000,2.665,5.508,0.330,0.100,4.040,478.000,0.100,0.780
1442.000,2.459,5.832,0.250,0.700,4.200,654.000,0.300,0.700
4636.000,2.627,6.653,0.080,1.400,0.150,275.000,6.500,2.680
198.000,2.371,6.777,0.340,1.900,3.960,379.000,6.000,0.660
244.000,2.748,6.538,0.630,0.600,1.660,228.000,4.900,1.400
2663.000,2.517,7.022,0.390,2.600,4.020,443.000,0.600,0.540
2919.000,2.786,7.269,0.280,1.700,3.370,419.000,3.600,0.730
914.000,2.705,6.887,0.070,2.200,3.580,86.000,9.100,2.640
1363.000,2.344,6.965,0.250,1.800,4.820,434.000,1.600,0.470
1603.000,2.548,7.162,0.360,2.900,4.980,431.000,7.100,0.840
1523.000,2.563,6.871,0.030,0.700,1.660,25.000,11.100,2.420
2192.000,2.670,6.786,0.220,0.100,0.830,130.000,6.200,2.390
1559.000,2.956,6.681,0.600,2.400,3.870,431.000,0.700,0.600
1441.000,2.606,5.661,0.290,0.100,4.010,703.000,0.300,0.170
3356.000,2.534,7.277,0.150,0.900,0.050,201.000,6.700,2.680
133.000,2.721,6.560,0.220,0.200,0.790,85.000,6.500,1.730
1007.000,2.585,6.757,0.300,2.300,3.890,406.000,2.000,0.560
1516.000,2.253,6.691,0.260,0.900,0.470,115.000,6.300,3.190
1326.000,2.660,6.911,0.280,1.000,2.210,412.000,2.900,1.160
123.000,3.000,6.854,0.180,1.100,2.660,194.000,7.200,0.760
9183.000,2.514,6.544,0.330,0.200,1.820,238.000,7.000,3.000
1439.000,2.739,5.680,0.170,1.000,2.740,669.000,0.500,2.470
2994.000,2.630,6.582,0.330,0.700,3.270,250.000,5.900,1.680
470.000,2.819,5.829,0.310,1.700,4.910,333.000,3.000,5.370
5888.000,2.339,6.367,0.430,0.700,4.430,339.000,6.700,1.730
1029.000,2.664,7.211,0.290,0.800,0.890,209.000,7.600,2.540
424.000,2.342,6.868,0.170,1.100,1.820,259.000,6.500,0.400
1206.000,2.899,6.302,0.260,0.000,1.710,175.000,6.400,1.680
61.000,2.566,6.585,0.190,0.400,1.190,539.000,11.700,3.550
850.000,2.381,7.021,0.220,0.800,2.600,167.000,8.100,0.450
1726.000,2.544,7.046,0.380,4.000,3.270,464.000,1.700,0.730
4144.000,2.592,7.372,0.230,1.300,2.660,248.000,7.000,0.640
450.000,2.192,7.133,0.520,0.600,1.310,206.000,7.700,1.700
5760.000,2.630,6.466,0.110,3.000,4.700,409.000,1.700,0.460
1664.000,2.630,6.315,0.200,1.800,0.980,321.000,1.700,1.560
3359.000,2.569,6.590,0.200,0.100,0.210,338.000,9.500,1.730
2557.000,2.468,6.076,0.130,0.400,0.040,66.000,8.100,3.270
1609.000,2.559,6.686,0.220,2.300,3.910,419.000,7.000,0.180
75.000,2.637,6.216,0.250,0.700,2.220,503.000,1.200,1.430
5170.000,2.916,6.860,0.380,1.900,3.100,359.000,7.500,0.880
1578.000,2.514,6.519,0.370,2.500,4.250,408.000,2.600,0.110
1555.000,2.600,5.916,0.130,2.200,0.120,54.000,5.700,2.380
2578.000,2.340,7.068,0.320,0.400,2.830,337.000,5.700,0.790
28.000,2.508,6.405,0.190,0.500,2.310,57.000,4.900,3.110
1514.000,2.382,7.342,0.310,0.200,3.200,423.000,8.400,1.620
1665.000,2.620,7.070,0.200,1.200,0.660,243.000,14.700,3.810
9744.000,2.361,7.163,0.250,1.500,4.530,419.000,5.200,0.300
941.000,2.812,7.271,0.160,1.900,1.490,69.000,3.300,4.410
6255.000,2.545,6.653,0.010,1.100,4.760,22.000,2.900,5.140
1716.000,2.402,7.384,0.420,5.000,4.950,410.000,2.200,0.420
1514.000,2.634,6.610,0.330,2.700,4.620,417.000,2.100,0.560
7797.000,2.860,6.694,0.260,3.000,4.300,415.000,2.100,0.560
1466.000,2.680,6.452,0.270,0.300,0.730,131.000,5.800,1.740
980.000,2.740,6.381,0.210,0.100,2.450,270.000,6.100,1.580
2871.000,2.476,6.564,0.390,0.700,3.750,347.000,7.000,0.630
1216.000,2.974,6.328,0.240,2.100,2.320,232.000,6.500,1.030
1767.000,2.386,6.615,0.250,0.400,1.890,19.000,5.700,0.350
2850.000,2.630,5.434,0.140,0.800,2.930,79.000,0.700,4.910
1333.000,2.684,6.305,0.170,0.400,1.350,343.000,0.400,2.080
2491.000,2.440,6.699,0.070,0.500,0.380,259.000,9.000,1.510
1951.000,2.544,7.090,0.190,0.300,0.150,232.000,15.900,3.150
1119.000,2.584,6.026,0.300,2.000,3.830,414.000,0.100,0.850
1864.000,2.678,6.989,0.280,3.900,3.940,429.000,2.700,0.500
985.000,2.751,7.032,0.590,3.500,8.470,3.000,17.100,0.010
1512.000,2.536,6.629,0.350,2.200,4.820,406.000,1.400,0.340
1060.000,2.585,6.735,0.200,0.000,2.320,218.000,4.700,1.490
971.000,2.622,5.280,0.010,1.400,1.260,194.000,4.200,4.030
1031.000,2.883,6.849,0.170,0.200,0.020,233.000,8.100,2.420
4042.000,2.635,7.335,0.350,3.200,3.790,347.000,7.400,0.110
1468.000,2.484,6.665,0.370,2.600,3.500,443.000,4.300,0.410
1179.000,2.717,7.099,0.200,1.600,2.210,285.000,5.800,1.000
2873.000,2.276,6.828,0.040,0.200,2.670,188.000,3.700,2.540
122.000,2.565,6.394,0.380,0.400,3.920,159.000,6.400,1.150
5425.000,2.694,7.210,0.380,2.100,3.100,431.000,6.500,0.140
1884.000,2.718,6.018,0.460,2.200,2.860,410.000,3.600,1.160
8199.000,2.430,6.417,0.140,0.800,1.810,125.000,8.700,2.390
48.000,2.564,6.798,0.740,3.500,4.980,488.000,4.400,0.560
5382.000,2.595,6.194,0.250,5.700,3.620,98.000,0.600,0.950
1439.000,2.290,5.348,0.200,0.100,5.410,752.000,0.600,2.990
1912.000,2.725,6.358,0.320,4.500,3.600,336.000,7.000,1.390
1454.000,2.540,6.922,0.330,3.600,3.700,411.000,1.700,0.670
1690.000,2.476,7.319,0.370,3.400,2.860,454.000,1.800,0.650
1765.000,2.646,6.913,0.350,2.300,4.550,427.000,1.900,0.210
2891.000,2.633,7.165,0.390,3.700,4.250,446.000,3.600,0.200
2033.000,2.585,6.848,0.150,0.600,1.560,335.000,4.600,2.330
2150.000,2.673,7.031,0.010,1.100,4.070,178.000,5.500,4.120
1515.000,2.783,6.336,0.030,0.000,6.730,275.000,0.300,5.920
1729.000,2.830,7.397,0.290,0.600,0.310,321.000,18.200,2.810
1802.000,2.326,5.947,0.240,0.300,5.290,704.000,0.200,0.590
1066.000,2.650,6.901,0.200,0.900,0.930,149.000,4.000,0.700
157.000,2.939,5.361,0.100,1.500,0.260,432.000,2.400,2.540
1520.000,2.723,7.056,0.320,0.900,1.620,273.000,13.900,2.330
1942.000,2.625,5.482,0.290,0.400,4.410,457.000,1.000,0.140
1785.000,2.569,5.794,0.290,0.600,4.090,641.000,0.100,0.520
2405.000,2.630,5.511,0.180,0.800,2.620,452.000,1.800,1.570
142.000,2.424,5.589,0.310,0.800,4.700,588.000,0.900,0.030
1412.000,2.805,6.748,0.170,2.600,4.660,411.000,1.200,0.290
5812.000,2.760,6.538,0.360,2.400,2.710,78.000,2.900,0.740
1031.000,2.657,6.865,0.250,3.100,2.320,198.000,6.700,1.150
281.000,2.767,6.238,0.280,4.400,3.320,469.000,3.300,0.650
4317.000,2.648,6.675,0.290,2.000,5.390,414.000,2.300,0.290
1598.000,2.697,7.370,0.220,2.800,0.600,141.000,8.700,0.900
28.000,2.836,6.389,0.100,0.400,0.550,159.000,5.800,1.970
1262.000,2.640,6.209,0.120,1.200,1.240,59.000,1.800,1.960
8736.000,2.480,6.389,0.170,0.500,1.650,81.000,5.900,1.560
107.000,2.515,6.757,0.200,0.400,1.220,59.000,6.700,2.650
52.000,2.919,5.707,0.240,0.500,2.400,428.000,1.500,0.070
1010.000,2.440,5.560,0.290,0.600,1.100,576.000,0.300,1.870
4264.000,2.517,7.142,0.560,1.300,3.470,223.000,8.700,0.580
1395.000,2.525,5.938,0.230,1.500,0.770,533.000,3.900,3.420
67.000,2.675,5.977,0.060,1.200,1.810,162.000,15.500,3.010
4026.000,2.702,5.654,1.570,0.400,6.870,49.000,0.800,0.120
2364.000,2.540,6.599,0.080,0.400,1.130,256.000,5.800,1.610
2373.000,2.434,7.286,0.270,0.300,0.660,361.000,18.200,2.600
2529.000,2.708,6.535,0.240,0.500,3.470,114.000,5.700,1.380
1267.000,2.658,6.611,0.240,1.000,1.580,118.000,7.000,1.080
1621.000,2.605,6.595,0.190,1.500,0.640,109.000,8.300,2.480
1962.000,2.683,6.673,0.140,0.400,0.420,184.000,6.000,1.800
2349.000,2.732,6.582,0.270,2.700,4.190,465.000,1.500,0.430
795.000,2.527,6.747,0.190,0.500,2.250,115.000,2.000,1.730
1132.000,2.510,5.697,0.250,1.400,4.360,444.000,0.000,0.150
4399.000,2.593,7.083,0.160,1.200,3.240,103.000,8.900,3.230
2597.000,2.215,6.379,0.120,1.000,0.440,43.000,6.800,2.480
2275.000,2.477,6.245,0.150,1.200,0.000,486.000,0.200,4.600
2460.000,2.843,6.405,0.170,1.600,2.520,147.000,6.200,0.510
1296.000,2.480,6.675,0.190,0.000,0.330,326.000,6.900,1.340
1390.000,2.990,6.008,0.110,1.500,6.180,440.000,9.700,2.920
1613.000,2.672,7.270,0.410,1.200,3.170,401.000,6.700,5.360
8423.000,2.516,6.677,0.280,0.400,0.390,248.000,6.600,1.610
3359.000,2.576,6.583,0.020,0.300,0.120,252.000,8.600,0.970
8306.000,2.299,6.471,0.190,1.600,0.620,142.000,9.900,3.910
3792.000,2.771,5.450,0.260,0.600,3.850,505.000,0.200,0.150
2836.000,2.768,6.479,0.450,1.600,4.780,426.000,0.800,0.500
1578.000,2.476,6.063,0.490,2.000,4.220,407.000,2.300,0.680
2454.000,2.540,7.104,0.080,0.000,0.120,303.000,11.500,2.340
1766.000,2.727,6.678,0.410,1.400,5.010,402.000,1.400,0.190
1324.000,2.321,7.205,0.210,1.200,3.250,287.000,9.400,3.650
1921.000,2.717,5.890,0.270,1.400,4.320,655.000,0.500,0.090
2272.000,2.429,6.721,0.280,1.600,1.740,286.000,6.700,1.110
497.000,2.550,6.732,0.180,1.100,3.740,302.000,5.800,0.340
1925.000,2.641,7.251,0.220,0.900,1.490,258.000,7.400,0.840
2768.000,2.413,5.499,0.210,0.400,4.610,480.000,0.800,0.350
1377.000,3.027,6.630,0.050,0.200,2.690,99.000,6.400,1.400
1660.000,2.508,6.386,0.280,2.200,3.760,444.000,1.100,1.030
7460.000,2.612,7.267,0.300,1.000,1.550,370.000,11.000,0.560
1760.000,2.488,6.464,0.540,0.300,1.380,153.000,6.400,2.440
2847.000,2.337,6.054,0.100,1.200,2.300,564.000,3.900,0.720
156.000,2.505,6.619,0.090,0.300,0.130,149.000,12.300,0.750
2686.000,2.689,6.839,0.350,1.000,2.000,307.000,6.600,1.820
1728.000,2.818,5.752,0.280,1.100,4.690,426.000,1.500,0.610
1969.000,2.653,6.720,0.270,0.300,2.980,235.000,4.000,3.520
1728.000,2.690,5.651,0.190,0.100,3.920,94.000,1.000,0.460
957.000,2.540,7.150,0.550,1.400,4.780,384.000,5.700,0.380
2748.000,2.581,6.107,0.150,2.000,4.190,110.000,3.900,5.730
8455.000,2.397,6.640,0.170,0.300,2.790,432.000,11.100,0.900
2625.000,2.606,5.837,0.220,2.900,1.030,214.000,5.700,2.580
2788.000,2.606,6.268,0.200,0.700,1.310,142.000,3.100,2.250
1097.000,2.666,6.807,0.320,0.100,1.990,73.000,2.900,2.520
1588.000,2.400,7.017,0.050,0.200,1.630,12.000,5.000,2.300
1728.000,2.740,7.312,0.780,3.300,3.680,431.000,7.200,0.600
188.000,2.855,5.578,0.230,1.200,1.410,422.000,0.300,2.460
0.000,2.720,5.388,0.260,0.400,4.680,404.000,0.100,0.410
240.000,2.590,6.795,0.160,0.200,0.350,259.000,7.400,1.550
1188.000,2.589,6.721,0.260,2.000,2.260,0.000,8.700,1.640
1454.000,3.000,6.003,0.280,5.200,4.460,258.000,1.200,0.240
94.000,2.590,6.373,0.470,2.700,1.080,58.000,2.600,0.210
2625.000,2.607,6.449,0.490,2.300,4.540,424.000,0.100,0.330
1653.000,2.472,7.284,0.020,1.900,3.300,66.000,4.600,2.810
1201.000,2.613,7.188,0.280,2.600,3.930,343.000,6.100,0.190
3850.000,2.678,6.455,0.190,0.400,1.880,150.000,3.800,2.840
10339.000,2.632,6.277,0.090,0.100,1.650,33.000,7.300,2.670
1677.000,2.657,5.865,0.260,0.900,5.050,461.000,0.300,0.010
2752.000,2.992,5.672,0.150,0.200,3.190,506.000,0.700,0.740
571.000,2.395,7.285,0.330,0.100,2.390,165.000,7.600,2.840
1620.000,2.630,6.722,0.130,0.100,1.480,178.000,5.700,1.320
3135.000,2.559,6.960,0.320,2.900,2.900,407.000,2.700,0.830
978.000,2.674,6.594,0.150,0.700,0.800,68.000,6.900,3.280
1131.000,2.324,6.686,0.200,0.700,1.840,100.000,5.900,1.900
2082.000,2.610,6.492,0.260,0.400,0.100,102.000,7.400,2.060
1149.000,2.750,7.085,0.200,0.400,0.310,278.000,11.000,2.360
47.000,2.630,6.053,0.300,0.800,4.790,409.000,0.600,0.690
1132.000,2.493,5.955,0.120,1.600,1.360,381.000,3.700,2.700
1511.000,2.581,5.799,0.250,1.000,4.240,524.000,0.100,1.570
1370.000,2.710,6.703,0.410,0.200,1.370,181.000,6.900,2.800
1285.000,2.720,5.545,0.160,0.800,3.790,744.000,1.500,1.290
1587.000,2.730,6.966,0.320,1.200,4.000,407.000,8.400,1.140
2092.000,2.487,7.260,0.380,3.000,4.470,415.000,4.900,0.140
523.000,2.907,6.675,0.190,1.000,2.210,156.000,8.100,3.380
788.000,2.711,5.388,0.290,0.300,4.250,407.000,0.200,1.000
65.000,2.536,7.027,0.240,0.300,1.590,203.000,10.400,2.330
3236.000,2.694,6.497,0.250,1.700,4.400,404.000,1.400,0.180
228.000,2.880,5.999,0.250,0.100,4.220,521.000,1.000,1.040
12998.000,2.603,7.267,0.280,1.700,1.630,254.000,8.500,1.120
1618.000,2.897,7.024,0.480,1.500,4.250,431.000,2.500,0.740
1447.000,2.769,6.500,0.240,0.200,0.970,195.000,6.700,1.350
1432.000,2.890,5.472,0.270,0.200,4.360,757.000,0.400,0.160
1514.000,2.560,6.621,0.150,0.300,2.110,237.000,5.800,3.350
1744.000,2.650,6.888,0.260,4.300,4.790,451.000,4.900,0.600
5657.000,2.742,6.857,0.160,0.500,1.970,152.000,7.500,3.400
1851.000,2.573,6.024,0.080,0.600,1.620,134.000,5.900,3.250
1134.000,2.570,7.134,0.260,1.700,1.450,346.000,10.700,3.620
918.000,2.699,5.872,0.120,0.700,2.790,134.000,5.800,0.940
263.000,2.830,5.898,0.270,0.400,1.610,148.000,1.300,5.830
1639.000,2.804,7.060,0.260,0.100,2.200,34.000,0.600,3.400
2545.000,2.817,6.086,0.260,0.500,5.050,525.000,0.100,0.540
927.000,2.559,5.628,0.310,0.400,3.960,558.000,0.200,0.020
1711.000,2.721,7.330,0.120,0.100,5.480,132.000,6.900,3.750
106.000,2.569,6.901,0.140,2.500,0.690,85.000,10.000,2.190
1524.000,2.743,5.321,0.190,0.600,2.910,524.000,0.700,2.260
226.000,2.662,7.289,0.450,1.300,4.490,276.000,7.100,0.230
36.000,2.758,7.229,0.420,2.700,2.390,164.000,9.300,0.190
1851.000,2.426,6.992,0.280,0.500,1.020,185.000,10.900,1.650
1489.000,2.459,7.031,0.490,4.000,4.310,500.000,7.900,0.560
1695.000,2.380,6.117,0.160,0.200,0.870,214.000,6.200,1.760
2848.000,2.417,6.430,0.140,0.900,1.580,83.000,10.400,2.100
1440.000,2.212,5.419,0.090,0.400,0.260,524.000,2.400,3.030
1319.000,2.697,5.984,0.130,0.900,0.050,171.000,6.200,2.570
912.000,2.630,5.469,0.250,0.400,2.860,611.000,1.600,2.040
978.000,2.519,6.677,0.030,1.300,2.630,327.000,7.400,3.090
2781.000,2.466,7.062,0.320,2.600,4.550,458.000,2.300,0.330
2582.000,2.323,7.160,0.200,0.200,1.210,294.000,9.900,1.930
1689.000,2.741,7.073,0.220,0.500,3.090,303.000,6.900,0.950
3015.000,2.892,7.249,0.300,1.000,0.520,174.000,5.800,2.770
85.000,2.740,6.238,0.210,2.800,3.630,402.000,0.400,1.450
1449.000,2.800,5.610,0.190,1.400,3.120,555.000,1.500,1.160
925.000,2.803,6.721,0.440,0.700,0.250,357.000,6.800,3.070
1144.000,2.855,6.674,0.060,0.900,0.770,385.000,8.400,1.430
4160.000,2.414,6.604,0.110,1.100,0.860,100.000,6.100,3.980
6186.000,2.805,7.187,0.320,0.600,3.510,403.000,3.200,0.150
1854.000,2.657,7.141,0.310,5.500,4.290,393.000,2.700,0.480
1690.000,2.350,7.070,0.190,0.600,1.700,261.000,6.800,1.310
127.000,2.724,6.394,0.270,0.400,4.370,491.000,1.000,0.540
146.000,2.528,5.987,0.310,1.300,3.360,417.000,0.700,1.210
534.000,2.689,6.833,0.340,3.000,4.000,437.000,0.600,0.440
1144.000,2.510,6.243,0.340,0.600,4.210,444.000,0.100,0.210
1373.000,2.590,6.974,0.090,0.200,0.490,267.000,12.200,1.540
9768.000,2.560,6.081,0.230,0.400,1.630,69.000,0.500,0.960
4612.000,2.362,6.517,0.340,2.700,3.760,401.000,2.000,0.880
1325.000,2.412,6.798,0.380,0.200,1.610,90.000,9.200,2.900
148.000,2.758,6.675,0.110,0.500,0.570,13.000,7.700,2.880
1278.000,2.738,6.992,0.180,0.800,5.590,360.000,5.900,0.200
1195.000,2.417,6.007,0.090,2.300,2.430,615.000,2.400,3.430
4352.000,2.551,7.298,0.420,1.100,2.380,305.000,7.600,0.470
1584.000,2.570,6.301,0.130,0.900,0.020,14.000,5.800,1.360
2512.000,2.239,6.597,0.430,2.900,3.820,419.000,0.200,0.380
1037.000,2.667,6.827,0.060,0.500,0.630,221.000,7.400,1.690
81.000,2.624,6.645,0.030,1.000,0.270,252.000,5.700,1.910
432.000,2.436,6.721,0.740,5.400,6.730,431.000,3.000,3.050
7546.000,2.860,5.265,0.230,0.500,4.370,403.000,0.200,1.320
1628.000,2.746,6.048,0.350,0.900,2.200,279.000,5.900,1.390
1442.000,2.625,5.329,0.270,0.500,4.160,717.000,0.500,0.260
1013.000,2.918,6.841,0.810,4.900,4.250,475.000,2.600,0.790
1299.000,2.470,5.907,0.290,1.600,4.470,430.000,0.400,0.500
1388.000,2.770,7.078,0.320,2.000,4.140,325.000,8.700,0.970
884.000,2.887,6.676,0.120,1.000,0.500,237.000,6.100,1.870
5777.000,2.517,6.963,0.280,3.100,4.310,424.000,1.900,0.710
9966.000,2.785,7.171,0.260,0.100,3.910,362.000,5.900,0.570
2465.000,2.839,6.879,0.240,1.400,4.170,446.000,2.800,0.980
1439.000,2.900,5.550,0.300,0.100,4.240,595.000,0.200,0.020
942.000,2.596,6.115,0.130,0.200,1.800,52.000,0.300,1.560
9413.000,2.423,6.073,0.030,0.600,2.160,140.000,1.000,1.560
2112.000,2.951,6.680,0.290,0.100,0.400,164.000,9.200,2.060
2974.000,3.050,6.977,0.320,0.500,3.190,227.000,5.800,0.440
4049.000,2.758,7.182,0.320,2.000,4.030,409.000,1.500,0.340
5840.000,2.681,6.888,0.260,0.900,1.780,192.000,5.800,1.830
506.000,2.150,6.014,0.280,0.200,4.610,436.000,0.700,0.070
5682.000,2.592,6.857,0.160,0.400,2.890,345.000,5.800,0.280
1212.000,2.830,6.314,0.240,0.500,4.980,405.000,0.600,0.500
4017.000,2.636,6.296,0.340,3.500,2.730,172.000,4.800,1.320
1432.000,2.604,6.976,0.400,4.700,3.850,427.000,2.500,0.690
1476.000,2.823,6.903,0.220,0.200,1.970,243.000,3.000,1.670
268.000,2.510,6.926,0.540,1.900,0.120,253.000,12.200,2.910
10844.000,2.599,6.647,0.720,4.000,6.210,131.000,3.300,0.510
867.000,2.777,6.366,0.310,1.300,5.120,406.000,0.700,0.390
4006.000,2.745,6.342,0.260,3.200,5.490,573.000,4.800,2.340
3741.000,2.591,6.731,0.310,0.400,3.710,240.000,8.500,4.400
60.000,2.563,7.268,0.520,0.400,1.610,278.000,6.500,0.610
1692.000,2.801,6.206,0.160,0.400,1.580,70.000,7.700,3.350
1405.000,3.110,6.341,0.170,0.100,2.520,165.000,2.100,3.430
1954.000,2.501,6.695,0.210,1.400,1.180,174.000,5.900,4.540
1497.000,2.914,6.538,0.440,0.600,4.370,401.000,0.300,0.670
3170.000,2.254,6.185,0.330,0.700,1.320,343.000,8.200,1.000
1397.000,2.542,5.685,0.220,1.200,2.550,476.000,0.100,2.240
1589.000,2.751,6.308,0.430,1.800,3.890,419.000,0.200,0.360
4383.000,2.532,7.359,0.220,2.800,4.850,404.000,5.000,0.510
2996.000,2.704,5.511,0.210,0.600,3.830,440.000,1.000,1.630
7635.000,2.587,6.117,0.000,1.100,1.190,3.000,8.300,3.680
761.000,2.568,6.042,0.310,1.100,3.660,485.000,0.500,0.230
