bcr_dir,RunNumberPartNumberID,RunNumber,PartNumber,ca_time,ym_time,Sensor,BoardNumber,ArrayNumber,time_betw_scan_min,CA,CA Humidity,CA Temperature,YM,YM Humidity,YM Temperature,CA_cav_dia,CA_void_cav,CA_cav_depth,Ca_void_mem,CA_overlap_min,CA_overlap_max,YM_void_mem,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac hoj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/M],t on 10/5 mM glu/lac [s],Lav O2 - Hoj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
,27607,R29241,932-029,07-04-2021 00:58,08-04-2021 01:06,Glu,8,2,2591,2.539,34.12,25.75,5.187,27.81,26.68,1168.46,22.955,58.678,29.36,121.372,189.973,32.194,Approved,22.32,2.03,10.9,41.09,40.62,407,4.6,-0.47,21,8.85,-0.04,0.04
,27454,R29163,932-029,01-04-2021 00:00,06-04-2021 11:22,Glu,3,6,6442,2.546,31.11,26.66,5.365,28.62,25.8,1160.41,21.517,61.538,32.158,131.386,189.196,29.333,Approved,20.55,2.07,9.8,40.09,39.29,905,6.4,-0.8,21,9.93,0.01,0.05
,28399,R29710,932-029,03-05-2021 08:16,04-05-2021 13:14,Glu,1,15,1290,2.605,29.19,27.41,6.002,28.28,26.17,1183.9,24.556,58.277,28.658,120.741,199.484,31.893,Approved,21.72,2.02,11.2,40.11,39.92,470,5.4,-0.19,21,7.43,-0.03,0.03
,28439,R29732,932-029,04-05-2021 12:42,06-05-2021 13:28,Glu,8,6,851,2.152,36.73,25.15,6.033,28.39,26.58,1167.64,25.708,60.731,32.185,126.649,174.142,35.305,Approved,22.33,1.99,10.2,39.87,37.89,468,8.4,-1.98,32,9.0,-0.04,-0.01
,28192,R29592,932-029,26-04-2021 11:34,27-04-2021 07:38,Glu,3,7,1833,2.405,32.79,25.9,6.132,28.97,25.43,1154.71,24.658,59.959,31.493,131.926,179.419,34.65,Approved,24.85,2.04,10.1,40.49,40.07,549,5.4,-0.42,21,7.8,-0.24,0.01
,27087,R28987,932-029,22-03-2021 14:56,23-03-2021 20:56,Glu,3,16,1513,2.525,27.38,28.7,6.073,27.83,26.84,1158.24,23.34,63.88,29.536,116.095,205.804,30.629,Approved,25.38,1.99,11.0,40.85,39.35,398,8.2,-1.5,21,9.84,-0.08,0.02
,28286,R29649,932-029,28-04-2021 10:56,29-04-2021 06:56,Glu,8,5,1503,1.943,31.28,27.05,5.987,28.37,26.47,1180.46,21.206,55.389,27.842,105.503,211.005,27.424,Approved,22.15,2.06,9.8,38.57,37.23,459,7.6,-1.34,21,8.8,-0.34,-0.05
,27593,R29227,932-029,06-04-2021 17:18,08-04-2021 05:46,Glu,8,3,2358,2.513,34.76,26.15,5.469,27.56,26.95,1157.15,22.136,61.406,26.923,131.24,199.484,28.885,Approved,19.43,1.96,11.6,40.4,40.11,315,5.7,-0.29,32,8.85,-0.06,0.06
,27939,R29432,932-029,19-04-2021 08:10,19-04-2021 21:32,Glu,2,9,1071,2.733,29.9,27.3,6.003,27.38,26.33,1179.7,21.962,62.718,30.363,89.677,211.005,28.788,Approved,21.82,2.02,10.2,40.3,40.38,699,6.1,0.08,21,6.92,-0.17,-0.02
,27692,R29275,932-029,08-04-2021 13:10,12-04-2021 13:12,Glu,2,10,2843,2.461,32.93,25.9,5.986,28.28,26.24,1184.85,24.49,59.594,28.024,125.99,183.736,31.104,Approved,25.57,2.04,10.5,41.73,41.3,751,4.7,-0.43,20,9.13,-0.32,0.04
,28020,R29476,932-029,21-04-2021 11:08,22-04-2021 16:24,Glu,8,12,605,2.024,33.18,27.19,5.849,28.23,26.05,1181.09,21.836,60.987,30.285,110.778,211.005,29.554,Approved,19.27,2.04,10.8,41.03,40.8,286,6.1,-0.23,36,10.03,-0.03,0.06
,28223,R29622,932-029,27-04-2021 08:22,28-04-2021 05:52,Glu,1,10,2966,2.361,32.64,26.36,5.994,27.19,26.98,1171.66,26.526,69.627,32.934,126.649,168.865,35.957,Approved,22.53,2.06,9.3,40.61,39.76,891,5.0,-0.85,21,7.67,-0.23,-0.01
,28301,R29664,932-029,24-04-2021 16:42,26-04-2021 13:10,Glu,2,5,1769,2.441,31.06,25.25,5.886,27.96,26.52,1158.84,22.614,63.668,32.522,105.109,178.685,31.078,Approved,22.23,2.0,9.7,40.4,39.77,517,5.6,-0.63,21,8.77,-0.56,-0.22
,27177,R29014,932-029,24-03-2021 12:52,25-03-2021 04:02,Glu,3,8,1325,2.584,31.82,26.33,5.685,28.97,26.22,1182.91,21.632,58.848,25.641,115.491,178.486,27.065,Approved,21.97,2.08,7.6,39.13,36.39,603,6.8,-2.74,21,10.93,-0.24,-0.06
,27310,R29093,932-029,25-03-2021 10:04,29-03-2021 16:30,Glu,3,7,1791,2.388,33.13,25.5,5.874,27.76,26.56,1166.29,20.645,60.001,30.538,120.875,210.218,27.615,Approved,22.25,2.03,11.4,40.47,39.49,436,7.3,-0.98,21,9.55,-0.18,-0.02
,28130,R29566,932-029,26-04-2021 19:52,27-04-2021 23:02,Glu,4,10,2050,2.281,32.17,27.32,6.252,28.32,26.68,1182.36,23.344,61.945,32.245,142.428,211.005,30.298,Approved,18.8,1.92,10.4,41.03,40.46,278,5.3,-0.57,40,11.37,-0.21,-0.14
,27360,R29121,932-029,29-03-2021 09:16,30-03-2021 20:06,Glu,1,15,2766,2.279,30.32,26.65,5.762,28.2,25.94,1170.06,23.592,59.656,27.898,115.491,194.235,29.588,Approved,22.57,1.97,10.9,41.18,40.19,700,5.1,-0.99,21,11.01,0.03,-0.05
,27925,R29418,932-029,18-04-2021 07:24,19-04-2021 20:16,Glu,3,15,1939,2.362,28.65,26.66,6.229,29.44,26.31,1182.33,23.67,58.627,27.668,115.491,183.736,30.054,Approved,22.38,1.79,12.0,40.78,40.64,452,5.8,-0.14,21,7.37,0.05,0.09
,28282,R29645,932-029,28-04-2021 08:32,29-04-2021 03:18,Glu,1,7,1358,2.201,29.93,27.26,6.956,28.12,26.58,1180.0,23.306,60.088,31.998,116.053,211.005,31.678,Approved,22.58,2.05,10.3,40.29,39.9,408,6.5,-0.39,32,6.99,-0.32,-0.04
,27738,R29303,932-029,12-04-2021 13:06,13-04-2021 04:38,Glu,3,2,2131,2.213,30.79,26.96,6.395,28.82,26.21,1164.92,24.655,58.601,30.362,100.264,163.588,34.696,Approved,19.37,2.04,11.8,41.06,40.52,617,7.0,-0.54,21,8.89,-0.12,0.01
,27461,R29170,932-029,06-04-2021 05:22,07-04-2021 18:26,Glu,3,15,1091,2.569,33.62,25.71,5.941,27.73,26.93,1166.11,21.163,63.678,30.769,99.853,204.962,29.799,Approved,21.23,2.11,10.3,40.1,39.07,326,7.3,-1.03,32,10.54,-0.13,-0.04
,28197,R29597,932-029,26-04-2021 21:44,29-04-2021 17:46,Glu,2,12,1759,2.53,34.12,25.64,6.123,29.71,24.86,1169.29,24.514,60.71,30.696,116.095,205.804,33.793,Approved,22.03,2.04,10.0,40.18,39.28,478,5.1,-0.9,21,6.81,-0.29,-0.12
,27585,R29219,932-029,06-04-2021 09:02,07-04-2021 10:16,Glu,8,12,2568,2.468,31.7,26.52,5.696,28.33,26.75,1168.33,22.909,61.721,27.099,131.24,178.486,29.853,Approved,22.33,2.02,11.0,41.3,40.79,310,5.2,-0.51,36,10.74,-0.07,0.02
,28220,R29619,932-029,27-04-2021 15:26,28-04-2021 06:44,Glu,1,12,2415,2.513,32.34,26.47,6.81,27.19,27.02,1175.37,27.019,66.618,30.681,104.992,173.236,32.998,Approved,18.82,1.96,11.0,41.48,40.34,452,7.3,-1.14,32,10.21,-0.12,-0.06
,27066,R28966,932-029,21-03-2021 14:54,22-03-2021 22:18,Glu,8,4,975,2.402,26.45,28.75,6.256,27.76,26.58,1159.87,19.858,59.202,28.598,110.364,199.707,28.875,Approved,25.37,2.1,10.1,39.55,37.83,389,9.5,-1.72,31,11.91,-0.17,-0.04
,27066,R28966,932-029,21-03-2021 14:34,22-03-2021 21:42,Glu,1,10,974,2.692,26.08,28.71,6.351,27.98,26.58,1166.89,18.969,59.243,27.16,84.087,189.196,28.045,Approved,25.37,2.08,11.0,41.1,40.21,419,7.2,-0.89,32,9.27,-0.1,0.0
,27671,R29254,932-029,12-04-2021 16:40,13-04-2021 10:40,Glu,1,9,1484,2.683,31.97,26.82,5.963,28.65,26.61,1179.26,23.782,62.113,28.054,83.993,167.987,31.22,Approved,22.17,2.1,10.4,41.96,39.82,880,5.1,-2.14,21,10.52,-0.05,0.02
,27070,R28970,932-029,18-03-2021 10:16,23-03-2021 11:36,Glu,6,9,5203,2.311,31.4,26.79,5.124,28.3,26.31,1165.29,21.061,77.082,30.871,126.131,199.707,29.017,Approved,22.67,1.97,10.8,41.15,40.16,519,4.9,-0.99,20,10.21,-0.03,0.05
,28234,R29633,932-029,28-04-2021 11:26,29-04-2021 08:00,Glu,2,1,1844,2.364,30.82,27.28,5.67,28.42,26.17,1172.67,25.585,59.436,32.509,116.095,158.311,35.787,Approved,22.33,1.98,10.1,40.21,39.48,710,4.8,-0.73,22,7.18,-0.43,-0.02
,27978,R29453,932-029,20-04-2021 11:30,21-04-2021 10:14,Glu,1,10,1732,2.402,30.34,27.23,5.884,27.36,26.54,1177.49,26.94,61.734,30.755,115.491,178.486,32.933,Approved,19.23,2.08,11.2,39.6,37.92,460,5.8,-1.68,21,7.97,-0.1,0.01
,27309,R29092,932-029,25-03-2021 09:06,26-03-2021 03:46,Glu,1,1,930,2.593,32.96,25.41,6.22,27.11,26.84,1179.74,23.198,59.362,29.683,126.649,195.25,30.76,Approved,22.4,1.97,11.7,40.33,40.0,186,6.3,-0.33,81,9.41,-0.19,-0.05
,27077,R28977,932-029,21-03-2021 08:06,22-03-2021 13:18,Glu,1,2,1041,2.452,27.93,26.98,6.66,30.5,25.15,1167.76,24.372,71.985,28.6,115.491,209.984,30.798,Approved,22.28,1.95,11.6,41.52,40.94,268,8.2,-0.58,64,10.44,-0.31,-0.08
,27168,R29005,932-029,24-03-2021 01:36,24-03-2021 15:46,Glu,2,8,2167,2.419,30.98,25.94,6.141,30.5,25.09,1166.59,22.193,59.429,31.904,99.853,210.218,31.02,Approved,21.9,2.04,8.9,40.94,40.37,399,7.2,-0.57,21,8.19,-0.32,-0.1
,28213,R29612,932-029,27-04-2021 03:36,29-04-2021 00:30,Glu,8,2,608,2.591,34.52,25.8,6.271,27.58,26.72,1171.12,27.221,60.596,31.882,141.739,194.235,33.185,Approved,18.87,2.05,10.3,40.82,39.8,570,6.2,-1.02,22,6.39,-0.08,0.01
,27697,R29280,932-029,11-04-2021 08:46,12-04-2021 18:08,Glu,8,2,1334,2.308,28.22,26.98,5.807,28.84,25.85,1176.3,23.485,57.199,27.062,104.992,209.984,30.138,Approved,22.15,2.05,10.9,40.99,40.32,427,5.0,-0.67,21,9.88,-0.04,0.02
,28330,R29675,932-029,02-05-2021 14:56,04-05-2021 14:44,Glu,3,6,2415,2.502,31.92,25.83,5.939,28.59,26.47,1171.37,21.676,57.669,31.387,99.853,173.43,30.234,Approved,21.68,2.06,10.8,40.84,39.85,841,4.9,-0.99,21,6.95,-0.02,0.02
,28556,R29790,932-029,05-05-2021 11:04,07-05-2021 05:14,Glu,8,7,919,2.267,31.11,27.14,5.663,29.18,26.31,1181.67,23.203,58.01,33.471,110.364,157.663,31.21,Approved,22.48,2.01,10.8,38.55,36.15,726,7.1,-2.4,21,10.54,0.02,0.05
,27268,R29069,932-029,26-03-2021 16:22,30-03-2021 03:56,Glu,3,16,3807,2.486,28.12,26.98,5.359,27.49,26.45,1170.2,25.409,60.886,29.882,110.241,209.984,30.169,Approved,22.63,2.05,10.5,39.94,37.82,700,7.2,-2.12,21,13.38,-0.15,-0.03
,27584,R29218,932-029,06-04-2021 16:16,07-04-2021 14:16,Glu,8,2,2593,2.604,32.59,26.72,5.828,27.44,26.84,1179.49,20.662,59.217,29.919,121.328,211.005,27.619,Approved,22.37,1.96,10.5,40.42,39.66,652,6.8,-0.76,21,9.29,-0.05,0.03
,27294,R29077,932-029,25-03-2021 08:00,29-03-2021 18:54,Glu,1,3,1990,2.674,32.51,26.43,5.875,27.96,26.38,1165.84,20.444,61.532,30.742,115.62,204.962,28.181,Approved,19.7,2.05,10.3,41.15,41.13,396,5.3,-0.02,21,8.35,-0.49,-0.17
,28434,R29727,932-029,03-05-2021 23:34,05-05-2021 08:44,Glu,4,16,1674,2.536,30.27,27.64,6.568,27.86,26.86,1173.43,23.869,60.367,30.309,84.432,189.973,34.769,Approved,21.72,2.06,10.8,38.88,37.45,535,10.4,-1.43,21,9.69,-0.05,0.02
,27299,R29082,932-029,25-03-2021 01:40,26-03-2021 14:18,Glu,3,12,871,2.721,30.91,26.75,5.483,27.14,26.96,1155.47,23.606,60.856,28.346,131.24,188.985,28.532,Approved,22.3,2.04,10.6,40.67,40.06,354,5.1,-0.61,22,7.87,-0.13,-0.04
,27252,R29053,932-029,24-03-2021 17:50,25-03-2021 10:14,Glu,8,15,1481,2.576,30.91,26.75,5.738,27.09,26.73,1199.47,19.884,54.74,28.999,110.364,168.174,27.44,Approved,22.08,1.99,13.2,41.18,39.85,301,6.8,-1.33,32,10.35,-0.02,-0.03
,28304,R29667,932-029,25-04-2021 09:38,26-04-2021 15:12,Glu,8,5,906,2.702,29.02,26.95,5.43,28.59,25.78,1163.71,21.969,61.579,31.938,120.875,204.962,29.946,Approved,22.88,2.02,9.7,40.02,38.18,391,5.5,-1.84,21,9.28,-0.42,-0.13
,27760,R29325,932-029,13-04-2021 09:34,15-04-2021 14:06,Glu,2,12,1565,2.357,35.92,25.04,5.776,27.41,26.75,1172.1,24.202,60.589,28.299,115.491,188.985,31.196,Approved,22.47,2.03,9.6,41.1,40.51,642,5.7,-0.59,21,8.03,-0.18,0.0
,27361,R29122,932-029,28-03-2021 08:06,29-03-2021 23:24,Glu,3,4,1180,2.377,28.15,27.04,5.459,27.81,26.35,1173.28,23.124,60.79,29.442,142.48,211.081,30.715,Approved,25.1,2.06,9.8,40.9,40.88,445,4.9,-0.02,21,8.84,-0.02,0.04
,27663,R29246,932-029,07-04-2021 02:40,08-04-2021 23:40,Glu,3,8,1528,2.463,35.38,24.56,5.961,26.2,27.49,1167.72,23.552,60.561,27.677,136.489,194.235,30.292,Approved,22.3,1.98,10.6,41.0,40.26,634,5.6,-0.74,21,9.1,-0.05,0.01
,28090,R29526,932-029,21-04-2021 13:44,23-04-2021 15:00,Glu,8,1,813,2.531,34.04,25.55,5.895,30.5,25.07,1167.19,25.451,58.057,32.359,121.372,184.696,35.453,Approved,22.85,1.93,10.1,41.56,40.19,509,6.2,-1.37,21,6.82,-0.43,-0.1
,28282,R29645,932-029,28-04-2021 08:36,29-04-2021 03:22,Glu,2,16,1359,2.181,30.08,27.3,6.85,28.18,26.59,1179.14,23.038,60.781,31.485,105.503,211.005,30.731,Approved,22.48,2.07,10.4,40.6,40.38,285,5.9,-0.22,40,6.57,-0.3,-0.04
,27669,R29252,932-029,08-04-2021 10:56,09-04-2021 11:04,Glu,3,1,1470,2.316,32.54,26.06,5.777,30.74,26.28,1175.63,22.741,60.467,27.17,120.741,194.235,28.568,Approved,19.42,2.07,11.8,40.98,39.51,713,6.2,-1.47,21,3.55,-0.24,0.05
,27217,R29036,932-029,24-03-2021 15:06,26-03-2021 13:26,Glu,1,12,1458,2.43,31.16,26.58,5.626,27.58,26.82,1155.21,18.87,60.93,28.387,120.875,204.962,26.859,Approved,22.33,2.07,10.6,39.99,38.72,388,6.3,-1.27,32,8.83,-0.06,0.01
,27418,R29146,932-029,30-03-2021 13:02,31-03-2021 16:36,Glu,3,13,1915,2.31,33.01,26.82,5.935,27.22,26.65,1163.3,21.108,60.806,30.818,131.386,183.941,28.325,Approved,22.67,2.01,12.0,40.97,40.41,232,6.7,-0.56,44,7.67,-0.74,-0.32
,28142,R29578,932-029,24-04-2021 16:18,26-04-2021 10:32,Glu,2,7,1013,2.557,30.49,25.69,5.599,30.32,25.64,1165.13,24.806,60.099,31.434,116.095,174.142,32.278,Approved,22.73,2.05,10.8,40.88,40.05,368,6.1,-0.83,32,8.81,-0.39,-0.07
,28015,R29471,932-029,21-04-2021 00:30,21-04-2021 20:20,Glu,3,5,505,2.578,33.46,25.8,6.019,29.06,25.71,1170.49,20.701,53.414,30.778,110.364,189.196,29.697,Approved,22.13,2.01,10.8,40.86,40.24,491,5.2,-0.62,21,8.03,-0.11,-0.04
,27778,R29343,932-029,13-04-2021 01:42,13-04-2021 21:00,Glu,3,14,862,2.391,34.09,27.18,6.125,27.41,26.88,1193.25,25.705,58.444,30.089,115.491,173.236,33.353,Approved,25.55,2.07,10.4,41.45,40.16,842,5.9,-1.29,20,8.67,-0.42,-0.01
,28336,R29681,932-029,29-04-2021 05:12,04-05-2021 13:58,Glu,3,1,4260,2.513,33.52,26.06,5.742,27.28,26.33,1176.06,25.005,56.5,31.297,89.71,163.588,33.6,Approved,21.75,2.08,11.6,40.03,39.46,342,7.6,-0.57,36,6.92,-0.05,-0.01
,27160,R28997,932-029,22-03-2021 08:48,23-03-2021 08:46,Glu,3,13,1231,2.587,29.75,26.52,5.952,27.76,26.88,1171.88,22.526,60.68,32.208,116.053,211.005,30.577,Approved,22.33,2.05,10.9,41.59,40.75,427,6.3,-0.84,21,9.7,-0.21,-0.09
,27408,R29136,932-029,29-03-2021 15:14,30-03-2021 11:08,Glu,1,7,1690,2.341,31.08,27.07,5.663,28.4,26.38,1181.07,19.785,54.312,28.299,105.109,178.685,26.852,Approved,19.6,1.97,10.6,41.17,41.19,361,4.6,0.02,21,9.86,-0.39,-0.05
,27747,R29312,932-029,11-04-2021 13:10,12-04-2021 18:58,Glu,3,6,1068,2.422,29.8,26.47,5.557,28.99,25.73,1174.62,24.223,57.804,31.137,131.926,189.973,32.964,Approved,22.12,2.07,10.3,39.12,37.12,689,5.6,-2.0,21,10.99,-0.07,0.01
,27223,R29042,932-029,23-03-2021 09:50,24-03-2021 01:10,Glu,8,11,498,2.36,29.07,27.64,6.178,27.41,26.81,1168.42,25.484,60.218,29.638,115.491,173.236,31.768,Approved,22.32,2.0,10.6,40.66,39.1,352,8.3,-1.56,31,10.64,-0.41,-0.18
,27823,R29370,932-029,15-04-2021 00:12,15-04-2021 15:22,Glu,1,6,690,2.32,31.14,27.18,6.47,28.92,25.71,1155.78,21.185,60.062,31.583,99.853,204.962,31.626,Approved,22.47,1.98,11.2,40.95,40.38,504,5.0,-0.57,21,11.43,-0.1,0.0
,27879,R29391,932-029,15-04-2021 17:12,16-04-2021 11:36,Glu,7,1,1241,2.456,31.58,27.37,6.037,30.27,25.59,1180.22,24.833,60.024,28.829,115.491,194.235,31.26,Approved,22.48,2.08,10.0,40.51,38.97,546,5.9,-1.54,20,7.92,-0.05,0.01
,27474,R29183,932-029,01-04-2021 01:22,01-04-2021 17:50,Glu,3,6,949,2.507,30.13,27.11,6.064,28.94,25.85,1167.45,23.059,58.31,27.112,120.741,204.734,28.573,Approved,22.62,2.03,12.1,40.92,40.58,183,4.8,-0.34,76,7.97,-0.08,0.0
,27264,R29065,932-029,25-03-2021 05:12,30-03-2021 06:34,Glu,1,3,3628,2.633,33.21,26.13,5.799,28.25,26.66,1163.94,22.593,60.796,26.731,120.741,167.987,28.262,Approved,25.17,1.97,9.6,41.06,40.63,499,7.3,-0.43,21,11.21,0.37,0.27
,27662,R29245,932-029,07-04-2021 01:30,08-04-2021 01:24,Glu,3,1,2200,2.8,33.57,26.22,5.807,27.85,26.61,1176.4,20.351,58.919,30.29,126.131,204.962,28.659,Approved,22.55,2.05,10.5,40.57,40.43,300,5.6,-0.14,32,8.71,-0.02,-0.01
,28087,R29523,932-029,21-04-2021 12:34,23-04-2021 10:02,Glu,3,16,1294,2.324,34.36,26.03,6.475,28.45,26.65,1164.87,18.494,56.03,26.512,126.131,199.707,29.124,Approved,22.8,2.09,9.8,40.55,37.86,885,8.1,-2.69,21,8.59,-0.34,-0.07
,27259,R29060,932-029,28-03-2021 14:52,30-03-2021 20:48,Glu,1,1,2278,2.432,31.68,25.43,6.055,27.26,26.22,1184.77,20.842,60.569,29.193,121.328,211.005,27.36,Approved,22.6,2.04,11.7,41.17,40.37,324,5.0,-0.8,31,8.1,-0.25,-0.09
,27359,R29120,932-029,29-03-2021 10:46,30-03-2021 08:42,Glu,2,6,1786,2.294,30.12,26.96,5.872,27.49,26.47,1183.24,21.192,59.879,29.771,131.878,211.005,28.304,Approved,22.62,2.11,10.8,39.35,37.61,434,8.5,-1.74,20,8.65,-0.5,-0.14
,27829,R29376,932-029,14-04-2021 23:04,16-04-2021 03:08,Glu,8,12,1286,2.418,31.11,26.72,5.902,27.78,26.77,1168.16,24.112,60.791,28.456,141.739,199.484,30.887,Approved,22.48,1.85,10.2,41.06,40.95,318,5.5,-0.11,31,10.07,-0.53,0.01
,27989,R29464,932-029,21-04-2021 01:34,21-04-2021 16:58,Glu,8,6,764,2.446,32.66,26.63,5.535,29.09,25.68,1163.33,24.094,60.361,28.318,115.491,178.486,30.483,Approved,18.92,2.05,10.2,40.25,39.18,490,7.1,-1.07,21,11.21,-0.15,-0.02
,27364,R29125,932-029,29-03-2021 21:14,30-03-2021 22:44,Glu,1,10,2150,2.564,32.67,26.72,5.657,28.25,26.59,1175.43,23.126,61.018,26.85,99.742,194.235,27.999,Approved,22.58,2.08,10.7,41.15,39.86,483,6.3,-1.29,21,9.75,-0.35,-0.07
,27415,R29143,932-029,31-03-2021 17:04,01-04-2021 14:04,Glu,1,16,755,2.548,30.22,27.32,5.873,29.36,26.03,1170.56,20.293,60.62,29.226,126.131,178.685,28.618,Approved,22.58,2.05,11.4,40.92,40.38,481,6.4,-0.54,21,7.58,-0.13,-0.02
,27965,R29440,932-029,20-04-2021 12:42,21-04-2021 16:00,Glu,3,1,1537,2.481,33.04,26.4,6.554,28.82,26.13,1165.59,20.261,59.509,30.61,105.109,204.962,30.265,Approved,18.93,2.0,10.9,40.29,38.29,327,7.7,-2.0,32,9.88,-0.22,-0.05
,28279,R29642,932-029,28-04-2021 07:42,29-04-2021 00:40,Glu,1,12,2023,2.525,30.57,26.79,6.638,28.05,26.66,1180.05,26.798,65.965,33.404,84.432,200.527,38.095,Approved,22.32,1.93,10.6,40.35,39.94,549,5.1,-0.41,21,6.04,-0.45,0.0
,27587,R29221,932-029,06-04-2021 10:34,08-04-2021 04:20,Glu,8,10,1855,2.559,32.67,26.06,6.039,27.11,26.82,1172.08,20.153,61.746,29.336,136.642,194.452,28.319,Approved,22.47,2.07,10.6,41.07,40.45,457,6.0,-0.62,20,8.54,-0.04,0.02
,28033,R29489,932-029,21-04-2021 08:28,22-04-2021 11:52,Glu,8,8,1224,2.553,33.92,27.09,6.057,27.49,26.59,1158.72,21.706,53.635,25.941,131.24,194.235,29.197,Approved,21.92,1.98,9.6,40.82,39.81,478,5.7,-1.01,22,7.4,-0.14,-0.07
,27366,R29127,932-029,30-03-2021 05:06,31-03-2021 05:06,Glu,6,16,2804,2.426,31.09,26.93,5.952,28.12,26.66,1169.51,22.844,58.726,28.959,121.372,195.25,30.647,Approved,21.15,2.08,13.0,41.35,40.72,208,5.6,-0.63,64,9.75,-0.08,-0.02
,27033,R28948,932-029,18-03-2021 11:00,29-03-2021 17:48,Glu,3,2,13819,2.378,31.83,26.54,5.481,28.3,26.31,1180.34,24.049,60.948,27.993,125.99,178.486,27.77,Approved,19.73,1.98,10.6,40.8,40.21,309,6.1,-0.59,32,12.93,-0.54,-0.14
,27465,R29174,932-029,02-04-2021 15:14,07-04-2021 02:28,Glu,8,8,2922,2.195,29.85,26.24,5.96,27.51,26.28,1178.37,21.651,63.715,29.363,126.603,211.005,30.291,Approved,22.25,1.96,11.1,41.15,40.05,224,6.6,-1.1,44,12.5,-0.05,0.03
,27162,R28999,932-029,22-03-2021 11:46,23-03-2021 02:52,Glu,3,11,510,2.368,29.51,27.16,6.524,27.78,26.68,1177.61,24.047,58.668,27.858,104.992,178.486,30.646,Approved,22.18,2.07,10.9,40.57,39.14,310,7.6,-1.43,36,9.39,-0.33,-0.06
,28294,R29657,932-029,28-04-2021 23:12,29-04-2021 13:00,Glu,8,2,1764,2.3,30.59,27.35,6.407,27.44,26.88,1174.24,25.119,57.235,31.584,100.264,174.142,34.84,Approved,22.23,2.06,10.8,40.42,38.21,371,7.6,-2.21,31,9.62,-0.28,-0.03
,27814,R29361,932-029,14-04-2021 23:16,15-04-2021 17:46,Glu,2,15,1786,2.464,31.6,26.79,5.995,29.28,26.29,1166.85,23.715,58.681,30.038,105.541,184.696,34.169,Approved,22.02,2.03,10.0,40.08,39.47,541,5.6,-0.61,21,9.75,-0.15,-0.01
,28293,R29656,932-029,29-04-2021 04:48,29-04-2021 18:32,Glu,3,1,1420,2.435,34.79,25.76,5.948,31.4,24.56,1176.41,24.988,59.01,28.875,104.992,162.737,31.621,Approved,22.28,2.03,9.8,39.17,37.34,637,6.7,-1.83,21,8.17,-0.82,-0.03
,28342,R29687,932-029,01-05-2021 12:20,04-05-2021 00:18,Glu,2,8,2246,2.499,30.3,26.28,5.565,28.27,26.43,1163.92,21.565,58.021,32.349,147.152,189.196,30.168,Approved,24.97,2.07,12.2,40.83,40.08,206,5.1,-0.75,44,10.56,-0.16,0.04
,28130,R29566,932-029,26-04-2021 20:06,27-04-2021 23:20,Glu,8,5,2084,2.148,33.2,27.35,6.618,27.98,26.73,1165.93,23.991,63.08,32.76,131.878,211.005,31.082,Approved,18.8,2.0,10.8,40.63,39.88,498,7.0,-0.75,32,7.65,-0.17,-0.08
,28228,R29627,932-029,26-04-2021 22:12,28-04-2021 19:46,Glu,3,8,781,2.308,33.46,26.66,6.445,28.5,26.42,1183.69,22.688,52.172,33.321,131.386,210.218,33.069,Approved,24.73,2.05,10.3,40.68,40.61,492,5.8,-0.07,21,7.93,-0.19,0.02
,27894,R29406,932-029,15-04-2021 18:12,16-04-2021 07:48,Glu,3,5,1428,2.164,30.93,27.35,6.078,28.17,26.79,1175.46,22.684,59.405,30.841,121.328,211.005,29.255,Approved,22.57,2.12,9.7,40.16,39.0,426,6.4,-1.16,21,9.57,-0.05,0.04
,28013,R29469,932-029,21-04-2021 02:50,22-04-2021 09:44,Glu,3,9,1428,2.466,32.19,26.56,5.582,27.91,26.72,1177.73,23.661,62.14,30.035,121.372,195.25,32.217,Approved,21.9,1.96,9.6,40.73,39.46,472,5.2,-1.27,21,8.07,-0.12,-0.06
,27985,R29460,932-029,20-04-2021 10:02,22-04-2021 08:06,Glu,1,10,1857,2.288,30.44,27.12,5.824,27.73,26.61,1173.88,21.655,59.456,30.657,120.875,157.663,29.042,Approved,19.13,2.04,10.7,41.16,40.02,545,5.0,-1.14,21,8.09,-0.08,0.0
,27734,R29299,932-029,12-04-2021 14:58,13-04-2021 11:26,Glu,3,8,3041,1.962,31.98,26.59,5.733,27.9,26.45,1169.52,24.275,60.154,29.801,105.541,174.142,33.174,Approved,21.8,2.06,10.6,41.07,40.15,415,4.8,-0.92,21,8.9,-0.03,0.1
,28433,R29726,932-029,04-05-2021 23:38,05-05-2021 23:52,Glu,2,8,617,2.426,33.13,25.78,6.201,27.29,26.63,1179.31,23.412,57.184,29.285,115.491,188.985,31.058,Approved,22.47,2.01,10.1,40.6,38.68,598,5.0,-1.92,21,7.64,-0.09,0.0
,28124,R29560,932-029,25-04-2021 15:46,27-04-2021 08:52,Glu,2,11,2516,2.621,31.93,25.29,5.974,27.95,26.22,1168.64,23.152,63.767,33.721,110.364,178.685,31.879,Approved,22.07,2.07,9.6,39.28,37.67,700,6.7,-1.61,22,7.5,-0.41,-0.14
