time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2
1999.000,2.667,7.086,0.000,0.630,3.000,4.000,0.070,0.140,0.019,0.315,0.590,0.271
1269.000,2.288,7.138,0.000,0.460,1.000,4.000,0.081,0.035,0.305,0.300,0.284,0.219
7472.000,2.568,6.874,0.000,0.680,2.000,0.000,0.157,0.123,0.399,0.306,0.410,0.515
2075.000,2.597,5.850,0.000,0.800,2.000,3.000,0.141,0.105,0.541,0.693,0.055,0.028
1406.000,2.599,7.059,0.000,0.590,3.000,4.000,0.157,0.018,0.231,0.380,0.377,0.066
1044.000,2.373,6.798,0.000,0.550,3.000,4.000,0.070,0.053,0.328,0.300,0.426,0.277
1044.000,2.680,6.888,0.000,0.610,3.000,4.000,0.130,0.175,0.448,0.360,0.421,0.035
2849.000,2.418,6.345,0.000,0.750,2.000,0.000,0.054,0.175,0.093,0.077,0.497,0.686
79.000,2.812,5.953,0.000,0.680,2.000,3.000,0.124,0.193,0.431,0.616,0.055,0.153
1430.000,2.260,5.393,0.000,0.910,0.000,3.000,0.119,0.123,0.397,0.895,0.022,0.301
864.000,2.468,6.742,0.000,0.560,3.000,0.000,0.005,0.105,0.124,0.073,0.208,0.556
5848.000,2.649,5.865,0.000,0.650,3.000,0.000,0.086,0.123,0.338,0.180,0.077,0.633
1648.000,2.667,6.822,0.000,0.610,3.000,0.000,0.070,0.053,0.043,0.298,0.481,0.449
202.000,2.359,5.538,0.000,0.800,2.000,3.000,0.124,0.018,0.522,0.731,0.022,0.037
897.000,2.239,6.900,0.000,0.650,3.000,2.000,0.195,0.526,0.428,0.522,0.027,0.126
1255.000,2.390,6.586,0.000,0.500,1.000,0.000,0.086,0.035,0.009,0.218,0.410,0.354
13.000,2.572,5.312,0.000,0.780,2.000,0.000,0.011,0.351,0.188,0.399,0.361,0.608
1794.000,2.750,7.196,0.000,0.560,3.000,4.000,0.130,0.053,0.161,0.307,0.383,0.329
1409.000,2.372,7.243,0.000,0.880,0.000,4.000,0.189,0.123,0.200,0.435,0.770,0.352
1681.000,2.481,6.369,0.000,0.490,1.000,4.000,0.205,0.333,0.139,0.001,0.311,0.061
1521.000,2.564,7.029,0.000,0.510,1.000,4.000,0.114,0.018,0.216,0.281,0.399,0.181
2695.000,2.650,6.609,0.000,0.380,4.000,0.000,0.005,0.070,0.285,0.185,0.093,0.355
2317.000,2.550,6.819,0.000,0.670,2.000,2.000,0.135,0.456,0.478,0.514,0.148,0.017
1575.000,2.568,5.474,0.000,0.620,3.000,3.000,0.114,0.175,0.403,0.550,0.071,0.151
1428.000,2.614,6.900,0.000,0.540,1.000,0.000,0.059,0.018,0.139,0.128,0.197,0.517
1345.000,2.610,7.174,0.000,0.680,2.000,4.000,0.151,0.035,0.320,0.364,0.612,0.023
2004.000,2.445,6.574,0.000,0.690,2.000,2.000,0.157,0.439,0.394,0.432,0.393,0.143
1634.000,2.370,6.962,0.000,0.670,2.000,4.000,0.065,0.053,0.130,0.283,0.656,0.372
1747.000,2.332,6.264,0.000,0.650,3.000,3.000,0.168,0.018,0.419,0.568,0.027,0.090
1161.000,2.810,6.188,0.000,0.610,3.000,3.000,0.130,0.316,0.309,0.560,0.044,0.259
4390.000,2.860,6.113,0.000,0.680,2.000,3.000,0.119,0.053,0.132,0.583,0.197,0.417
144.000,3.000,5.940,0.000,0.760,2.000,3.000,0.135,0.000,0.572,0.575,0.005,0.098
1285.000,2.523,5.561,0.000,0.700,2.000,3.000,0.130,0.018,0.509,0.565,0.049,0.211
218.000,2.460,6.982,0.000,0.740,2.000,2.000,0.135,0.456,0.433,0.537,0.290,0.090
1526.000,2.498,6.937,0.000,0.670,2.000,0.000,0.022,0.105,0.025,0.158,0.590,0.560
1665.000,2.502,6.670,0.000,0.660,2.000,0.000,0.103,0.105,0.072,0.224,0.486,0.535
1086.000,2.750,6.298,0.000,0.660,2.000,4.000,0.135,0.105,0.399,0.360,0.525,0.219
185.000,2.593,7.018,0.000,0.730,2.000,2.000,0.124,0.386,0.548,0.515,0.219,0.065
1371.000,2.573,6.233,0.000,0.620,3.000,3.000,0.070,0.263,0.056,0.555,0.126,0.354
16162.000,2.566,7.013,0.000,0.510,1.000,4.000,0.108,0.088,0.149,0.272,0.437,0.189
114.000,2.589,7.022,0.000,0.770,2.000,0.000,0.022,0.105,0.188,0.096,0.191,0.766
3973.000,2.681,6.301,0.000,0.670,2.000,3.000,0.097,0.018,0.422,0.610,0.082,0.259
1575.000,2.675,6.787,0.000,0.450,1.000,4.000,0.092,0.053,0.035,0.239,0.344,0.244
1325.000,2.747,6.404,0.000,0.600,3.000,0.000,0.016,0.211,0.351,0.295,0.230,0.545
1432.000,2.810,6.700,0.000,0.560,3.000,4.000,0.103,0.035,0.407,0.312,0.393,0.254
2094.000,2.567,5.830,0.000,0.720,2.000,3.000,0.135,0.035,0.081,0.681,0.066,0.364
2924.000,2.655,5.686,0.000,0.610,3.000,3.000,0.124,0.140,0.194,0.583,0.033,0.191
1897.000,2.341,6.552,0.000,0.670,2.000,2.000,0.119,0.316,0.504,0.430,0.311,0.002
1370.000,2.692,6.121,0.000,0.520,1.000,0.000,0.081,0.035,0.134,0.085,0.339,0.453
117.000,2.770,5.496,0.000,0.900,0.000,3.000,0.076,0.105,0.268,0.893,0.033,0.312
5630.000,2.466,5.990,0.000,0.460,1.000,0.000,0.070,0.140,0.179,0.088,0.404,0.322
1413.000,2.681,6.670,0.000,0.550,3.000,2.000,0.130,0.316,0.397,0.327,0.317,0.045
1045.000,2.610,7.007,0.000,0.540,1.000,4.000,0.222,0.035,0.302,0.097,0.415,0.252
1003.000,2.796,6.750,0.000,0.520,1.000,2.000,0.157,0.351,0.427,0.218,0.317,0.085
1524.000,2.643,6.608,0.000,0.670,2.000,0.000,0.195,0.158,0.104,0.278,0.459,0.458
1448.000,2.710,5.854,0.000,0.830,0.000,3.000,0.119,0.246,0.380,0.779,0.104,0.291
993.000,2.694,5.684,0.000,0.830,0.000,4.000,0.205,0.228,0.761,0.175,0.656,0.248
1320.000,2.760,5.745,0.000,0.430,4.000,0.000,0.070,0.070,0.021,0.005,0.317,0.364
1300.000,2.698,5.859,0.000,0.730,2.000,3.000,0.130,0.035,0.565,0.533,0.016,0.051
357.000,2.788,7.358,0.000,0.750,2.000,2.000,0.168,0.684,0.355,0.579,0.137,0.105
4315.000,2.660,6.375,0.000,0.460,1.000,0.000,0.011,0.105,0.044,0.176,0.339,0.382
1680.000,2.786,5.302,0.000,0.640,3.000,3.000,0.119,0.018,0.420,0.569,0.038,0.010
1366.000,2.383,6.785,0.000,0.780,2.000,2.000,0.227,0.491,0.596,0.545,0.077,0.030
8439.000,2.698,6.695,0.000,0.900,0.000,1.000,0.070,0.281,0.900,0.236,0.016,0.048
1179.000,2.826,5.330,0.000,0.740,2.000,3.000,0.108,0.158,0.477,0.679,0.044,0.224
489.000,2.130,5.627,0.000,0.770,2.000,3.000,0.195,0.035,0.606,0.518,0.011,0.028
1486.000,2.591,5.637,0.000,0.690,2.000,3.000,0.076,0.175,0.208,0.656,0.142,0.211
1573.000,2.578,6.406,0.000,0.500,1.000,0.000,0.097,0.070,0.139,0.316,0.230,0.392
1452.000,2.558,6.584,0.000,0.780,2.000,0.000,0.281,0.421,0.205,0.071,0.279,0.537
950.000,2.286,7.291,0.000,0.630,3.000,4.000,0.086,0.105,0.287,0.348,0.536,0.135
1917.000,2.486,6.576,0.000,0.590,3.000,0.000,0.076,0.088,0.109,0.054,0.224,0.555
1734.000,2.870,6.983,0.000,0.970,0.000,2.000,0.222,0.439,0.625,0.552,0.694,0.027
1246.000,2.656,6.467,0.000,0.690,2.000,0.000,0.108,0.088,0.005,0.156,0.361,0.623
703.000,3.059,7.048,0.000,0.510,1.000,4.000,0.227,0.088,0.158,0.256,0.301,0.259
1312.000,2.573,7.108,0.000,0.810,0.000,2.000,0.259,0.386,0.426,0.518,0.464,0.078
2827.000,2.601,7.114,0.000,0.640,3.000,4.000,0.086,0.281,0.349,0.459,0.333,0.203
6971.000,2.642,6.748,0.000,0.470,1.000,0.000,0.081,0.193,0.140,0.341,0.087,0.397
1378.000,2.716,7.169,0.000,0.700,2.000,4.000,0.027,0.544,0.137,0.344,0.388,0.191
3134.000,2.796,6.320,0.000,0.550,3.000,4.000,0.205,0.000,0.385,0.286,0.317,0.233
2898.000,2.618,6.525,0.000,0.510,1.000,4.000,0.162,0.228,0.352,0.135,0.333,0.277
1947.000,2.840,7.070,0.000,0.680,2.000,0.000,0.130,0.070,0.445,0.312,0.443,0.467
1978.000,2.290,5.924,0.000,0.710,2.000,0.000,0.065,0.123,0.286,0.249,0.257,0.684
2699.000,2.650,7.383,0.000,0.580,3.000,4.000,0.119,0.105,0.412,0.394,0.317,0.168
1750.000,2.574,6.159,0.000,0.710,2.000,2.000,0.238,0.439,0.512,0.526,0.011,0.090
6365.000,2.368,6.920,0.000,0.650,3.000,4.000,0.189,0.123,0.300,0.457,0.339,0.101
338.000,2.637,6.945,0.000,0.550,3.000,4.000,0.168,0.175,0.459,0.264,0.339,0.027
2749.000,2.710,5.883,0.000,1.000,0.000,3.000,0.022,0.298,0.666,0.913,0.175,0.919
7654.000,2.328,6.751,0.000,0.440,1.000,4.000,0.086,0.035,0.251,0.253,0.339,0.148
2457.000,2.762,6.412,0.000,0.700,2.000,2.000,0.443,0.491,0.560,0.324,0.005,0.234
4584.000,2.805,6.094,0.000,0.540,1.000,0.000,0.076,0.158,0.203,0.250,0.383,0.389
1504.000,2.382,6.717,0.000,0.270,4.000,4.000,0.114,0.018,0.125,0.142,0.153,0.120
2854.000,2.946,6.338,0.000,0.430,4.000,0.000,0.022,0.123,0.022,0.182,0.317,0.324
856.000,2.581,6.656,0.000,0.490,1.000,0.000,0.070,0.018,0.040,0.000,0.366,0.429
1101.000,2.646,6.302,0.000,0.500,1.000,0.000,0.130,0.000,0.086,0.261,0.311,0.352
2925.000,2.909,7.134,0.000,0.720,2.000,2.000,0.146,0.263,0.431,0.520,0.339,0.000
1583.000,2.574,6.894,0.000,0.780,2.000,4.000,0.168,0.246,0.222,0.560,0.459,0.101
4566.000,2.522,6.907,0.000,0.650,3.000,4.000,0.173,0.140,0.219,0.417,0.437,0.130
768.000,2.562,6.056,0.000,0.700,2.000,3.000,0.173,0.211,0.466,0.605,0.038,0.066
2073.000,2.493,6.876,0.000,0.730,2.000,2.000,0.222,0.421,0.550,0.520,0.126,0.060
5606.000,2.512,6.819,0.000,0.570,3.000,0.000,0.178,0.211,0.090,0.056,0.432,0.326
1269.000,2.578,6.726,0.000,0.460,1.000,4.000,0.092,0.070,0.086,0.240,0.344,0.272
1498.000,2.807,6.972,0.000,0.540,1.000,4.000,0.076,0.316,0.141,0.321,0.454,0.075
1579.000,2.576,6.405,0.000,0.280,4.000,4.000,0.059,0.053,0.195,0.151,0.126,0.214
5693.000,2.618,7.322,0.000,0.690,2.000,4.000,0.086,0.140,0.310,0.431,0.514,0.098
1089.000,2.867,6.718,0.000,0.700,2.000,2.000,0.281,0.667,0.562,0.122,0.164,0.153
4577.000,2.720,6.358,0.000,0.690,2.000,0.000,0.011,0.316,0.323,0.131,0.191,0.654
939.000,2.532,7.351,0.000,0.850,0.000,2.000,0.319,0.421,0.490,0.592,0.339,0.078
78.000,2.617,6.245,0.000,0.540,1.000,0.000,0.146,0.211,0.268,0.147,0.393,0.344
1196.000,2.384,6.775,0.000,0.760,2.000,2.000,0.314,0.351,0.464,0.548,0.197,0.103
1365.000,2.810,7.055,0.000,0.560,3.000,4.000,0.162,0.035,0.398,0.355,0.311,0.181
1469.000,2.710,6.318,0.000,0.430,4.000,0.000,0.059,0.035,0.111,0.001,0.328,0.372
48.000,2.444,6.604,0.000,0.540,1.000,1.000,0.297,0.368,0.179,0.001,0.224,0.008
1513.000,2.544,7.344,0.000,0.810,0.000,4.000,0.130,0.035,0.326,0.523,0.574,0.219
1283.000,2.595,6.536,0.000,0.780,2.000,0.000,0.092,0.193,0.189,0.010,0.235,0.749
1721.000,2.920,6.060,0.000,0.840,0.000,3.000,0.108,0.123,0.497,0.793,0.044,0.354
1228.000,2.527,7.104,0.000,0.740,2.000,2.000,0.146,0.579,0.408,0.386,0.366,0.267
1149.000,2.413,6.650,0.000,0.790,2.000,4.000,0.076,0.105,0.009,0.365,0.749,0.429
498.000,2.454,6.554,0.000,0.380,4.000,0.000,0.059,0.000,0.172,0.119,0.202,0.344
1232.000,2.953,5.207,0.000,0.710,2.000,3.000,0.135,0.140,0.483,0.615,0.005,0.000
144.000,2.808,5.752,0.000,0.570,3.000,3.000,0.065,0.123,0.169,0.522,0.126,0.364
183.000,2.810,7.250,0.000,0.670,2.000,3.000,0.103,0.263,0.275,0.562,0.219,0.145
1386.000,2.638,7.255,0.000,0.760,2.000,0.000,0.162,0.175,0.006,0.236,0.486,0.638
6157.000,2.837,6.237,0.000,1.000,0.000,2.000,0.395,0.912,0.832,0.565,0.164,0.186
3006.000,2.561,6.549,0.000,0.710,2.000,2.000,0.205,0.421,0.511,0.538,0.098,0.091
1492.000,2.810,5.377,0.000,0.810,0.000,3.000,0.124,0.140,0.287,0.790,0.027,0.186
1723.000,2.625,7.010,0.000,1.000,0.000,1.000,0.081,0.053,1.000,0.031,0.213,0.699
1820.000,2.550,6.583,0.000,0.720,2.000,3.000,0.146,0.175,0.270,0.629,0.087,0.473
1137.000,2.250,6.020,0.000,0.900,0.000,3.000,0.168,0.018,0.446,0.864,0.005,0.125
1415.000,2.560,6.442,0.000,0.610,3.000,4.000,0.119,0.281,0.345,0.366,0.361,0.321
1835.000,2.865,6.952,0.000,0.510,1.000,4.000,0.092,0.281,0.335,0.265,0.361,0.066
2511.000,2.668,6.637,0.000,0.640,3.000,4.000,0.108,0.404,0.302,0.327,0.372,0.292
1525.000,2.870,6.443,0.000,0.440,1.000,4.000,0.005,0.123,0.089,0.253,0.322,0.286
2682.000,2.388,7.329,0.000,0.690,2.000,4.000,0.151,0.035,0.389,0.500,0.361,0.141
1474.000,2.838,6.698,0.000,0.720,2.000,2.000,0.092,0.614,0.209,0.344,0.311,0.115
1229.000,2.630,7.148,0.000,0.490,1.000,0.000,0.005,0.105,0.064,0.237,0.372,0.370
287.000,2.652,6.747,0.000,0.640,3.000,2.000,0.173,0.491,0.380,0.517,0.104,0.042
5255.000,2.688,6.437,0.000,0.440,1.000,0.000,0.070,0.035,0.109,0.129,0.383,0.342
1288.000,2.510,7.393,0.000,0.730,2.000,2.000,0.162,0.474,0.440,0.570,0.208,0.055
1315.000,2.395,6.946,0.000,0.920,0.000,1.000,0.005,0.175,0.916,0.338,0.268,0.362
1839.000,2.484,6.293,0.000,0.580,3.000,4.000,0.103,0.053,0.373,0.376,0.361,0.206
2658.000,2.543,6.955,0.000,0.740,2.000,2.000,0.135,0.439,0.497,0.565,0.224,0.154
826.000,2.454,6.316,0.000,0.600,3.000,3.000,0.141,0.246,0.168,0.545,0.049,0.291
1120.000,2.690,5.491,0.000,0.600,3.000,3.000,0.119,0.053,0.159,0.538,0.011,0.375
746.000,2.720,6.331,0.000,0.660,2.000,0.000,0.103,0.316,0.019,0.010,0.350,0.515
1613.000,2.603,7.365,0.000,0.600,3.000,4.000,0.022,0.018,0.244,0.258,0.552,0.397
4100.000,2.954,6.450,0.000,0.510,1.000,4.000,0.141,0.193,0.265,0.196,0.377,0.289
3867.000,2.600,7.323,0.000,0.870,0.000,0.000,0.092,0.035,0.000,0.321,0.809,0.608
1465.000,3.010,6.426,0.000,0.550,3.000,0.000,0.005,0.158,0.140,0.068,0.355,0.505
871.000,2.590,7.064,0.000,0.770,2.000,4.000,0.054,0.386,0.264,0.398,0.699,0.184
1685.000,2.940,7.036,0.000,0.750,2.000,4.000,0.162,0.035,0.128,0.223,0.732,0.201
2379.000,2.377,7.253,0.000,0.500,1.000,0.000,0.022,0.088,0.358,0.210,0.372,0.347
68.000,2.495,6.676,0.000,0.590,3.000,1.000,0.249,0.105,0.495,0.259,0.333,0.030
511.000,2.672,6.449,0.000,0.680,2.000,3.000,0.195,0.211,0.484,0.517,0.131,0.028
894.000,2.485,6.668,0.000,0.770,2.000,3.000,0.292,0.211,0.551,0.570,0.120,0.116
5482.000,2.470,6.987,0.000,0.760,2.000,2.000,0.184,0.386,0.488,0.564,0.295,0.096
2891.000,2.580,6.882,0.000,0.680,2.000,3.000,0.211,0.228,0.452,0.542,0.109,0.081
651.000,2.623,6.600,0.000,0.370,4.000,0.000,0.054,0.035,0.107,0.074,0.115,0.347
1866.000,2.670,5.951,0.000,0.700,2.000,3.000,0.135,0.035,0.511,0.554,0.044,0.033
2438.000,2.976,7.072,0.000,1.000,0.000,0.000,0.011,0.105,0.222,0.325,1.000,0.601
1881.000,2.838,5.420,0.000,0.740,2.000,3.000,0.168,0.000,0.568,0.533,0.011,0.025
1822.000,2.614,6.348,0.000,0.720,2.000,3.000,0.173,0.140,0.520,0.569,0.000,0.012
1871.000,2.612,5.999,0.000,0.420,4.000,0.000,0.049,0.035,0.152,0.134,0.322,0.347
2861.000,2.642,7.101,0.000,0.900,0.000,2.000,0.276,0.316,0.529,0.594,0.497,0.023
1607.000,2.615,5.418,0.000,0.280,4.000,0.000,0.081,0.088,0.119,0.134,0.060,0.254
38.000,2.520,6.857,0.000,0.740,2.000,3.000,0.265,0.158,0.432,0.543,0.240,0.051
10108.000,2.658,7.161,0.000,0.630,3.000,4.000,0.200,0.281,0.145,0.371,0.443,0.037
1152.000,2.730,7.331,0.000,0.810,0.000,0.000,0.097,0.053,0.259,0.119,0.514,0.729
898.000,2.414,7.167,0.000,0.630,3.000,4.000,0.032,0.088,0.111,0.327,0.503,0.415
1257.000,2.386,6.372,0.000,0.450,1.000,1.000,0.168,0.386,0.380,0.041,0.202,0.018
1672.000,2.752,5.953,0.000,0.960,0.000,0.000,0.124,0.193,0.069,0.175,0.038,0.942
1730.000,2.421,6.303,0.000,0.560,3.000,3.000,0.135,0.140,0.007,0.534,0.022,0.158
4492.000,2.550,6.284,0.000,0.810,0.000,2.000,0.211,0.263,0.632,0.501,0.333,0.000
1439.000,2.657,6.366,0.000,0.380,4.000,4.000,0.049,0.140,0.104,0.121,0.350,0.214
2451.000,2.645,7.095,0.000,0.720,2.000,2.000,0.119,0.456,0.525,0.532,0.175,0.120
2038.000,2.620,6.304,0.000,0.470,1.000,4.000,0.038,0.088,0.296,0.284,0.339,0.076
98.000,2.840,5.622,0.000,0.850,0.000,3.000,0.135,0.158,0.502,0.798,0.005,0.370
80.000,2.426,6.900,0.000,0.710,2.000,2.000,0.162,0.526,0.467,0.528,0.191,0.061
3813.000,2.379,6.729,0.000,0.740,2.000,4.000,0.162,0.123,0.169,0.388,0.579,0.370
1346.000,2.815,7.179,0.000,0.650,3.000,2.000,0.119,0.211,0.453,0.462,0.311,0.032
4503.000,2.566,6.595,0.000,0.600,3.000,0.000,0.205,0.018,0.005,0.088,0.486,0.419
2487.000,2.703,6.976,0.000,0.780,2.000,0.000,0.038,0.246,0.593,0.199,0.180,0.738
4335.000,2.400,6.045,0.000,0.740,2.000,4.000,0.222,0.070,0.466,0.500,0.372,0.126
2836.000,2.643,6.329,0.000,0.710,2.000,4.000,0.081,0.263,0.414,0.501,0.399,0.304
1889.000,2.710,5.516,0.000,0.840,0.000,3.000,0.130,0.035,0.596,0.704,0.044,0.015
2123.000,2.644,5.925,0.000,0.460,1.000,0.000,0.022,0.018,0.169,0.172,0.372,0.365
1493.000,2.619,6.972,0.000,0.660,2.000,2.000,0.130,0.386,0.454,0.546,0.104,0.116
1245.000,2.502,6.442,0.000,0.840,0.000,0.000,0.130,0.140,0.200,0.001,0.809,0.505
1622.000,2.742,6.971,0.000,0.720,2.000,4.000,0.038,0.053,0.196,0.514,0.454,0.176
3972.000,2.724,7.054,0.000,0.640,3.000,3.000,0.097,0.175,0.351,0.523,0.240,0.183
1081.000,2.692,7.282,0.000,0.820,0.000,0.000,0.022,0.193,0.179,0.281,0.311,0.797
1272.000,2.620,6.331,0.000,0.890,0.000,3.000,0.119,0.105,0.418,0.857,0.044,0.395
897.000,2.415,6.659,0.000,0.860,0.000,0.000,0.157,0.088,0.754,0.383,0.169,0.711
196.000,2.429,5.606,0.000,0.820,0.000,3.000,0.184,0.035,0.594,0.645,0.055,0.035
1609.000,2.774,5.726,0.000,0.910,0.000,0.000,0.043,0.316,0.162,0.013,0.038,0.900
1411.000,2.756,6.987,0.000,0.670,2.000,3.000,0.081,0.158,0.407,0.566,0.202,0.010
1934.000,2.393,6.838,0.000,0.620,3.000,4.000,0.135,0.105,0.299,0.460,0.317,0.163
522.000,2.858,6.446,0.000,0.740,2.000,2.000,0.330,0.421,0.419,0.582,0.082,0.131
8809.000,2.575,6.270,0.000,0.620,3.000,3.000,0.178,0.193,0.327,0.531,0.082,0.043
913.000,2.479,6.993,0.000,0.710,2.000,2.000,0.184,0.474,0.300,0.429,0.393,0.248
1789.000,2.580,6.435,0.000,0.710,2.000,2.000,0.157,0.509,0.475,0.538,0.175,0.037
2596.000,2.230,5.223,0.000,0.720,2.000,3.000,0.103,0.035,0.509,0.605,0.016,0.150
1632.000,2.690,6.945,0.000,0.600,3.000,4.000,0.108,0.088,0.387,0.409,0.344,0.211
783.000,2.832,6.653,0.000,0.600,3.000,4.000,0.119,0.035,0.130,0.362,0.421,0.287
2807.000,2.703,6.476,0.000,0.850,0.000,4.000,0.227,0.333,0.599,0.417,0.525,0.424
1376.000,2.590,7.180,0.000,0.850,0.000,0.000,0.065,0.246,0.272,0.122,0.311,0.814
2777.000,2.626,6.706,0.000,0.480,1.000,4.000,0.086,0.035,0.135,0.256,0.355,0.317
5789.000,2.895,6.844,0.000,0.530,1.000,4.000,0.119,0.123,0.390,0.204,0.415,0.264
1082.000,2.374,7.193,0.000,0.710,2.000,4.000,0.146,0.263,0.197,0.463,0.481,0.259
1589.000,2.867,6.330,0.000,0.630,3.000,2.000,0.200,0.368,0.420,0.524,0.000,0.066
1288.000,2.607,6.767,0.000,0.520,1.000,4.000,0.103,0.035,0.222,0.352,0.333,0.140
1543.000,2.650,6.526,0.000,0.690,2.000,3.000,0.276,0.263,0.352,0.584,0.000,0.108
111.000,2.686,6.990,0.000,0.770,2.000,4.000,0.173,0.281,0.394,0.481,0.552,0.023
473.000,2.630,5.748,0.000,0.970,0.000,3.000,0.157,0.333,0.518,0.918,0.022,0.120
1705.000,2.650,7.205,0.000,0.660,2.000,4.000,0.065,0.140,0.393,0.496,0.322,0.023
268.000,2.663,6.996,0.000,0.880,0.000,4.000,0.254,0.281,0.131,0.421,0.667,0.439
564.000,2.638,6.007,0.000,0.670,2.000,3.000,0.173,0.000,0.489,0.522,0.033,0.136
1629.000,2.493,6.144,0.000,0.600,3.000,3.000,0.119,0.088,0.256,0.542,0.087,0.324
1901.000,2.575,6.939,0.000,0.620,3.000,4.000,0.135,0.018,0.281,0.284,0.530,0.334
3066.000,2.611,6.783,0.000,0.710,2.000,2.000,0.184,0.421,0.454,0.487,0.322,0.042
1663.000,2.518,6.919,0.000,0.410,4.000,0.000,0.016,0.123,0.194,0.112,0.251,0.367
1110.000,2.722,5.762,0.000,0.770,2.000,3.000,0.130,0.105,0.572,0.602,0.044,0.390
1596.000,2.809,6.336,0.000,0.620,3.000,0.000,0.130,0.018,0.378,0.207,0.475,0.434
2998.000,2.731,7.064,0.000,0.640,3.000,4.000,0.211,0.140,0.343,0.425,0.333,0.130
614.000,2.626,6.360,0.000,0.720,2.000,3.000,0.141,0.088,0.483,0.524,0.328,0.159
2348.000,2.794,6.803,0.000,0.730,2.000,3.000,0.157,0.281,0.477,0.614,0.131,0.017
3219.000,2.504,7.206,0.000,0.720,2.000,4.000,0.200,0.105,0.323,0.412,0.464,0.336
1435.000,2.643,6.638,0.000,0.500,1.000,1.000,0.292,0.316,0.440,0.060,0.169,0.081
1632.000,2.827,5.556,0.000,0.990,0.000,3.000,0.049,0.140,0.046,0.967,0.175,0.593
1649.000,2.630,6.599,0.000,0.700,2.000,2.000,0.141,0.404,0.497,0.566,0.109,0.075
3281.000,2.780,6.724,0.000,0.540,1.000,0.000,0.119,0.158,0.140,0.117,0.333,0.440
1043.000,2.449,7.058,0.000,0.460,1.000,0.000,0.157,0.175,0.191,0.019,0.322,0.271
1080.000,2.607,6.990,0.000,0.560,3.000,4.000,0.114,0.263,0.018,0.270,0.399,0.296
4099.000,2.790,5.943,0.000,0.520,1.000,0.000,0.130,0.105,0.223,0.120,0.344,0.425
2848.000,2.594,6.553,0.000,0.660,2.000,4.000,0.141,0.105,0.274,0.389,0.541,0.101
4938.000,2.562,5.878,0.000,0.980,0.000,3.000,0.178,0.070,0.398,0.948,0.044,0.060
1384.000,2.701,6.526,0.000,0.710,2.000,4.000,0.092,0.053,0.590,0.371,0.322,0.437
38.000,2.501,6.010,0.000,0.690,2.000,3.000,0.086,0.105,0.093,0.607,0.153,0.498
4670.000,2.870,6.861,0.000,0.850,0.000,0.000,0.065,0.070,0.462,0.311,0.508,0.751
1352.000,2.595,6.437,0.000,0.680,2.000,2.000,0.076,0.298,0.305,0.532,0.295,0.146
1591.000,2.417,7.114,0.000,0.620,3.000,1.000,0.027,0.105,0.564,0.290,0.169,0.424
6304.000,2.632,6.970,0.000,0.740,2.000,0.000,0.238,0.316,0.191,0.302,0.459,0.453
1323.000,2.485,5.494,0.000,0.570,3.000,2.000,0.227,0.421,0.302,0.430,0.126,0.105
6669.000,2.410,6.120,0.000,0.870,0.000,0.000,0.022,0.298,0.491,0.385,0.060,0.842
11066.000,2.898,6.235,0.000,0.340,4.000,0.000,0.081,0.211,0.159,0.144,0.142,0.231
1770.000,2.775,6.229,0.000,0.700,2.000,0.000,0.070,0.158,0.128,0.219,0.148,0.693
1252.000,2.401,6.917,0.000,0.690,2.000,4.000,0.232,0.053,0.348,0.323,0.519,0.299
1501.000,2.437,7.003,0.000,0.580,3.000,4.000,0.124,0.053,0.287,0.418,0.311,0.118
170.000,2.652,6.863,0.000,0.680,2.000,3.000,0.135,0.158,0.489,0.514,0.169,0.274
4808.000,2.608,5.978,0.000,0.500,1.000,0.000,0.097,0.088,0.210,0.075,0.109,0.472
741.000,2.520,6.635,0.000,0.420,4.000,4.000,0.168,0.070,0.175,0.089,0.317,0.261
129.000,2.670,6.359,0.000,0.700,2.000,0.000,0.065,0.316,0.102,0.193,0.415,0.543
1424.000,2.632,6.654,0.000,0.860,0.000,0.000,0.178,0.070,0.050,0.578,0.388,0.623
1402.000,2.678,6.113,0.000,0.550,3.000,0.000,0.043,0.140,0.257,0.256,0.421,0.410
1345.000,2.558,6.921,0.000,0.730,2.000,2.000,0.243,0.263,0.315,0.536,0.290,0.086
7760.000,2.477,6.546,0.000,0.760,2.000,3.000,0.265,0.211,0.331,0.564,0.284,0.030
1877.000,2.441,5.665,0.000,0.550,3.000,4.000,0.162,0.368,0.147,0.305,0.251,0.282
2619.000,2.647,6.768,0.000,0.750,2.000,2.000,0.292,0.491,0.529,0.559,0.000,0.105
1500.000,2.749,6.853,0.000,0.270,4.000,4.000,0.011,0.088,0.149,0.163,0.158,0.199
1713.000,2.650,7.012,0.000,0.690,2.000,3.000,0.168,0.105,0.518,0.514,0.011,0.022
1116.000,2.660,7.192,0.000,0.720,2.000,4.000,0.108,0.246,0.473,0.412,0.519,0.224
1987.000,2.599,6.062,0.000,0.910,0.000,0.000,0.162,0.140,0.245,0.175,0.093,0.885
28.000,2.419,5.684,0.000,0.730,2.000,3.000,0.151,0.035,0.574,0.514,0.000,0.056
