time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
886,2.599,6.121,Approved,26.3,2.05,9,39.44,37.32,510,8.8,-2.12,21,13.14,-0.13,0.02
2858,2.371,6.108,Approved,22.37,1.99,9.8,40.28,38.67,513,7,-1.61,21,11.52,-0.08,0.01
5514,2.63,6.305,Approved,22.3,1.98,11.9,40.68,40.18,267,6.5,-0.5,40,12.33,-0.1,-0.02
1447,2.433,6.464,Approved,21.77,2.01,10.3,41.81,40.09,630,5.6,-1.72,21,10.54,-0.04,0.01
1458,2.647,6.903,Approved,22.23,2.02,12.3,41.28,40.36,310,7.1,-0.92,36,7.55,-0.23,-0.04
2792,2.434,6.651,Approved,22.9,1.94,11,41.49,40.63,490,5.7,-0.86,21,11.23,-0.03,-0.01
3113,2.695,6.089,Approved,21.88,2.04,10.2,41.06,40.53,595,4.8,-0.53,21,15.59,-0.19,-0.02
7517,2.496,6.433,Approved,21.62,2.01,11.1,41.96,41.22,597,5.3,-0.74,21,8.72,-0.19,-0.08
1296,2.617,6.681,Approved,19.38,1.86,10.3,40.92,39.08,272,6.9,-1.84,64,14.76,-0.49,-0.04
1127,2.438,6.158,Approved,21.27,1.94,10.8,41.28,39.74,425,6.7,-1.54,32,8.35,-0.25,-0.15
8013,2.7,6.125,Approved,23.88,2.01,11.3,40.55,39.83,442,6,-0.72,31,14.41,-0.21,-0.09
4907,2.571,6.582,Approved,23.33,2.06,9,39.54,38.45,531,8,-1.09,21,11.26,-0.07,0.01
2913,2.46,6.319,Approved,25.57,2.11,11.4,41.44,40.73,326,6.3,-0.71,33,13.94,-0.2,-0.04
2602,2.497,6.166,Approved,23.83,2.02,10.4,41.2,38.26,488,4.5,-2.94,21,7.58,-0.24,-0.01
975,2.747,6.717,Approved,24.78,2.16,10.3,38.7,37.3,414,7.7,-1.4,21,12.29,-0.14,0
1984,2.746,5.667,Approved,21.27,1.83,9.9,41.62,40.64,364,5,-0.98,21,12.09,-0.27,-0.06
4188,2.39,5.708,Approved,20.23,2.09,10.3,41.3,40.16,400,6.2,-1.14,21,11.49,-0.22,-0.02
18574,2.692,5.743,Approved,18.67,2.03,11.6,41.18,39.83,520,5.2,-1.35,21,11.82,-0.2,-0.05
44,2.588,6.344,Approved,21.68,1.95,10,40.07,39.5,486,6.1,-0.57,21,13.8,-0.18,0
2533,2.571,5.973,Approved,24.72,2.06,10.2,38.95,36.93,499,6.5,-2.02,21,14.24,-0.15,-0.06
565,2.272,6.779,Approved,19.67,1.74,8.2,40.44,39.74,302,6.2,-0.7,36,11.75,-0.23,-0.29
1851,2.29,5.962,Approved,21.38,2.01,11.1,43.26,41.8,658,5.6,-1.46,21,11.35,-0.1,0.03
4583,2.836,5.858,Approved,21.22,1.92,11.1,41.12,40.23,338,5.7,-0.89,31,13.02,-0.27,-0.05
1383,2.82,6.129,Approved,22.02,2,9.2,41.19,39.32,749,5.8,-1.87,21,12.09,-0.37,-0.08
4015,2.604,6.067,Approved,20.97,2.06,10.4,41.3,40.4,543,5.4,-0.9,21,13.31,-0.28,-0.02
24487,2.414,5.971,Approved,23.95,2.04,10.8,41.11,40.83,525,5.2,-0.28,21,10.73,-0.14,0
1580,2.759,5.796,Approved,23.63,2.07,10.2,42.13,41.35,433,6.9,-0.78,21,10.63,-0.14,-0.02
17473,2.854,6.065,Approved,23.92,2.09,11.2,40.36,39.07,767,5.9,-1.29,21,9.45,-0.35,-0.04
1155,2.512,5.902,Approved,22.3,1.93,10.1,40.36,40.09,520,6.2,-0.27,22,9.92,-0.02,0.01
1077,2.664,5.596,Approved,28.97,1.99,11.4,40.34,38.73,465,6.4,-1.61,21,12.47,-0.2,-0.06
2367,2.645,5.946,Approved,21.12,2.08,11.8,41.35,40.24,385,6.4,-1.11,32,10.98,-0.38,-0.04
186,2.703,6.156,Approved,21.55,2.04,10.4,41.16,40.45,591,4.5,-0.71,21,13.56,-0.17,-0.08
882,2.446,5.886,Approved,21.72,2.05,11,40.85,40.64,324,5.4,-0.21,32,10.98,-0.19,-0.1
4193,2.591,6.177,Approved,16.65,2.04,11.6,40.81,40.34,350,5.1,-0.47,32,12.46,-0.06,-0.02
1705,2.59,5.761,Approved,22.68,1.99,10.3,41.36,39.61,621,7.3,-1.75,21,13.87,-0.75,-0.1
1514,2.61,5.541,Approved,21.75,2.04,8.8,41.34,39.1,864,6.6,-2.24,21,15.78,-0.49,-0.09
5275,2.728,6.249,Approved,20.83,2.04,9.8,41.79,41.03,633,6.5,-0.76,21,10.18,-0.16,-0.04
14511,2.36,6.051,Approved,23.93,2.09,10.4,39.12,37.28,769,7.7,-1.84,21,11.41,-0.3,0.02
1816,2.54,6.101,Approved,20.5,2.06,9.8,41.23,39.64,553,7,-1.59,22,9.64,-0.1,-0.01
1420,2.868,5.858,Approved,23.4,1.97,11.1,41.38,41.13,359,5.2,-0.25,21,13.17,-0.13,-0.03
1325,2.663,6.698,Approved,23.13,1.97,10.9,40.91,39.97,307,6.5,-0.94,32,11.41,-0.29,-0.03
1818,2.674,5.592,Approved,25.93,2.02,10.3,41.15,40.05,698,5.1,-1.1,21,12.97,-0.22,-0.08
1672,2.756,6.003,Approved,26.23,2.01,10.6,40.46,38.42,725,6.4,-2.04,21,14.12,-0.19,-0.04
1485,2.563,6.315,Approved,21.35,2.01,10.5,41.32,40.29,346,6.5,-1.03,32,12.57,-0.29,-0.06
385,2.453,5.935,Approved,21.78,1.99,11.2,40.36,39.74,503,5.4,-0.62,22,10.52,-0.2,-0.03
1711,2.673,6.187,Approved,26.2,2.08,10.3,40.3,37.97,502,8.4,-2.33,21,12.21,-0.15,0
3380,2.91,6.263,Approved,22.27,2.1,9.8,37.8,34.11,663,8,-3.69,21,13.89,-0.17,-0.04
4797,2.709,5.022,Approved,23.68,2.09,9.6,40.37,37.57,942,6.4,-2.8,21,10.57,-0.25,0.01
2709,2.347,6.032,Approved,24.35,2.12,9.1,35.44,33.17,575,10.6,-2.27,21,12.42,-0.09,0.01
1606,2.002,5.996,Approved,25.97,2.04,11.1,41.23,40.46,532,5.4,-0.77,21,11.03,-0.03,0.06
2590,2.54,6.268,Approved,20.4,1.97,11.8,40.52,38.98,477,7.3,-1.54,21,13.15,-0.09,-0.02
1532,2.391,6.006,Approved,21.8,1.98,10.4,40.93,40.22,564,5.2,-0.71,21,13.35,-0.17,-0.01
1443,2.639,6.497,Approved,22.25,1.94,10.7,39.26,38.65,422,6.1,-0.61,21,12.43,-0.2,-0.02
4127,2.643,6.359,Approved,21.95,2.08,11,40.79,39.93,564,5.7,-0.86,21,11.81,-0.14,0
1150,2.465,6.332,Approved,20.55,1.98,9.6,41.6,40.54,444,5.8,-1.06,22,11.11,-0.15,-0.05
1406,2.666,5.93,Approved,16.98,2.01,11.6,41.35,40.69,441,5.6,-0.66,21,12.64,-0.28,-0.12
4816,2.685,5.693,Approved,23.7,2.06,9.5,41.22,39.05,953,5.5,-2.17,21,10.33,-0.28,-0.01
1177,2.784,6.008,Approved,16.53,1.97,10.4,39.25,38.13,448,7.6,-1.12,21,14.79,-0.15,-0.03
77,2.704,6.722,Approved,23.63,2,9.6,40.64,40.15,312,7.8,-0.49,35,10.57,-0.06,0
1985,2.542,6.336,Approved,26.23,2.01,10.9,40.71,40.07,447,5.9,-0.64,22,10.86,0.03,0.03
1436,2.541,6.066,Approved,25.35,2.05,9.7,39.38,37.54,716,6.8,-1.84,64,14.53,-0.04,0.01
2938,2.531,6.42,Approved,17.33,1.95,11.6,41.11,40.74,447,5.6,-0.37,21,11.34,-0.15,0
3084,2.75,6.737,Approved,23.28,2.01,10,40.35,39.24,398,9.1,-1.11,31,8.66,-0.04,0
1256,2.79,6.595,Approved,28.83,2.01,11.2,40.49,40.11,428,8.2,-0.38,32,12.24,-0.48,-0.15
139,2.776,6.277,Approved,20.13,2.04,11.6,40.55,40.15,408,7.7,-0.4,32,11.21,-0.06,0
8953,2.785,5.806,Approved,24.3,2.09,11,40.47,39.44,608,4.8,-1.03,21,13.06,-0.05,0.02
837,2.555,6.152,Approved,19.5,2.01,10.2,41.21,40.41,452,6.8,-0.8,21,13.48,-0.12,0.02
1382,2.595,6.794,Approved,22.57,1.94,9.4,36.36,33.24,290,7.2,-3.12,21,11.77,-0.44,-0.14
1451,2.514,6.189,Approved,22.18,2.04,10.6,41.41,40.83,564,6.5,-0.58,21,14.27,-0.36,-0.06
1429,2.769,6.438,Approved,22.15,2,10.4,40.94,40.43,468,5.5,-0.51,21,14.11,-0.18,0
2799,2.677,6.53,Approved,22.02,1.89,11.2,40.48,40.12,480,6.3,-0.36,21,13.17,-0.1,-0.04
1709,2.64,6.178,Approved,20.4,1.95,10.7,41.24,40.07,340,6.9,-1.17,32,13.27,-0.07,-0.06
3398,2.541,6.511,Approved,20,2.06,11.3,40.94,40.04,312,7.2,-0.9,32,10.58,-0.28,-0.12
1419,2.619,6.61,Approved,22.55,1.88,11.5,40.69,40.42,350,7.2,-0.27,32,11.52,-0.05,-0.02
7144,2.585,6.081,Approved,22.47,2.05,10.2,40.48,39.28,397,6.5,-1.2,21,12.12,-0.03,0
1172,2.597,6.043,Approved,22.27,2.01,9.3,39.7,36.28,895,7.6,-3.42,21,13.16,-0.67,-0.1
1323,2.524,6.257,Approved,26.1,1.97,9.4,38.86,36.96,475,6.2,-1.9,21,11.51,-0.45,-0.17
5975,2.366,6.68,Approved,20.85,2.01,9.5,39.9,37.22,468,9.6,-2.68,32,17.21,-0.5,-0.14
1579,2.56,6.083,Approved,20.53,1.96,12.2,41.33,40.27,610,5.2,-1.06,21,13.21,-0.27,-0.02
1765,2.314,6.317,Approved,21.03,1.89,11,40.98,40.26,295,6.3,-0.72,32,10.61,-0.17,-0.04
957,2.69,6.254,Approved,20.47,2.05,11.8,41.43,40.74,275,7.7,-0.69,35,10.81,-0.11,0.01
1232,2.434,6.553,Approved,22.15,1.9,11,40.48,39.84,280,5.4,-0.64,31,10.44,-0.41,-0.08
5464,2.596,6.139,Approved,23.73,2.11,9.5,40.07,38.07,524,5.4,-2,21,13.52,-0.29,-0.08
1364,2.62,6.808,Approved,22,2.05,12.5,41.27,40.7,202,7.3,-0.57,76,11.24,-0.12,0
5497,2.42,5.988,Approved,21.58,2.04,11,40.22,37.1,721,4.6,-3.12,21,11.83,-0.22,0.03
1008,2.392,5.482,Approved,24.43,2.03,10.3,41.32,40.89,581,4.8,-0.43,21,13.46,-0.08,0.07
1504,2.663,6.633,Approved,23.05,2.03,10.4,41.13,40.65,376,7,-0.48,32,12.36,-0.11,-0.08
595,2.606,6.245,Approved,20.48,1.99,9.5,41.11,39.81,763,5.1,-1.3,21,9.04,-0.34,-0.1
5463,2.684,5.986,Approved,24.22,1.99,10.8,40.68,39.94,456,6.5,-0.74,21,12.12,-0.4,-0.18
5912,2.61,6.23,Approved,22.3,2.04,11.5,41.66,40.61,271,6.5,-1.05,36,12.69,-0.37,-0.22
1365,2.93,5.981,Approved,22.67,2.03,10.7,41.25,40.24,585,5.4,-1.01,21,12.88,-0.17,-0.07
4860,2.702,5.981,Approved,22.28,1.94,9,40.67,39.02,710,8.4,-1.65,21,11.71,-0.13,-0.02
3935,2.541,6.161,Approved,21.65,2.02,10.1,41.78,41.02,996,5.2,-0.76,21,10.8,-0.11,-0.05
1079,2.54,6.35,Approved,19.02,1.95,9.3,36.22,32.4,464,7.8,-3.82,21,13.24,-0.15,-0.04
1513,2.68,5.926,Approved,23.03,1.93,9.9,40.6,38.83,733,6.2,-1.77,22,13.32,-0.16,-0.06
1499,2.593,5.777,Approved,19.82,2.03,10.5,41.34,40.18,591,4.9,-1.16,21,11.1,-0.3,-0.16
1094,2.724,6.019,Approved,26.53,1.98,11.2,40.42,39.64,454,5.3,-0.78,22,12.04,-0.09,-0.02
1937,2.52,6.161,Approved,22.5,2.04,10.3,41.13,40.35,454,7.2,-0.78,22,11.84,-0.56,-0.02
1761,2.468,6.617,Approved,19.62,1.99,12.8,41.1,40.12,331,6.3,-0.98,31,11.01,-0.4,-0.01
1291,2.551,6.621,Approved,24.73,1.87,11.1,40.38,39.77,253,6.9,-0.61,31,12.21,-0.56,-0.17
6134,2.581,6.155,Approved,21.58,1.94,11.3,41.38,40.17,577,6.2,-1.21,21,13.46,-0.23,-0.03
1456,2.543,5.614,Approved,19.45,2.03,11.1,41.33,39.97,544,5.2,-1.36,22,14.72,-0.12,-0.04
2456,2.681,6.931,Approved,21.85,1.96,12.7,40.71,40.31,187,8,-0.4,102,11.42,-0.08,-0.03
12853,2.303,6.212,Approved,22.33,2.09,11.3,40.2,38.98,357,8.4,-1.22,32,12.54,-0.64,-0.01
2663,2.631,6.48,Approved,22.88,2,23,40.34,39.87,149,4.4,-0.47,75,8.11,-0.3,-0.04
1539,2.636,6.544,Approved,23.03,1.99,9.7,39.11,37.76,484,8.6,-1.35,21,13.22,-0.08,-0.04
110,2.41,6.1,Approved,23.78,1.97,11.8,40.28,39.5,421,5.7,-0.78,21,11.05,-0.3,-0.17
1189,2.771,5.557,Approved,23.08,2.04,8.8,38.5,36.81,481,8,-1.69,21,14.52,-0.15,0
1524,2.743,5.321,Approved,26.22,2.07,9.4,39.61,36.35,1124,6.3,-3.26,21,10.75,-0.14,-0.02
2840,2.99,5.96,Approved,25,2.05,10.3,40.71,40.16,563,5.7,-0.55,21,11.79,-0.2,0.02
1257,2.697,5.572,Approved,26.05,2.03,10.6,41.31,40.32,744,5,-0.99,21,12.8,-0.14,-0.07
151,2.49,6.476,Approved,23.4,1.86,10.3,40.33,38.77,317,8.5,-1.56,32,12.38,-0.15,-0.07
1607,2.39,5.94,Approved,21.9,2.16,9.1,37.01,34.8,594,10.4,-2.21,21,10.85,-0.01,0.02
1825,2.482,6.707,Approved,25.08,2.09,11.7,41.6,39.84,356,6,-1.76,32,12.07,-0.37,-0.05
3079,2.78,6.343,Approved,18.87,2.01,10.4,40.99,40.1,432,6,-0.89,21,7.49,-0.14,-0.04
8651,2.818,6.718,Approved,22.52,1.96,11.1,41.12,39.82,276,9.1,-1.3,44,12.1,-0.23,-0.04
1211,2.52,6.572,Approved,17.28,2.06,12,40.88,40.53,261,7.9,-0.35,36,12.56,-0.18,-0.07
72,2.562,6.829,Approved,23.7,2.07,12.1,40.43,38.94,595,6.1,-1.49,21,9.56,-0.08,0.01
106,2.575,5.955,Approved,23.05,1.99,10.8,40.04,38.38,513,6.6,-1.66,21,13.43,-0.13,-0.02
6782,2.718,6.379,Approved,21.67,1.98,10.8,41.52,40.83,556,5.6,-0.69,21,8.09,-0.45,-0.15
8832,2.371,6.235,Approved,23.32,1.99,11.1,40.51,39.99,381,5.4,-0.52,21,12.52,-0.07,0.04
3703,2.614,5.839,Approved,21.63,2.01,10.5,41.25,40.36,861,5.5,-0.89,21,11.09,-0.19,-0.09
2907,2.761,6.723,Approved,20.83,1.91,10.4,41.37,40.33,452,7.9,-1.04,21,8.48,-0.71,-0.25
1312,2.822,6.708,Approved,20.43,1.93,11,38.78,39.08,457,7.8,0.3,32,10.47,-0.78,-0.32
1290,2.771,7.133,Approved,22.23,1.92,10.9,41.17,40.72,302,5.8,-0.45,31,11.86,-0.23,-0.1
1671,2.754,6.08,Approved,20.67,1.93,9.9,41.36,40.55,497,6.3,-0.81,21,12.68,-0.4,-0.13
6013,2.636,5.983,Approved,28.05,2.04,10.8,41.35,40.53,588,5.2,-0.82,21,10.93,-0.08,0
5598,2.614,6.267,Approved,25.28,2.05,9.8,39.97,38.99,457,6.6,-0.98,21,14.35,-0.09,0.03
1720,2.902,6.286,Approved,23.2,1.97,9.8,41.28,39.92,485,6.8,-1.36,21,14.25,-0.62,-0.14
1791,2.663,6.435,Approved,28.38,1.96,14.6,41.1,40.85,251,6.9,-0.25,44,11.96,-0.26,-0.16
653,2.622,7.003,Approved,22.32,1.99,11,41.31,40.36,419,7.4,-0.95,32,10.76,-0.31,-0.09
1653,2.62,5.855,Approved,17.68,2.08,10.9,39.57,38.51,411,8,-1.06,21,12,-0.42,0.01
1424,2.725,6.443,Approved,22.03,1.96,9.7,38.72,37.5,601,7.5,-1.22,21,11.93,-0.24,-0.1
1477,2.415,6.88,Approved,22.77,2.21,9.8,38.78,36.64,283,10.6,-2.14,76,11.81,-0.42,-0.01
968,2.558,6.223,Approved,20.5,1.98,10,41.44,40.19,802,4.8,-1.25,21,9.02,-0.33,-0.1
2774,2.648,5.618,Approved,19.52,2.02,11.6,41.86,41.51,648,5.2,-0.35,21,13.52,-0.37,-0.02
1284,2.728,6.093,Approved,20.68,2.05,9,37.15,35.03,610,7.8,-2.12,21,9.46,-0.17,-0.05
4889,2.845,6.48,Approved,23.33,1.96,11.6,41.32,39.99,390,6.7,-1.33,21,13.85,-0.16,-0.12
1474,2.575,6.923,Approved,21.65,2.01,10.3,40.17,39.38,478,8.3,-0.79,22,10.85,-0.01,0.04
463,2.757,6.085,Approved,19.65,2.01,9.4,41.7,40.81,684,5.6,-0.89,21,9.68,-0.05,0.03
2861,2.472,6.197,Approved,22.28,2.06,11.1,41.42,40.35,444,4.8,-1.07,40,10.98,-0.24,-0.06
1307,2.534,6.324,Approved,19.93,1.95,10.8,40.84,40.02,344,5,-0.82,32,11.48,-0.31,-0.03
1409,2.574,6.061,Approved,20.35,1.97,10.7,41.03,40,666,6,-1.03,48,11.7,-0.46,0
845,2.515,5.951,Approved,22,2.04,10.1,37.08,34.97,791,8.1,-2.11,21,14.51,-0.05,-0.01
19,2.74,5.922,Approved,24.38,2.03,9.9,41.87,41.32,734,5.6,-0.55,21,11.06,-0.02,0.01
1570,2.602,6.125,Approved,25.92,2.1,10.8,40.47,39.8,370,6.4,-0.67,32,12.59,-0.12,-0.02
872,2.619,6.712,Approved,19.03,1.89,10.2,40.97,39.69,433,6.2,-1.28,21,10.15,-0.17,-0.04
2658,2.537,5.954,Approved,24.33,2,10.6,40.8,40.56,769,4.9,-0.24,22,10.75,0.02,0.04
3112,2.517,5.693,Approved,21.3,1.99,10.4,39.77,38.96,591,5.7,-0.81,21,11.05,-0.19,-0.03
2697,2.821,6.372,Approved,23.67,2.01,9.6,40.86,39.57,552,6.6,-1.29,21,11.89,-0.18,-0.08
1367,2.646,6.115,Approved,23.18,2,10.9,41.39,40.57,506,6,-0.82,21,10.74,-0.46,-0.24
1835,2.61,6.411,Approved,21.48,2.01,10.3,39.98,39.09,718,8.4,-0.89,21,10.23,-0.03,-0.01
987,2.8,6.902,Approved,21.85,1.9,12,42.03,41,390,6.7,-1.03,32,10.13,-0.17,-0.08
927,2.613,6.474,Approved,22.33,2.03,10.7,40.77,39.74,385,5,-1.03,11,13.27,-0.12,-0.02
1703,2.455,6.212,Approved,21.85,2.03,11.2,40.67,40.38,311,5.6,-0.29,35,11.97,-0.3,-0.07
3009,2.75,5.937,Approved,22.88,2.04,13.1,41.25,40.57,352,5.2,-0.68,36,12.26,-0.25,-0.19
1509,2.742,6.683,Approved,23.72,2,11.6,41.36,40.57,326,6.4,-0.79,32,12.34,-0.13,-0.07
7362,2.753,6.966,Approved,27.12,2.08,11.2,41.36,40.45,305,7.3,-0.91,32,11.89,-0.28,-0.01
1413,2.681,6.67,Approved,21.98,2.01,11.8,40.4,39.67,344,11.4,-0.73,35,9.61,-0.44,-0.06
1952,2.702,6.02,Approved,21.28,2.01,14.1,42.17,40.32,532,6.3,-1.85,21,12.26,-0.08,-0.01
1074,2.821,6.147,Approved,21.32,2.03,9.1,38.24,36.61,655,6.1,-1.63,21,10.93,-0.09,0.01
2902,2.61,5.874,Approved,22.77,2.06,11.2,40.87,39.92,411,5.4,-0.95,21,12.28,-0.21,-0.07
2498,2.465,6.734,Approved,27.53,2.08,10.7,40.36,39.82,365,5.6,-0.54,21,14.65,-0.11,0
1,2.539,5.89,Approved,23.78,2.05,10.1,40.44,40.26,584,6.2,-0.18,21,9.8,0.01,0.05
158,2.606,5.682,Approved,21.67,2.09,11,41.62,40.8,495,5.5,-0.82,21,13.8,-0.05,0.02
2304,2.72,5.993,Approved,25.58,2.09,11.6,41.28,40.64,371,5.4,-0.64,21,12.46,-0.18,-0.04
1093,2.639,5.962,Approved,20.08,2.14,9.9,37.8,35.4,539,7.3,-2.4,21,12.09,-0.26,-0.08
535,2.648,6.036,Approved,21.55,1.84,10.5,41.2,40.62,398,4.6,-0.58,21,10.25,-0.33,0
2899,2.74,6.712,Approved,23.53,2.03,11,41.54,40.37,516,8.9,-1.17,21,13.79,-0.07,-0.04
845,2.515,5.951,Approved,22,2.04,10.1,37.08,34.97,791,8.1,-2.11,21,14.51,-0.05,-0.01
2643,2.579,6.313,Approved,23.27,1.94,10,41.02,39.6,428,7.4,-1.42,21,11.05,-0.37,-0.01
41,2.313,6.428,Approved,19.55,2,12.8,41.27,40.83,351,7.4,-0.44,32,10.93,-0.23,-0.07
9651,2.764,5.557,Approved,22.57,1.99,10.2,40.97,40.33,629,5.2,-0.64,20,12.65,-0.17,-0.03
1556,2.67,7.012,Approved,21.78,2,11.6,40.48,39.18,218,10.5,-1.3,81,12.61,-0.57,-0.23
1675,2.65,6.256,Approved,27.2,2.14,9.8,39.21,37.38,371,7.8,-1.83,31,14.53,-0.02,0.02
1502,2.664,5.754,Approved,19.42,1.97,10.2,41.5,40.43,701,5.3,-1.07,21,14.02,-0.15,-0.03
1556,2.545,6.154,Approved,22.48,2.01,10.6,41.24,40.33,635,5.1,-0.91,21,10.71,-0.02,0
1130,2.532,5.876,Approved,23.92,1.95,10.5,40.3,39.82,474,5.6,-0.48,21,13.24,-0.34,-0.02
2370,2.527,6.194,Approved,22.02,2.05,11.1,40.02,39.46,389,6.2,-0.56,21,13.35,-0.08,-0.02
41,2.966,6.84,Approved,20.97,2.05,11.7,40.66,39.95,376,6.8,-0.71,21,12.39,-0.04,0.03
6158,2.797,6.243,Approved,23.18,1.95,11.7,41.01,40.4,379,5.9,-0.61,31,12.14,-0.35,-0.09
1231,2.773,6.269,Approved,22.25,2.01,11.4,40.95,39.83,570,5.7,-1.12,21,12.87,-0.13,-0.06
1306,2.56,5.676,Approved,21.35,2.06,9.6,40.03,38.48,461,6.5,-1.55,21,11.45,-0.19,-0.1
1936,2.473,6.221,Approved,22.37,1.95,10.3,41.82,39.86,812,6.9,-1.96,21,14.49,-0.27,-0.06
4332,2.597,6.588,Approved,22.5,1.9,11,41.28,40.73,363,6.1,-0.55,32,9.64,-0.19,-0.08
6165,2.68,6.43,Approved,23.18,1.88,12,41.06,40.6,395,5.5,-0.46,21,11,-0.26,-0.05
1587,2.6,6.087,Approved,18.88,2.01,11.8,40.85,39.58,512,6.6,-1.27,21,11.02,-0.12,-0.06
1868,2.738,6.469,Approved,21.9,1.91,11.3,41.19,40.51,319,5.9,-0.68,32,11.03,-0.12,-0.05
19,2.47,6.15,Approved,21.65,1.95,11.1,41.17,40.53,423,6,-0.64,21,12.92,-0.1,0.01
3161,2.671,7.292,Approved,21.03,1.98,11.8,40.74,39.78,304,7.4,-0.96,32,8.04,-0.33,-0.02
4403,2.605,6.352,Approved,18.72,2.03,9.3,40.72,39.87,893,5.4,-0.85,21,12.71,-0.23,-0.07
1393,2.699,5.862,Approved,18.92,1.99,10.3,41.91,40.66,539,5.8,-1.25,21,8.69,-0.16,0.02
1033,2.471,7.115,Approved,23.57,1.98,13.5,41.26,40.37,291,9.4,-0.89,21,10.41,-0.45,-0.17
2441,2.654,6.804,Approved,22.83,2.06,12.8,40.57,39.85,460,7.2,-0.72,32,12.08,-0.08,0.01
167,2.471,5.99,Approved,22.5,2.01,10.5,40.78,39.29,449,6.8,-1.49,21,13.91,-0.22,0
1328,2.52,7.087,Approved,19.62,2.04,10.4,42.09,40.93,562,6.8,-1.16,21,7.83,-0.11,-0.01
1328,3.168,6.55,Approved,22.28,1.91,10.6,41.62,41.06,424,6.6,-0.56,185,13.29,-0.34,-0.12
1780,2.871,5.836,Approved,16.13,2.03,11,41.03,40.7,510,4.7,-0.33,21,12.53,-0.16,-0.03
1236,2.901,6.59,Approved,23.17,1.97,11.2,41.2,41.32,331,6.8,0.12,31,12.5,-0.34,-0.02
1538,2.658,6.895,Approved,22.83,1.87,11.7,38.97,37.89,323,11.1,-1.08,31,11.41,-1.3,-0.59
1743,2.523,6.003,Approved,20.4,2.01,10.4,41.23,39.44,526,6.2,-1.79,22,12.5,-0.34,-0.02
128,2.574,6.896,Approved,21.73,2.01,10,40.42,39.46,358,6.3,-0.96,32,12.16,-0.09,-0.04
4286,2.614,6.136,Approved,22.2,2.05,10.1,40.83,40.66,311,5.9,-0.17,32,11.48,-0.28,-0.01
1307,2.588,6.361,Approved,20.63,2.12,9.7,37.47,35.06,640,7.8,-2.41,21,12.8,-0.6,-0.1
2870,2.655,6.024,Approved,22.28,1.98,11,41.54,40.31,362,7.7,-1.23,31,11.68,-0.63,-0.34
2944,2.775,6.001,Approved,21.85,1.92,10.4,41.24,39.84,511,5.9,-1.4,21,12.22,-0.19,-0.11
33260,2.489,6.775,Approved,23.7,2.06,10,38.18,36.61,392,8.1,-1.57,10,10.79,-0.1,0.01
1608,2.52,6.505,Approved,23.42,1.97,11.1,40.85,40.51,289,6.8,-0.34,36,11.93,-0.14,-0.07
4275,2.313,6.18,Approved,24.83,2.04,10,41.29,40.99,666,5.7,-0.3,31,14.43,-0.2,-0.01
1389,2.418,6.107,Approved,21.85,2,12.1,40.93,40.32,340,5.6,-0.61,31,9.76,0,0.04
178,2.57,6.6,Approved,21.45,2.11,10,39.47,36.45,455,9.1,-3.02,31,12.87,-0.45,0.02
1803,2.594,6.05,Approved,25.95,2.04,10.4,39.69,39.52,434,6.4,-0.17,21,12.63,-0.19,-0.1
1272,2.445,5.823,Approved,22.55,2.01,11,41.25,40.46,519,5.3,-0.79,22,11.41,-0.18,-0.06
378,2.797,7.065,Approved,22.18,2.12,12.2,41.38,41.23,404,6.1,-0.15,10,11.76,-0.1,0
1561,2.312,6.2,Approved,21.97,2.15,10.7,36.65,34.71,592,5.8,-1.94,21,11.1,-0.02,0.01
575,2.674,5.981,Approved,22.22,1.96,11.5,39.69,39.61,209,9.3,-0.08,76,12.23,-0.44,-0.04
5284,2.48,5.695,Approved,24.3,2.08,10.4,40.48,39.29,796,5.8,-1.19,21,15.05,-0.08,0.03
1333,2.535,6.288,Approved,21.47,2,10.5,40.59,38.29,458,9.1,-2.3,32,12.94,-0.09,-0.03
217,2.81,6.345,Approved,21.83,2.15,12,38.01,34.64,799,6.9,-3.37,22,12.13,-0.11,-0.01
1194,2.598,6.198,Approved,20.68,2.13,10.5,39.51,37.6,656,7.9,-1.91,31,11.38,-0.52,-0.2
4460,2.42,6.341,Approved,21.9,2.15,9.5,37.68,35.29,504,12.6,-2.39,21,13.93,0.01,0.07
891,2.277,6.439,Approved,19.85,2.04,12.3,41.12,40.21,343,7.4,-0.91,32,11.69,-0.08,-0.01
1872,2.484,6.932,Approved,22.32,2.02,11.4,41.33,40.52,409,8.7,-0.81,32,8.83,-0.51,-0.06
2417,2.572,5.606,Approved,25.7,2.04,10.2,40.43,39.71,487,5.6,-0.72,21,12.53,-0.23,-0.08
1326,2.312,6.27,Approved,20.23,1.97,11.5,40.61,40.08,524,5.5,-0.53,21,12.47,-0.34,-0.03
38748,2.395,6.365,Approved,25.87,1.96,11.2,40.18,38.94,384,7.1,-1.24,21,10.96,-0.18,-0.06
1021,2.645,5.988,Approved,22.32,2.03,11.3,41.19,40.26,386,5.6,-0.93,32,11.2,-0.21,0
