time_betw_scan_hours,CA,YM,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
0.080,0.262,0.842,0.325,0.410,0.630,0.617,0.252,0.365,0.569,0.592,0.398,0.662
0.126,0.229,0.421,0.264,0.371,0.873,0.854,0.784,0.071,0.657,0.531,0.677,0.563
0.063,0.192,0.421,0.283,0.362,0.778,0.681,0.896,0.117,0.450,0.551,0.782,0.718
0.188,0.262,0.000,0.259,0.362,0.796,0.828,0.769,0.066,0.734,0.294,0.932,0.704
0.133,0.149,0.842,0.288,0.438,0.736,0.727,0.090,0.411,0.622,0.445,0.211,0.634
0.127,0.078,0.912,0.264,0.448,0.849,0.844,0.080,0.294,0.676,0.357,0.233,0.549
0.073,0.262,0.801,0.278,0.400,0.401,0.413,0.203,0.228,0.530,0.425,0.850,0.648
0.011,0.262,0.421,0.118,0.362,0.591,0.542,0.502,0.452,0.477,0.691,0.586,0.690
0.063,0.262,0.421,0.264,0.419,0.870,0.834,0.926,0.041,0.621,0.193,0.887,0.732
0.125,0.262,0.848,0.259,0.429,0.692,0.672,0.209,0.741,0.580,0.703,0.053,0.310
0.103,0.262,0.421,0.259,0.381,0.521,0.490,0.464,0.452,0.486,0.707,0.714,0.690
0.007,0.262,0.842,0.278,0.438,0.579,0.554,0.322,0.406,0.523,0.672,0.805,0.648
0.047,0.078,0.842,0.302,0.400,0.734,0.730,0.252,0.376,0.632,0.587,0.917,0.718
0.156,0.262,0.842,0.137,0.600,0.678,0.575,0.272,0.548,0.396,0.605,0.331,0.225
0.112,0.262,0.842,0.137,0.610,0.751,0.830,0.060,0.228,0.817,0.324,0.850,0.606
0.076,0.262,0.421,0.340,0.552,0.384,0.254,0.394,0.523,0.219,0.934,0.827,0.662
0.075,0.078,0.421,0.316,0.286,0.662,0.604,0.698,0.289,0.486,0.630,0.827,0.789
0.051,0.189,0.421,0.401,0.267,0.360,0.326,0.302,0.624,0.414,0.818,0.955,0.690
0.157,0.138,0.842,0.245,0.857,0.771,0.845,0.057,0.259,0.815,0.460,0.684,0.718
0.080,0.078,0.421,0.344,0.229,0.276,0.248,0.609,0.122,0.391,0.407,0.744,0.732
0.027,0.183,0.842,0.292,0.476,0.609,0.587,0.123,0.503,0.543,0.478,0.647,0.648
0.059,0.078,0.792,0.274,0.229,0.336,0.213,0.394,0.447,0.212,0.361,0.316,0.408
0.067,0.229,0.842,0.259,0.705,0.786,0.837,0.072,0.132,0.772,0.476,0.571,0.549
0.087,0.184,0.488,0.212,0.657,0.818,0.866,0.075,0.066,0.778,0.439,0.759,0.549
0.312,0.078,0.000,0.340,0.400,0.570,0.469,0.236,0.457,0.356,0.820,0.624,0.465
0.083,0.262,0.421,0.321,0.314,0.443,0.434,0.294,0.183,0.503,0.602,0.925,0.761
0.379,0.078,0.737,0.302,0.400,0.621,0.632,0.237,0.391,0.617,0.729,0.857,0.718
0.082,0.194,0.842,0.255,0.638,0.809,0.854,0.051,0.178,0.768,0.658,0.699,0.549
0.066,0.262,0.842,0.288,0.543,0.777,0.831,0.145,0.396,0.774,0.311,0.744,0.648
0.009,0.262,0.842,0.297,0.562,0.687,0.777,0.053,0.279,0.815,0.537,0.820,0.620
0.050,0.205,0.421,0.292,0.381,0.506,0.397,0.735,0.102,0.311,0.366,0.910,0.676
0.070,0.175,0.421,0.255,0.457,0.806,0.806,0.693,0.091,0.670,0.331,0.789,0.676
0.006,0.262,0.421,0.297,0.362,0.744,0.672,0.879,0.122,0.490,0.462,0.887,0.676
0.004,0.262,0.076,0.269,0.352,0.769,0.724,0.690,0.071,0.559,0.436,0.564,0.662
0.002,0.262,0.842,0.335,0.543,0.638,0.620,0.232,0.513,0.562,0.692,0.391,0.423
0.201,0.262,0.421,0.283,0.381,0.286,0.429,0.192,0.350,0.764,0.238,0.451,0.366
0.061,0.262,0.000,0.264,0.343,0.795,0.819,0.752,0.071,0.717,0.272,0.940,0.704
0.077,0.078,0.800,0.335,0.400,0.595,0.525,0.362,0.518,0.432,0.720,0.842,0.704
0.055,0.262,0.842,0.259,0.552,0.824,0.829,0.127,0.401,0.688,0.564,0.586,0.521
0.003,0.262,0.421,0.292,0.362,0.544,0.523,0.290,0.381,0.517,0.491,0.812,0.662
0.015,0.262,0.842,0.278,0.552,0.802,0.830,0.044,0.279,0.730,0.666,0.662,0.437
0.197,0.262,0.421,0.325,0.410,0.749,0.700,0.749,0.152,0.542,0.324,0.917,0.704
0.003,0.262,0.842,0.217,0.505,0.737,0.810,0.069,0.269,0.798,0.429,0.970,0.704
0.211,0.262,0.842,0.146,0.543,0.739,0.743,0.218,0.518,0.652,0.629,0.639,0.437
0.011,0.262,0.421,0.321,0.448,0.528,0.437,0.438,0.574,0.361,0.401,0.489,0.423
0.055,0.262,0.421,0.307,0.362,0.818,0.715,0.744,0.117,0.453,0.410,0.722,0.577
0.014,0.262,0.421,0.245,0.838,0.775,0.836,0.032,0.244,0.790,0.380,0.729,0.620
0.061,0.262,0.421,0.259,0.371,0.683,0.660,0.213,0.391,0.570,0.358,0.203,0.549
0.008,0.177,0.709,0.255,0.438,0.747,0.762,0.296,0.391,0.678,0.420,0.767,0.620
0.004,0.199,0.842,0.302,0.400,0.543,0.515,0.160,0.452,0.502,0.458,0.722,0.535
0.075,0.262,0.842,0.292,0.419,0.610,0.529,0.324,0.609,0.416,0.691,0.647,0.437
0.099,0.160,0.842,0.241,0.657,0.766,0.750,0.130,0.442,0.621,0.606,0.617,0.423
0.244,0.262,0.421,0.274,0.524,0.784,0.750,0.871,0.162,0.587,0.450,0.880,0.690
0.088,0.180,0.421,0.264,0.457,0.845,0.835,0.842,0.056,0.664,0.356,0.759,0.676
0.065,0.078,0.842,0.217,0.543,0.724,0.749,0.080,0.239,0.690,0.525,0.729,0.394
0.002,0.200,0.842,0.311,0.333,0.403,0.412,0.418,0.162,0.524,0.617,0.850,0.676
0.364,0.078,0.703,0.307,0.333,0.597,0.569,0.285,0.391,0.525,0.632,0.880,0.535
0.406,0.157,0.421,0.354,0.343,0.619,0.552,0.292,0.518,0.449,0.658,0.556,0.282
0.157,0.262,0.842,0.297,0.514,0.691,0.621,0.164,0.518,0.473,0.767,0.684,0.563
0.105,0.262,0.421,0.358,0.429,0.628,0.569,0.285,0.421,0.470,0.621,0.564,0.662
0.134,0.198,0.842,0.283,0.476,0.306,0.371,0.153,0.371,0.604,0.547,0.511,0.662
0.072,0.219,0.842,0.165,0.257,0.422,0.504,0.357,0.386,0.687,0.034,0.805,0.634
0.070,0.209,0.842,0.259,0.676,0.744,0.805,0.077,0.239,0.776,0.305,0.782,0.634
0.145,0.199,0.421,0.278,0.343,0.654,0.645,0.733,0.107,0.588,0.465,0.549,0.507
0.714,0.262,0.842,0.269,0.524,0.782,0.815,0.083,0.239,0.731,0.265,0.564,0.549
0.063,0.262,0.842,0.278,0.524,0.822,0.786,0.195,0.416,0.600,0.812,0.609,0.592
0.109,0.262,0.842,0.278,0.410,0.581,0.521,0.288,0.391,0.449,0.656,0.714,0.606
0.088,0.262,0.421,0.321,0.333,0.489,0.354,0.517,0.213,0.249,0.653,0.692,0.634
0.085,0.200,0.842,0.292,0.457,0.607,0.593,0.134,0.665,0.559,0.371,0.015,0.352
0.004,0.262,0.421,0.283,0.686,0.795,0.743,0.691,0.096,0.554,0.594,0.820,0.662
0.069,0.262,0.842,0.292,0.429,0.447,0.390,0.311,0.325,0.400,0.447,0.797,0.620
0.057,0.200,0.796,0.278,0.486,0.697,0.680,0.171,0.365,0.589,0.710,0.820,0.620
0.086,0.262,0.842,0.288,0.829,0.824,0.874,0.045,0.325,0.785,0.668,0.684,0.465
0.281,0.262,0.842,0.189,0.295,0.393,0.454,0.307,0.442,0.632,0.070,0.759,0.127
0.132,0.262,0.823,0.292,0.657,0.790,0.864,0.051,0.284,0.822,0.487,0.594,0.563
0.093,0.262,0.421,0.203,0.210,0.317,0.372,0.697,0.259,0.587,0.282,0.842,0.662
0.201,0.262,0.842,0.245,0.610,0.782,0.826,0.077,0.152,0.755,0.218,0.737,0.563
0.089,0.078,0.421,0.264,0.448,0.902,0.875,0.920,0.066,0.651,0.308,0.820,0.676
0.062,0.078,0.842,0.302,0.400,0.542,0.503,0.257,0.457,0.478,0.510,0.632,0.521
0.008,0.078,0.842,0.203,0.486,0.784,0.782,0.111,0.497,0.657,0.619,0.511,0.549
0.196,0.262,0.842,0.264,0.467,0.663,0.670,0.163,0.365,0.626,0.466,0.511,0.352
0.082,0.262,0.421,0.264,0.629,0.809,0.885,0.051,0.132,0.833,0.542,0.707,0.493
0.076,0.156,0.735,0.231,0.629,0.818,0.872,0.041,0.117,0.791,0.314,0.699,0.437
0.057,0.236,0.842,0.358,0.505,0.584,0.574,0.095,0.503,0.557,0.659,0.805,0.577
0.066,0.262,0.421,0.236,0.905,0.825,0.870,0.150,0.096,0.776,0.433,0.880,0.648
0.057,0.212,0.842,0.302,0.524,0.663,0.664,0.167,0.406,0.612,0.553,0.729,0.577
0.169,0.262,0.842,0.349,0.495,0.740,0.765,0.063,0.447,0.697,0.513,0.925,0.718
0.204,0.262,0.421,0.340,0.352,0.405,0.285,0.477,0.310,0.247,0.793,0.887,0.704
0.484,0.262,0.421,0.311,0.457,0.455,0.494,0.439,0.051,0.609,0.416,0.895,0.648
0.073,0.078,0.421,0.274,0.524,0.835,0.852,0.818,0.025,0.717,0.622,0.820,0.634
0.026,0.262,0.421,0.245,0.476,0.813,0.869,0.062,0.178,0.793,0.658,0.489,0.451
0.008,0.171,0.842,0.344,0.390,0.543,0.576,0.274,0.701,0.633,0.758,0.820,0.634
0.022,0.212,0.421,0.250,0.590,0.819,0.747,0.964,0.086,0.521,0.419,0.767,0.592
0.131,0.180,0.842,0.066,0.286,0.258,0.396,0.294,0.198,0.741,0.074,0.887,0.648
0.084,0.214,0.842,0.278,0.467,0.727,0.715,0.157,0.426,0.611,0.816,0.699,0.606
0.074,0.262,0.000,0.274,0.343,0.687,0.673,0.855,0.051,0.591,0.387,0.872,0.676
0.045,0.232,0.421,0.212,0.276,0.520,0.541,0.190,0.523,0.597,0.479,0.887,0.549
0.070,0.262,0.842,0.387,0.390,0.380,0.339,0.257,0.386,0.405,0.568,0.744,0.606
0.014,0.262,0.421,0.283,0.581,0.800,0.769,0.736,0.147,0.600,0.423,0.767,0.648
0.054,0.262,0.421,0.250,0.457,0.824,0.789,0.822,0.061,0.603,0.499,0.917,0.690
0.093,0.262,0.842,0.193,0.495,0.795,0.800,0.139,0.518,0.676,0.525,0.150,0.493
0.191,0.262,0.842,0.302,0.486,0.733,0.704,0.167,0.376,0.579,0.406,0.932,0.746
0.060,0.152,0.661,0.274,0.457,0.448,0.449,0.245,0.218,0.525,0.671,0.391,0.338
0.059,0.078,0.721,0.255,0.381,0.373,0.329,0.283,0.198,0.396,0.294,0.481,0.437
0.006,0.262,0.842,0.330,0.419,0.621,0.612,0.170,0.533,0.575,0.389,0.857,0.662
0.039,0.231,0.842,0.321,0.438,0.593,0.565,0.172,0.467,0.523,0.532,0.729,0.606
0.038,0.262,0.842,0.349,0.524,0.714,0.745,0.116,0.411,0.698,0.338,0.609,0.380
0.075,0.262,0.842,0.231,0.705,0.797,0.847,0.066,0.188,0.776,0.230,0.782,0.662
0.058,0.262,0.842,0.269,0.676,0.734,0.731,0.201,0.365,0.634,0.531,0.361,0.606
0.055,0.262,0.421,0.264,0.419,0.512,0.480,0.232,0.365,0.479,0.708,0.835,0.408
0.295,0.262,0.421,0.269,0.438,0.810,0.841,0.746,0.096,0.737,0.361,0.737,0.690
0.057,0.176,0.421,0.278,0.438,0.755,0.598,0.900,0.183,0.311,0.450,0.812,0.662
0.385,0.262,0.842,0.189,0.457,0.671,0.667,0.134,0.401,0.607,0.432,0.654,0.521
0.047,0.207,0.842,0.325,0.381,0.433,0.417,0.296,0.386,0.483,0.562,0.857,0.634
0.199,0.215,0.421,0.226,0.114,0.102,0.136,0.821,0.320,0.455,0.162,0.850,0.676
0.071,0.197,0.421,0.358,0.267,0.522,0.426,0.867,0.127,0.347,0.265,0.812,0.662
0.406,0.078,0.421,0.311,0.381,0.683,0.659,0.228,0.376,0.569,0.539,0.617,0.380
0.161,0.078,0.421,0.250,0.581,0.838,0.872,0.021,0.137,0.756,0.966,0.571,0.437
0.059,0.078,0.842,0.316,0.429,0.577,0.493,0.193,0.594,0.395,0.850,0.444,0.620
0.064,0.078,0.842,0.297,0.419,0.556,0.555,0.140,0.426,0.567,0.464,0.887,0.690
0.121,0.262,0.842,0.250,0.438,0.757,0.735,0.182,0.376,0.602,0.435,0.887,0.732
0.000,0.262,0.842,0.288,0.352,0.625,0.583,0.233,0.447,0.505,0.530,0.917,0.732
0.058,0.262,0.421,0.274,0.590,0.718,0.676,0.719,0.117,0.542,0.461,0.789,0.592
0.101,0.262,0.421,0.349,0.467,0.692,0.712,0.218,0.391,0.666,0.416,0.820,0.690
0.059,0.231,0.421,0.302,0.505,0.751,0.697,0.706,0.091,0.532,0.466,0.722,0.592
0.020,0.157,0.421,0.231,0.190,0.385,0.479,0.549,0.117,0.698,0.104,0.722,0.507
0.024,0.262,0.421,0.278,0.533,0.749,0.783,0.226,0.386,0.718,0.513,0.827,0.634
0.004,0.254,0.421,0.245,0.495,0.842,0.866,0.690,0.091,0.736,0.408,0.767,0.577
0.057,0.262,0.421,0.311,0.333,0.533,0.511,0.412,0.396,0.511,0.570,0.812,0.620
0.044,0.220,0.421,0.297,0.352,0.593,0.518,0.341,0.497,0.421,0.564,0.684,0.521
0.097,0.262,0.842,0.344,0.381,0.542,0.520,0.248,0.381,0.515,0.531,0.812,0.718
0.086,0.078,0.842,0.429,0.448,0.407,0.316,0.248,0.264,0.310,0.648,0.827,0.859
0.190,0.188,0.842,0.179,0.448,0.645,0.637,0.229,0.421,0.587,0.876,0.218,0.014
0.135,0.262,0.421,0.392,0.229,0.399,0.262,0.667,0.091,0.210,0.340,0.534,0.521
0.062,0.262,0.842,0.193,0.533,0.720,0.703,0.097,0.421,0.599,0.892,0.556,0.662
0.060,0.262,0.421,0.269,0.467,0.849,0.889,0.080,0.107,0.773,0.687,0.549,0.211
0.169,0.182,0.819,0.302,0.543,0.707,0.753,0.052,0.462,0.728,0.681,0.549,0.592
0.072,0.262,0.842,0.373,0.324,0.572,0.569,0.210,0.533,0.568,0.639,0.436,0.465
0.418,0.262,0.842,0.363,0.429,0.564,0.545,0.266,0.457,0.531,0.536,0.699,0.549
0.155,0.262,0.842,0.250,0.695,0.741,0.819,0.079,0.213,0.810,0.500,0.865,0.549
0.062,0.078,0.421,0.387,0.429,0.442,0.287,0.509,0.360,0.187,0.474,0.331,0.254
0.088,0.262,0.421,0.373,0.476,0.543,0.508,0.328,0.365,0.487,0.625,0.880,0.676
0.027,0.079,0.842,0.321,0.390,0.591,0.603,0.260,0.447,0.607,0.751,0.526,0.648
0.004,0.262,0.912,0.297,0.486,0.668,0.628,0.203,0.518,0.527,0.584,0.865,0.606
0.247,0.262,0.421,0.288,0.362,0.817,0.778,0.920,0.132,0.593,0.401,0.677,0.549
0.037,0.174,0.842,0.264,0.381,0.651,0.620,0.334,0.371,0.541,0.383,0.872,0.634
0.066,0.207,0.545,0.297,0.352,0.456,0.232,0.319,0.178,0.045,0.607,0.707,0.690
0.048,0.262,0.842,0.340,0.352,0.586,0.479,0.438,0.426,0.349,0.515,0.068,0.141
0.076,0.078,0.842,0.151,0.657,0.793,0.852,0.076,0.086,0.791,0.531,0.805,0.690
0.072,0.182,0.842,0.316,0.600,0.822,0.885,0.044,0.234,0.813,0.464,0.444,0.437
0.151,0.233,0.421,0.198,0.171,0.342,0.450,0.274,0.183,0.713,0.057,0.940,0.676
0.145,0.245,0.842,0.292,0.562,0.798,0.822,0.078,0.391,0.717,0.549,0.647,0.620
0.214,0.172,0.842,0.250,0.381,0.640,0.613,0.232,0.401,0.543,0.854,0.789,0.592
0.125,0.201,0.840,0.255,0.752,0.793,0.844,0.075,0.274,0.774,0.346,0.504,0.437
0.227,0.262,0.421,0.274,0.486,0.810,0.879,0.047,0.208,0.820,0.637,0.489,0.423
0.084,0.148,0.421,0.302,0.438,0.590,0.562,0.225,0.391,0.520,0.541,0.624,0.507
0.156,0.228,0.842,0.340,0.324,0.245,0.218,0.355,0.320,0.383,0.428,0.842,0.648
0.002,0.194,0.443,0.245,0.343,0.857,0.833,0.696,0.046,0.640,0.131,0.917,0.690
0.412,0.078,0.619,0.288,0.267,0.542,0.410,0.279,0.579,0.278,0.478,0.586,0.690
0.020,0.262,0.421,0.396,0.362,0.453,0.405,0.327,0.173,0.421,0.224,0.722,0.620
0.071,0.244,0.232,0.241,0.429,0.834,0.852,0.837,0.086,0.719,0.403,0.910,0.718
0.083,0.262,0.421,0.255,0.495,0.909,0.893,0.712,0.091,0.678,0.432,0.872,0.690
0.073,0.262,0.611,0.255,0.448,0.575,0.550,0.288,0.371,0.522,0.569,0.887,0.676
0.037,0.262,0.712,0.236,0.533,0.815,0.836,0.068,0.411,0.721,0.746,0.549,0.465
0.078,0.262,0.842,0.255,0.581,0.786,0.848,0.070,0.173,0.795,0.736,0.917,0.704
0.208,0.262,0.842,0.283,0.400,0.523,0.487,0.341,0.376,0.476,0.547,0.729,0.577
0.068,0.078,0.842,0.292,0.590,0.826,0.869,0.058,0.157,0.770,0.489,0.857,0.690
0.210,0.262,0.842,0.259,0.410,0.635,0.578,0.273,0.492,0.477,0.672,0.474,0.493
0.058,0.210,0.842,0.316,0.571,0.677,0.671,0.171,0.371,0.605,0.454,0.850,0.676
0.256,0.262,0.842,0.198,0.600,0.747,0.735,0.115,0.457,0.618,0.336,0.023,0.535
0.075,0.262,0.000,0.292,0.505,0.801,0.758,0.727,0.086,0.575,0.275,0.827,0.732
0.070,0.078,0.842,0.189,0.457,0.823,0.797,0.164,0.386,0.621,0.381,0.053,0.535
0.064,0.143,0.842,0.259,0.638,0.788,0.743,0.160,0.365,0.567,0.584,0.827,0.676
0.081,0.145,0.842,0.297,0.324,0.528,0.433,0.465,0.386,0.351,0.564,0.729,0.521
0.088,0.262,0.421,0.274,0.476,0.818,0.865,0.872,0.081,0.776,0.479,0.662,0.620
0.152,0.262,0.421,0.175,0.867,0.795,0.831,0.055,0.127,0.743,0.376,0.759,0.535
0.086,0.238,0.835,0.156,0.657,0.861,0.881,0.059,0.721,0.735,0.605,0.586,0.211
0.099,0.262,0.421,0.307,0.438,0.752,0.807,0.077,0.147,0.765,0.341,0.932,0.775
0.007,0.262,0.842,0.264,0.390,0.629,0.459,0.200,0.736,0.233,0.839,0.902,0.634
0.064,0.144,0.421,0.264,0.543,0.676,0.616,0.083,0.122,0.488,0.510,0.782,0.634
0.110,0.262,0.842,0.217,0.648,0.814,0.856,0.055,0.173,0.764,0.388,0.541,0.606
0.065,0.262,0.421,0.297,0.362,0.463,0.375,0.341,0.193,0.341,0.457,0.767,0.634
0.139,0.262,0.421,0.179,0.600,0.833,0.717,0.139,0.563,0.431,0.648,0.053,0.099
0.091,0.078,0.421,0.259,0.448,0.721,0.695,0.145,0.391,0.579,0.722,0.323,0.437
0.064,0.262,0.585,0.156,0.343,0.519,0.617,0.285,0.411,0.762,0.328,0.534,0.676
0.085,0.262,0.842,0.236,0.686,0.837,0.854,0.062,0.244,0.719,0.533,0.737,0.634
0.053,0.262,0.421,0.335,0.333,0.432,0.267,0.310,0.477,0.163,0.714,0.880,0.704
0.053,0.262,0.842,0.292,0.505,0.487,0.533,0.274,0.279,0.639,0.362,0.835,0.662
0.107,0.262,0.421,0.269,0.324,0.764,0.744,0.858,0.132,0.609,0.349,0.925,0.746
0.091,0.189,0.000,0.316,0.371,0.714,0.611,0.618,0.183,0.411,0.424,0.481,0.634
0.269,0.262,0.421,0.288,0.410,0.717,0.668,0.256,0.442,0.527,0.619,0.624,0.493
0.060,0.262,0.842,0.335,0.352,0.521,0.485,0.274,0.904,0.477,0.798,0.406,0.465
0.071,0.262,0.842,0.434,0.429,0.451,0.378,0.311,0.259,0.368,0.774,0.880,0.831
0.053,0.182,0.842,0.302,0.381,0.731,0.747,0.221,0.381,0.672,0.522,0.383,0.408
0.099,0.262,0.842,0.349,0.495,0.545,0.531,0.200,0.624,0.534,0.664,0.774,0.690
0.418,0.262,0.842,0.330,0.381,0.585,0.585,0.239,0.629,0.579,0.503,0.692,0.479
0.056,0.262,0.842,0.325,0.429,0.581,0.532,0.268,0.401,0.471,0.730,0.654,0.507
0.017,0.262,0.842,0.264,0.514,0.788,0.822,0.230,0.391,0.735,0.651,0.782,0.690
0.059,0.262,0.609,0.330,0.667,0.520,0.470,0.245,0.477,0.444,0.602,0.767,0.662
0.075,0.262,0.842,0.307,0.390,0.424,0.344,0.207,0.371,0.341,0.937,0.895,0.746
0.069,0.165,0.842,0.245,0.486,0.731,0.720,0.189,0.416,0.617,0.535,0.917,0.690
0.221,0.179,0.421,0.255,0.371,0.860,0.843,0.831,0.076,0.655,0.245,0.729,0.549
0.221,0.262,0.421,0.264,0.333,0.811,0.804,0.774,0.096,0.657,0.245,0.707,0.592
0.061,0.262,0.421,0.245,0.400,0.793,0.809,0.740,0.107,0.699,0.094,0.759,0.577
0.424,0.262,0.842,0.274,0.276,0.399,0.249,0.388,0.310,0.180,0.629,0.759,0.986
0.455,0.262,0.842,0.255,0.400,0.665,0.557,0.207,0.431,0.380,1.000,0.692,0.634
0.303,0.262,0.421,0.193,0.267,0.516,0.556,0.358,0.442,0.636,0.494,0.872,0.676
0.088,0.262,0.842,0.226,0.552,0.858,0.880,0.083,0.147,0.738,0.409,0.564,0.380
0.055,0.186,0.421,0.278,0.610,0.782,0.853,0.073,0.081,0.813,0.384,0.707,0.592
0.156,0.219,0.842,0.179,0.552,0.801,0.828,0.051,0.289,0.726,0.743,0.579,0.507
0.073,0.214,0.842,0.302,0.524,0.791,0.726,0.164,0.376,0.523,0.803,0.774,0.535
0.293,0.199,0.649,0.340,0.352,0.258,0.129,0.469,0.244,0.168,0.704,0.842,0.648
0.097,0.207,0.421,0.340,0.352,0.571,0.553,0.380,0.401,0.534,0.605,0.707,0.606
0.219,0.159,0.842,0.288,0.429,0.685,0.672,0.251,0.376,0.591,0.529,0.835,0.662
0.088,0.078,0.784,0.288,0.543,0.746,0.746,0.176,0.386,0.645,0.606,0.789,0.634
0.065,0.262,0.842,0.160,0.629,0.770,0.823,0.079,0.508,0.770,0.445,0.729,0.592
0.080,0.262,0.421,0.193,0.610,0.755,0.814,0.063,0.279,0.776,0.311,0.564,0.549
0.121,0.262,0.842,0.283,0.667,0.838,0.891,0.071,0.239,0.798,0.144,0.797,0.662
0.049,0.262,0.421,0.255,0.333,0.865,0.845,0.921,0.076,0.651,0.494,0.932,0.746
0.714,0.262,0.842,0.175,0.429,0.533,0.576,0.172,0.513,0.651,0.516,0.188,0.070
0.071,0.078,0.344,0.283,0.390,0.860,0.844,0.739,0.046,0.657,0.265,0.707,0.592
0.071,0.262,0.421,0.245,0.410,0.795,0.787,0.914,0.142,0.650,0.324,0.850,0.704
0.078,0.262,0.842,0.259,0.371,0.613,0.560,0.425,0.421,0.476,0.842,0.887,0.704
0.092,0.262,0.421,0.307,0.381,0.470,0.372,0.401,0.234,0.322,0.582,0.662,0.690
0.071,0.078,0.000,0.288,0.410,0.910,0.755,0.956,0.046,0.382,0.455,0.692,0.676
0.071,0.262,0.842,0.245,0.343,0.460,0.425,0.340,0.371,0.453,0.569,0.602,0.563
0.097,0.262,0.842,0.292,0.448,0.518,0.431,0.211,0.883,0.364,0.910,0.549,0.648
0.528,0.262,0.842,0.302,0.476,0.649,0.424,0.349,0.442,0.123,0.214,0.880,0.718
0.080,0.262,0.421,0.415,0.533,0.322,0.298,0.283,0.188,0.420,0.623,0.789,0.789
0.141,0.140,0.421,0.363,0.305,0.386,0.526,0.814,0.274,0.798,0.282,0.910,0.690
0.187,0.262,0.842,0.330,0.381,0.605,0.643,0.355,0.401,0.669,0.761,0.496,0.690
0.080,0.078,0.842,0.354,0.543,0.623,0.621,0.284,0.523,0.590,0.416,0.737,0.718
0.018,0.262,0.842,0.231,0.790,0.756,0.821,0.043,0.203,0.788,0.043,0.782,0.592
0.167,0.262,0.667,0.368,0.390,0.552,0.572,0.196,0.513,0.608,0.392,0.902,0.690
0.725,0.262,0.842,0.349,0.410,0.687,0.675,0.235,0.381,0.595,0.194,0.707,0.521
0.032,0.262,0.421,0.274,0.343,0.709,0.648,0.884,0.086,0.498,0.457,0.850,0.690
0.122,0.233,0.421,0.307,0.267,0.371,0.450,0.276,0.391,0.660,0.624,0.880,0.676
0.127,0.078,0.842,0.368,0.305,0.415,0.274,0.382,0.533,0.205,0.471,0.406,0.366
0.098,0.078,0.421,0.406,0.352,0.363,0.254,0.534,0.315,0.255,0.670,0.887,0.676
0.119,0.262,0.000,0.349,0.362,0.629,0.521,0.698,0.127,0.365,0.433,0.887,0.775
0.001,0.262,0.938,0.325,0.419,0.658,0.649,0.217,0.371,0.591,0.532,0.744,0.535
0.079,0.262,0.421,0.604,0.343,0.408,0.331,0.307,0.193,0.341,0.678,0.564,0.620
0.065,0.180,0.396,0.278,0.400,0.463,0.410,0.291,0.132,0.416,0.676,0.789,0.606
0.065,0.186,0.421,0.160,0.238,0.425,0.540,0.519,0.320,0.760,0.307,0.835,0.690
0.085,0.262,0.421,0.297,0.438,0.787,0.785,0.369,0.173,0.658,0.086,0.421,0.268
0.072,0.181,0.842,0.132,0.190,0.421,0.347,0.429,0.335,0.355,0.271,0.654,0.592
0.066,0.262,0.421,0.307,0.381,0.460,0.439,0.646,0.096,0.484,0.279,0.850,0.676
0.074,0.262,0.000,0.274,0.362,0.797,0.785,0.699,0.076,0.640,0.646,0.812,0.718
0.057,0.262,0.421,0.241,0.410,0.711,0.699,0.769,0.107,0.604,0.375,0.820,0.634
0.597,0.078,0.842,0.335,0.400,0.403,0.376,0.192,0.340,0.446,0.257,0.774,0.563
0.037,0.262,0.421,0.292,0.248,0.517,0.433,0.393,0.401,0.369,0.454,0.872,0.662
0.109,0.262,0.375,0.283,0.448,0.839,0.806,0.696,0.107,0.613,0.775,0.805,0.648
0.001,0.262,0.421,0.297,0.419,0.804,0.764,0.980,0.096,0.585,0.460,0.902,0.676
0.058,0.262,0.842,0.292,0.581,0.761,0.810,0.076,0.452,0.756,0.252,0.632,0.423
0.057,0.262,0.842,0.288,0.457,0.508,0.463,0.176,0.635,0.452,0.604,0.602,0.549
0.086,0.262,0.842,0.156,0.752,0.870,0.874,0.040,0.518,0.704,0.670,0.684,0.380
0.069,0.078,0.842,0.274,0.533,0.789,0.835,0.076,0.137,0.763,0.548,0.857,0.704
0.011,0.262,0.842,0.226,0.667,0.720,0.712,0.095,0.467,0.618,0.810,0.647,0.296
0.428,0.204,0.842,0.354,0.448,0.643,0.648,0.223,0.401,0.615,0.343,0.647,0.690
0.132,0.262,0.842,0.274,0.400,0.812,0.644,0.840,0.051,0.311,0.167,0.925,0.718
0.084,0.262,0.421,0.269,0.190,0.288,0.415,0.625,0.173,0.731,0.377,0.714,0.507
0.277,0.262,0.842,0.278,0.705,0.672,0.649,0.257,0.381,0.566,0.537,0.526,0.493
0.058,0.262,0.842,0.269,0.381,0.379,0.320,0.395,0.203,0.369,0.235,0.850,0.676
0.073,0.262,0.842,0.283,0.457,0.634,0.536,0.164,0.594,0.388,0.763,0.068,0.000
0.267,0.188,0.503,0.259,0.962,0.794,0.769,0.313,0.107,0.611,0.680,0.917,0.746
0.007,0.262,0.421,0.269,0.371,0.810,0.850,0.758,0.030,0.758,0.560,0.812,0.732
