time_betw_scan_hours,CA,YM,Class,cluster normalized - 5 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1791.000,2.000,7.000,0.000,3.000,1.000,0.724,0.729,0.856,0.184,0.117,0.910,0.346,0.789,0.657
4001.000,2.000,7.000,0.000,4.000,0.330,0.467,0.621,0.619,0.254,0.462,0.603,0.341,0.669,0.671
1114.000,2.000,6.000,0.000,1.000,0.335,0.267,0.405,0.289,0.600,0.137,0.287,0.373,0.797,0.800
6009.000,3.000,6.000,0.000,2.000,0.269,0.543,0.847,0.810,0.705,0.046,0.616,0.531,0.872,0.729
1470.000,2.000,7.000,0.000,3.000,0.212,0.838,0.841,0.877,0.051,0.335,0.764,0.520,0.421,0.414
146.000,3.000,5.987,0.000,2.000,0.264,0.295,0.779,0.754,0.708,0.112,0.615,0.452,0.850,0.629
703.000,3.059,7.000,0.000,1.000,0.212,0.371,0.475,0.487,0.238,0.355,0.576,0.325,0.797,0.529
1597.000,3.000,5.633,0.000,2.000,0.241,0.371,0.814,0.852,0.700,0.147,0.758,0.605,0.714,0.500
585.000,3.000,7.000,0.000,3.000,0.269,0.648,0.831,0.886,0.058,0.178,0.800,0.367,0.737,0.714
1585.000,3.000,6.000,0.000,1.000,0.142,0.238,0.325,0.471,0.375,0.132,0.800,0.179,0.910,0.443
1715.000,2.000,6.000,0.000,3.000,0.226,0.657,0.758,0.829,0.076,0.142,0.805,0.415,0.782,0.514
1648.000,3.000,7.000,0.000,4.000,0.288,0.390,0.549,0.485,0.213,0.523,0.449,0.574,0.226,0.629
2763.000,3.000,7.231,0.000,3.000,0.250,0.571,0.756,0.841,0.055,0.259,0.834,0.301,0.677,0.529
4064.000,2.642,7.000,0.000,1.000,0.311,0.343,0.510,0.536,0.263,0.173,0.621,0.581,0.617,0.657
1252.000,3.000,6.000,0.000,3.000,0.245,0.571,0.810,0.872,0.079,0.096,0.805,0.338,0.526,0.657
1384.000,2.701,7.000,0.000,4.000,0.307,0.448,0.878,0.758,0.170,0.376,0.457,0.653,0.767,0.629
80.000,2.000,7.000,0.000,3.000,0.245,0.705,0.808,0.863,0.077,0.254,0.791,0.467,0.669,0.643
942.000,2.596,6.000,0.000,1.000,0.358,0.400,0.386,0.414,0.431,0.091,0.576,0.463,0.744,0.686
8573.000,2.010,6.000,0.000,4.000,0.283,0.438,0.762,0.637,0.323,0.401,0.402,0.778,0.744,0.729
3415.000,3.000,7.000,0.000,3.000,0.137,0.733,0.816,0.886,0.005,0.340,0.826,0.123,0.594,0.614
3015.000,3.000,7.000,0.000,1.000,0.269,0.324,0.504,0.445,0.259,0.371,0.442,0.364,0.880,0.643
1413.000,2.000,6.000,0.000,1.000,0.340,0.352,0.507,0.394,0.424,0.386,0.333,0.661,0.842,0.700
2457.000,3.000,6.412,0.000,0.000,0.797,0.686,0.841,0.946,0.198,0.071,0.907,0.749,0.850,0.757
1146.000,3.000,5.000,0.000,2.000,0.283,0.381,0.833,0.884,0.923,0.036,0.791,0.613,0.744,0.629
1851.000,3.000,6.000,0.000,1.000,0.415,0.476,0.464,0.386,0.289,0.376,0.388,0.579,0.820,0.714
5321.000,3.000,7.000,0.000,1.000,0.387,0.486,0.587,0.536,0.313,0.462,0.488,0.605,0.850,0.686
3984.000,2.000,7.000,0.000,4.000,0.245,0.524,0.664,0.641,0.241,0.411,0.576,0.638,0.835,0.629
1651.000,3.000,7.000,0.000,4.000,0.283,0.533,0.788,0.624,0.181,0.447,0.333,0.371,0.586,0.414
1161.000,3.000,7.049,0.000,3.000,0.127,0.990,0.673,0.770,0.000,0.299,0.829,0.305,0.632,0.471
1289.000,2.558,7.000,0.000,1.000,0.321,0.600,0.593,0.564,0.392,0.381,0.536,0.576,0.902,0.714
1921.000,3.000,6.000,0.000,2.000,0.283,0.552,0.849,0.881,0.888,0.102,0.760,0.371,0.880,0.671
6917.000,3.000,5.818,0.000,2.000,0.259,0.438,0.843,0.873,0.863,0.107,0.753,0.412,0.729,0.643
529.000,3.000,7.000,0.000,4.000,0.278,0.343,0.625,0.558,0.275,0.371,0.472,0.687,0.722,0.529
5524.000,3.000,6.552,0.000,1.000,0.358,0.248,0.492,0.484,0.506,0.513,0.543,0.565,0.812,0.657
2617.000,2.000,7.000,0.000,3.000,0.033,0.562,0.682,0.783,0.024,0.218,0.839,0.273,0.256,0.043
504.000,3.000,7.256,0.000,3.000,0.142,0.667,0.775,0.843,0.058,0.310,0.805,0.152,0.511,0.186
2681.000,3.000,6.000,0.000,1.000,0.344,0.314,0.444,0.429,0.252,0.259,0.511,0.342,0.707,0.586
2848.000,2.417,6.000,0.000,1.000,0.354,0.333,0.408,0.402,0.328,0.604,0.516,0.723,0.669,0.743
9197.000,2.000,6.000,0.000,4.000,0.354,0.419,0.673,0.647,0.182,0.411,0.573,0.460,0.586,0.371
1640.000,2.472,6.000,0.000,4.000,0.269,0.410,0.860,0.708,0.172,0.371,0.383,0.490,0.722,0.529
5408.000,2.580,6.577,0.000,4.000,0.358,0.400,0.591,0.617,0.149,0.391,0.652,0.704,0.805,0.629
2804.000,2.000,7.000,0.000,1.000,0.325,0.362,0.502,0.456,0.291,0.701,0.468,0.742,0.955,0.771
1503.000,2.422,6.000,0.000,4.000,0.335,0.419,0.536,0.429,0.270,0.721,0.356,0.776,0.316,0.371
1286.000,2.570,7.000,0.000,3.000,0.274,0.686,0.947,0.945,0.109,0.411,0.725,0.376,0.684,0.486
1120.000,2.633,6.000,0.000,4.000,0.354,0.457,0.641,0.631,0.328,0.543,0.594,0.711,0.383,0.514
94.000,3.000,6.000,0.000,1.000,0.165,0.162,0.473,0.558,0.347,0.208,0.726,0.311,0.917,0.686
1690.000,2.350,7.000,0.000,4.000,0.330,0.476,0.683,0.670,0.193,0.421,0.604,0.326,0.571,0.529
2588.000,3.000,5.632,0.000,2.000,0.288,0.419,0.754,0.659,0.818,0.107,0.462,0.042,0.902,0.686
2558.000,2.790,6.000,0.000,0.000,0.278,0.429,0.754,0.774,0.232,0.376,0.700,0.532,0.932,0.686
1745.000,3.000,6.000,0.000,1.000,0.368,0.305,0.398,0.295,0.705,0.543,0.311,0.669,0.812,0.629
2455.000,3.000,7.000,0.000,1.000,0.368,0.371,0.332,0.341,0.236,0.218,0.517,0.200,0.662,0.586
1448.000,3.000,6.000,0.000,2.000,0.307,0.648,0.851,0.805,0.763,0.162,0.601,0.430,0.782,0.657
1665.000,3.000,7.000,0.000,1.000,0.292,0.476,0.530,0.442,0.257,0.528,0.392,0.789,0.835,0.671
1163.000,3.000,7.000,0.000,1.000,0.288,0.457,0.442,0.434,0.259,0.807,0.523,0.746,0.917,0.686
1152.000,3.000,7.000,0.000,1.000,0.325,0.448,0.392,0.266,0.320,0.553,0.261,0.798,0.684,0.529
1573.000,3.000,6.000,0.000,1.000,0.325,0.381,0.466,0.436,0.579,0.289,0.487,0.478,0.970,0.743
1621.000,3.000,6.595,0.000,4.000,0.321,0.562,0.587,0.528,0.308,0.497,0.474,0.815,0.692,0.700
2886.000,3.000,7.000,0.000,3.000,0.236,0.686,0.846,0.866,0.084,0.096,0.734,0.314,0.692,0.457
764.000,2.684,7.000,0.000,1.000,0.292,0.495,0.350,0.362,0.275,0.157,0.531,0.685,0.872,0.686
1082.000,2.000,7.000,0.000,4.000,0.250,0.562,0.682,0.656,0.115,0.523,0.576,0.643,0.789,0.686
4082.000,2.667,7.000,0.000,1.000,0.193,0.267,0.454,0.515,0.345,0.371,0.671,0.000,0.842,0.629
1723.000,2.000,7.000,0.000,3.000,0.203,0.762,0.750,0.817,0.086,0.137,0.794,0.463,0.872,0.600
924.000,3.000,6.000,0.000,2.000,0.292,0.429,0.534,0.506,0.798,0.162,0.517,0.452,0.774,0.686
6365.000,2.000,7.000,0.000,4.000,0.245,0.486,0.727,0.744,0.119,0.391,0.682,0.340,0.263,0.586
1150.000,2.559,6.000,0.000,3.000,0.307,0.629,0.858,0.908,0.084,0.178,0.801,0.520,0.895,0.671
884.000,2.887,7.000,0.000,4.000,0.330,0.324,0.577,0.553,0.211,0.386,0.542,0.783,0.737,0.643
1883.000,2.468,6.000,0.000,1.000,0.274,0.229,0.298,0.306,0.513,0.330,0.504,0.574,0.872,0.671
1214.000,3.000,6.000,0.000,4.000,0.302,0.429,0.722,0.651,0.175,0.462,0.501,0.590,0.541,0.514
6684.000,3.000,5.000,0.000,2.000,0.330,0.324,0.656,0.599,0.811,0.122,0.502,0.499,0.865,0.700
1335.000,3.000,7.000,0.000,1.000,0.321,0.419,0.533,0.398,0.294,0.579,0.296,0.866,0.805,0.600
2597.000,2.330,7.000,0.000,4.000,0.274,0.514,0.679,0.614,0.209,0.690,0.494,0.760,0.451,0.686
1090.000,3.000,6.000,0.000,1.000,0.132,0.010,0.184,0.280,0.423,0.234,0.641,0.064,1.000,0.686
1226.000,2.000,6.000,0.000,4.000,0.259,0.457,0.722,0.720,0.179,0.421,0.641,0.604,0.820,0.600
10025.000,3.000,6.000,0.000,1.000,0.340,0.267,0.488,0.513,0.287,0.371,0.610,0.283,0.692,0.586
132.000,2.760,6.831,0.000,3.000,0.203,0.362,0.731,0.719,0.065,0.381,0.624,0.351,0.789,0.514
1265.000,3.000,7.000,0.000,4.000,0.170,0.533,0.819,0.834,0.087,0.401,0.712,0.603,0.602,0.600
1232.000,3.000,5.000,0.000,2.000,0.264,0.371,0.851,0.861,0.999,0.071,0.715,0.660,0.940,0.714
1481.000,3.000,6.000,0.000,1.000,0.340,0.305,0.329,0.337,0.996,0.183,0.515,0.475,0.925,0.729
900.000,2.000,7.000,0.000,4.000,0.330,0.381,0.643,0.550,0.283,0.365,0.423,0.798,0.782,0.643
1429.000,3.000,7.000,0.000,4.000,0.288,0.533,0.571,0.593,0.159,0.391,0.634,0.566,0.925,0.657
2379.000,2.000,7.000,0.000,1.000,0.363,0.467,0.336,0.344,0.266,0.421,0.517,0.546,0.662,0.671
1044.000,2.000,7.000,0.000,4.000,0.321,0.448,0.723,0.683,0.213,0.472,0.564,0.693,0.677,0.471
2503.000,2.438,6.000,0.000,1.000,0.325,0.400,0.392,0.380,0.314,0.183,0.496,0.480,0.872,0.643
424.000,2.000,7.000,0.000,0.000,0.330,0.524,0.664,0.704,0.194,0.406,0.705,0.531,0.932,0.714
2781.000,2.000,7.000,0.000,3.000,0.245,0.667,0.818,0.869,0.043,0.193,0.786,0.178,0.707,0.286
3978.000,3.000,7.000,0.000,3.000,0.170,0.590,0.806,0.859,0.075,0.157,0.788,0.349,0.744,0.600
1864.000,3.000,7.000,0.000,3.000,0.245,0.790,0.830,0.888,0.065,0.213,0.805,0.267,0.737,0.586
1076.000,3.000,6.000,0.000,2.000,0.241,0.390,0.779,0.803,0.728,0.041,0.716,0.332,0.729,0.600
473.000,2.000,6.000,0.000,1.000,0.292,0.362,0.626,0.413,0.711,0.193,0.169,0.879,0.865,0.614
3220.000,3.000,6.000,0.000,1.000,0.325,0.457,0.460,0.443,0.541,0.183,0.512,0.595,0.872,0.643
571.000,2.395,7.000,0.000,4.000,0.255,0.429,0.702,0.603,0.266,0.462,0.434,0.500,0.195,0.157
5657.000,2.742,7.000,0.000,4.000,0.311,0.371,0.674,0.550,0.276,0.457,0.372,0.963,0.398,0.586
1406.000,2.599,7.000,0.000,4.000,0.250,0.410,0.675,0.712,0.165,0.426,0.705,0.715,0.579,0.400
2370.000,3.024,7.000,0.000,4.000,0.382,0.448,0.657,0.675,0.140,0.391,0.657,0.621,0.398,0.600
2951.000,3.000,5.000,0.000,2.000,0.377,0.267,0.610,0.595,0.733,0.107,0.574,0.580,0.827,0.757
1494.000,2.629,6.000,0.000,4.000,0.401,0.352,0.549,0.482,0.178,0.386,0.443,0.653,0.436,0.557
6933.000,3.000,6.984,0.000,4.000,0.236,0.790,0.834,0.850,0.049,0.406,0.721,0.708,0.226,0.600
2919.000,3.000,7.000,0.000,3.000,0.222,0.581,0.826,0.880,0.074,0.234,0.795,0.561,0.436,0.700
1844.000,3.000,7.000,0.000,4.000,0.325,0.400,0.491,0.476,0.138,0.873,0.528,0.879,0.632,0.586
1620.000,3.000,7.000,0.000,4.000,0.325,0.410,0.642,0.636,0.256,0.365,0.603,0.592,0.398,0.657
2545.000,2.817,6.000,0.000,2.000,0.264,0.371,0.890,0.881,0.790,0.071,0.690,0.531,0.677,0.557
1272.000,2.620,6.000,0.000,2.000,0.283,0.362,0.793,0.703,0.901,0.117,0.485,0.551,0.782,0.714
3792.000,3.000,5.000,0.000,2.000,0.259,0.362,0.811,0.853,0.774,0.066,0.766,0.294,0.932,0.700
2682.000,2.388,7.000,0.000,4.000,0.288,0.438,0.750,0.750,0.093,0.411,0.655,0.445,0.211,0.629
2566.000,2.000,7.167,0.000,3.000,0.264,0.448,0.866,0.870,0.084,0.294,0.709,0.357,0.233,0.543
1476.000,3.000,6.903,0.000,1.000,0.278,0.400,0.408,0.426,0.207,0.228,0.564,0.425,0.850,0.643
214.000,3.000,6.000,0.000,4.000,0.118,0.362,0.602,0.559,0.506,0.452,0.512,0.691,0.586,0.686
1266.000,3.000,6.000,0.000,2.000,0.264,0.419,0.886,0.860,0.932,0.041,0.654,0.193,0.887,0.729
2513.000,3.000,7.015,0.000,4.000,0.259,0.429,0.705,0.693,0.213,0.741,0.614,0.703,0.053,0.300
2082.000,3.000,6.000,0.000,1.000,0.259,0.381,0.531,0.505,0.468,0.452,0.521,0.707,0.714,0.686
133.000,3.000,7.000,0.000,4.000,0.278,0.438,0.590,0.571,0.326,0.406,0.557,0.672,0.805,0.643
948.000,2.000,7.000,0.000,0.000,0.302,0.400,0.749,0.753,0.256,0.376,0.665,0.587,0.917,0.714
3144.000,3.000,7.000,0.000,4.000,0.137,0.600,0.691,0.593,0.276,0.548,0.432,0.605,0.331,0.214
2251.000,3.000,7.000,0.000,3.000,0.137,0.610,0.765,0.856,0.063,0.228,0.849,0.324,0.850,0.600
1536.000,3.000,6.000,0.000,1.000,0.340,0.552,0.391,0.262,0.399,0.523,0.256,0.934,0.827,0.657
1510.000,2.000,6.000,0.000,2.000,0.316,0.286,0.675,0.623,0.703,0.289,0.521,0.630,0.827,0.786
1031.000,2.601,6.000,0.000,1.000,0.401,0.267,0.367,0.336,0.306,0.624,0.449,0.818,0.955,0.686
3167.000,2.328,7.000,0.000,3.000,0.245,0.857,0.785,0.871,0.060,0.259,0.846,0.460,0.684,0.714
1624.000,2.000,6.000,0.000,1.000,0.344,0.229,0.282,0.255,0.614,0.122,0.426,0.407,0.744,0.729
539.000,2.572,7.000,0.000,4.000,0.292,0.476,0.620,0.606,0.126,0.503,0.577,0.478,0.647,0.643
1186.000,2.000,6.881,0.000,1.000,0.274,0.229,0.342,0.219,0.399,0.447,0.249,0.361,0.316,0.400
1344.000,2.822,7.000,0.000,3.000,0.259,0.705,0.801,0.863,0.075,0.132,0.804,0.476,0.571,0.543
1750.000,2.574,6.159,0.000,3.000,0.212,0.657,0.833,0.893,0.078,0.066,0.810,0.439,0.759,0.543
6299.000,2.000,5.000,0.000,4.000,0.340,0.400,0.581,0.483,0.240,0.457,0.392,0.820,0.624,0.457
1666.000,3.000,6.000,0.000,1.000,0.321,0.314,0.451,0.448,0.298,0.183,0.537,0.602,0.925,0.757
7654.000,2.000,6.751,0.000,4.000,0.302,0.400,0.633,0.652,0.241,0.391,0.651,0.729,0.857,0.714
1649.000,2.630,7.000,0.000,3.000,0.255,0.638,0.825,0.881,0.054,0.178,0.800,0.658,0.699,0.543
1336.000,3.000,7.000,0.000,3.000,0.288,0.543,0.792,0.857,0.148,0.396,0.806,0.311,0.744,0.643
183.000,3.000,7.000,0.000,3.000,0.297,0.562,0.700,0.801,0.056,0.279,0.846,0.537,0.820,0.614
1016.000,2.688,6.000,0.000,1.000,0.292,0.381,0.516,0.409,0.740,0.102,0.347,0.366,0.910,0.671
1419.000,2.526,6.000,0.000,2.000,0.255,0.457,0.822,0.831,0.699,0.091,0.703,0.331,0.789,0.671
129.000,3.000,6.000,0.000,2.000,0.297,0.362,0.758,0.693,0.885,0.122,0.525,0.462,0.887,0.671
45.000,3.000,7.000,0.000,4.000,0.335,0.543,0.650,0.640,0.235,0.513,0.596,0.692,0.391,0.414
4058.000,3.000,6.000,0.000,1.000,0.283,0.381,0.291,0.442,0.195,0.350,0.796,0.238,0.451,0.357
1232.000,3.000,5.000,0.000,2.000,0.264,0.343,0.810,0.845,0.757,0.071,0.750,0.272,0.940,0.700
1544.000,2.000,6.901,0.000,1.000,0.335,0.400,0.606,0.541,0.366,0.518,0.467,0.720,0.842,0.700
1105.000,3.000,7.000,0.000,3.000,0.259,0.552,0.839,0.855,0.131,0.401,0.721,0.564,0.586,0.514
60.000,3.000,6.000,0.000,1.000,0.292,0.362,0.554,0.539,0.294,0.381,0.552,0.491,0.812,0.657
302.000,3.000,7.000,0.000,3.000,0.278,0.552,0.817,0.856,0.047,0.279,0.762,0.666,0.662,0.429
3973.000,3.000,6.000,0.000,2.000,0.325,0.410,0.763,0.722,0.754,0.152,0.576,0.324,0.917,0.700
65.000,3.000,7.000,0.000,3.000,0.217,0.505,0.751,0.835,0.072,0.269,0.830,0.429,0.970,0.700
4264.000,3.000,7.000,0.000,4.000,0.146,0.543,0.753,0.767,0.222,0.518,0.685,0.629,0.639,0.429
217.000,3.000,6.000,0.000,1.000,0.321,0.448,0.538,0.451,0.442,0.574,0.397,0.401,0.489,0.414
1110.000,3.000,6.000,0.000,2.000,0.307,0.362,0.834,0.738,0.749,0.117,0.488,0.410,0.722,0.571
281.000,3.000,6.000,0.000,3.000,0.245,0.838,0.789,0.863,0.035,0.244,0.822,0.380,0.729,0.614
1234.000,3.000,6.000,0.000,4.000,0.259,0.371,0.697,0.681,0.216,0.391,0.604,0.358,0.203,0.543
157.000,2.536,6.685,0.000,3.000,0.255,0.438,0.761,0.786,0.300,0.391,0.711,0.420,0.767,0.614
76.000,2.655,7.000,0.000,4.000,0.302,0.400,0.554,0.531,0.163,0.452,0.536,0.458,0.722,0.529
1513.000,3.000,7.000,0.000,4.000,0.292,0.419,0.621,0.546,0.328,0.609,0.452,0.691,0.647,0.429
2004.000,2.445,7.000,0.000,4.000,0.241,0.657,0.780,0.774,0.134,0.442,0.654,0.606,0.617,0.414
4921.000,3.000,6.000,0.000,2.000,0.274,0.524,0.799,0.773,0.877,0.162,0.621,0.450,0.880,0.686
1774.000,2.555,6.000,0.000,2.000,0.264,0.457,0.861,0.861,0.847,0.056,0.697,0.356,0.759,0.671
1321.000,2.000,7.000,0.000,3.000,0.217,0.543,0.737,0.772,0.084,0.239,0.723,0.525,0.729,0.386
46.000,2.665,7.000,0.000,1.000,0.311,0.333,0.411,0.425,0.422,0.162,0.558,0.617,0.850,0.671
7345.000,2.000,6.670,0.000,1.000,0.307,0.333,0.608,0.587,0.289,0.391,0.560,0.632,0.880,0.529
8199.000,2.430,6.000,0.000,4.000,0.354,0.343,0.631,0.569,0.296,0.518,0.484,0.658,0.556,0.271
3176.000,3.000,7.000,0.000,4.000,0.297,0.514,0.704,0.640,0.167,0.518,0.507,0.767,0.684,0.557
2123.000,3.000,6.000,0.000,4.000,0.358,0.429,0.640,0.587,0.289,0.421,0.505,0.621,0.564,0.657
2699.000,2.650,7.000,0.000,1.000,0.283,0.476,0.312,0.383,0.156,0.371,0.637,0.547,0.511,0.657
1456.000,2.765,7.000,0.000,1.000,0.165,0.257,0.431,0.519,0.361,0.386,0.720,0.034,0.805,0.629
1411.000,2.710,7.000,0.000,3.000,0.259,0.676,0.758,0.830,0.080,0.239,0.808,0.305,0.782,0.629
2924.000,2.655,6.000,0.000,2.000,0.278,0.343,0.667,0.665,0.738,0.107,0.622,0.465,0.549,0.500
14396.000,3.000,7.000,0.000,3.000,0.269,0.524,0.797,0.840,0.087,0.239,0.763,0.265,0.564,0.543
1274.000,3.000,7.000,0.000,4.000,0.278,0.524,0.837,0.811,0.198,0.416,0.634,0.812,0.609,0.586
2192.000,3.000,7.000,0.000,4.000,0.278,0.410,0.592,0.538,0.292,0.391,0.484,0.656,0.714,0.600
1770.000,3.000,6.000,0.000,1.000,0.321,0.333,0.498,0.365,0.522,0.213,0.286,0.653,0.692,0.629
1718.000,2.663,7.000,0.000,4.000,0.292,0.457,0.618,0.612,0.137,0.665,0.593,0.371,0.015,0.343
85.000,3.000,6.000,0.000,2.000,0.283,0.686,0.810,0.766,0.696,0.096,0.588,0.594,0.820,0.657
1387.000,3.000,7.000,0.000,1.000,0.292,0.429,0.456,0.402,0.315,0.325,0.435,0.447,0.797,0.614
1150.000,2.660,6.891,0.000,4.000,0.278,0.486,0.710,0.702,0.175,0.365,0.623,0.710,0.820,0.614
1744.000,3.000,7.000,0.000,3.000,0.288,0.829,0.840,0.901,0.049,0.325,0.816,0.668,0.684,0.457
5670.000,3.000,7.000,0.000,1.000,0.189,0.295,0.400,0.468,0.311,0.442,0.665,0.070,0.759,0.114
2658.000,3.000,6.955,0.000,3.000,0.292,0.657,0.805,0.891,0.055,0.284,0.853,0.487,0.594,0.557
1884.000,3.000,6.000,0.000,1.000,0.203,0.210,0.323,0.384,0.702,0.259,0.621,0.282,0.842,0.657
4049.000,3.000,7.000,0.000,3.000,0.245,0.610,0.797,0.852,0.080,0.152,0.788,0.218,0.737,0.557
1802.000,2.000,6.000,0.000,2.000,0.264,0.448,0.919,0.902,0.926,0.066,0.684,0.308,0.820,0.671
1255.000,2.000,7.000,0.000,4.000,0.302,0.400,0.552,0.519,0.261,0.457,0.513,0.510,0.632,0.514
165.000,2.000,7.000,0.000,4.000,0.203,0.486,0.799,0.807,0.114,0.497,0.690,0.619,0.511,0.543
3949.000,3.000,7.000,0.000,4.000,0.264,0.467,0.676,0.691,0.166,0.365,0.660,0.466,0.511,0.343
1660.000,3.000,6.000,0.000,3.000,0.264,0.629,0.825,0.912,0.054,0.132,0.864,0.542,0.707,0.486
1532.000,2.426,6.746,0.000,3.000,0.231,0.629,0.833,0.899,0.044,0.117,0.823,0.314,0.699,0.429
1144.000,2.855,7.000,0.000,4.000,0.358,0.505,0.595,0.592,0.099,0.503,0.591,0.659,0.805,0.571
1340.000,3.000,6.000,0.000,3.000,0.236,0.905,0.841,0.898,0.153,0.096,0.808,0.433,0.880,0.643
1159.000,2.725,7.000,0.000,4.000,0.302,0.524,0.676,0.684,0.171,0.406,0.645,0.553,0.729,0.571
3401.000,3.000,7.000,0.000,3.000,0.349,0.495,0.754,0.789,0.066,0.447,0.730,0.513,0.925,0.714
4110.000,3.000,6.000,0.000,1.000,0.340,0.352,0.413,0.294,0.481,0.310,0.284,0.793,0.887,0.700
9768.000,3.000,6.000,0.000,1.000,0.311,0.457,0.463,0.509,0.443,0.051,0.643,0.416,0.895,0.643
1466.000,2.000,6.000,0.000,2.000,0.274,0.524,0.851,0.878,0.824,0.025,0.750,0.622,0.820,0.629
529.000,3.000,6.000,0.000,3.000,0.245,0.476,0.828,0.896,0.065,0.178,0.825,0.658,0.489,0.443
156.000,2.505,7.000,0.000,4.000,0.344,0.390,0.553,0.594,0.278,0.701,0.666,0.758,0.820,0.629
441.000,2.726,6.000,0.000,2.000,0.250,0.590,0.835,0.770,0.970,0.086,0.555,0.419,0.767,0.586
2645.000,2.555,7.000,0.000,1.000,0.066,0.286,0.263,0.408,0.298,0.198,0.773,0.074,0.887,0.643
1689.000,2.741,7.000,0.000,4.000,0.278,0.467,0.741,0.737,0.161,0.426,0.644,0.816,0.699,0.600
1492.000,3.000,5.000,0.000,2.000,0.274,0.343,0.700,0.694,0.861,0.051,0.625,0.387,0.872,0.671
910.000,2.834,6.000,0.000,1.000,0.212,0.276,0.530,0.558,0.194,0.523,0.631,0.479,0.887,0.543
1420.000,3.000,7.000,0.000,1.000,0.387,0.390,0.388,0.349,0.261,0.386,0.440,0.568,0.744,0.600
277.000,3.000,6.000,0.000,2.000,0.283,0.581,0.815,0.793,0.741,0.147,0.634,0.423,0.767,0.643
1095.000,3.000,6.000,0.000,2.000,0.250,0.457,0.839,0.814,0.828,0.061,0.636,0.499,0.917,0.686
1871.000,3.000,7.000,0.000,4.000,0.193,0.495,0.810,0.825,0.143,0.518,0.709,0.525,0.150,0.486
3863.000,3.000,7.000,0.000,3.000,0.302,0.486,0.747,0.726,0.171,0.376,0.613,0.406,0.932,0.743
1201.000,2.401,6.571,0.000,4.000,0.274,0.457,0.456,0.463,0.249,0.218,0.560,0.671,0.391,0.329
1192.000,2.000,6.712,0.000,1.000,0.255,0.381,0.381,0.339,0.287,0.198,0.432,0.294,0.481,0.429
119.000,3.000,7.000,0.000,4.000,0.330,0.419,0.633,0.631,0.173,0.533,0.608,0.389,0.857,0.657
783.000,2.832,7.000,0.000,4.000,0.321,0.438,0.604,0.583,0.175,0.467,0.557,0.532,0.729,0.600
774.000,3.000,7.000,0.000,3.000,0.349,0.524,0.727,0.768,0.119,0.411,0.731,0.338,0.609,0.371
1505.000,3.000,7.000,0.000,3.000,0.231,0.705,0.812,0.874,0.069,0.188,0.808,0.230,0.782,0.657
1169.000,3.000,7.000,0.000,4.000,0.269,0.676,0.749,0.754,0.204,0.365,0.667,0.531,0.361,0.600
1101.000,3.000,6.000,0.000,4.000,0.264,0.419,0.522,0.495,0.235,0.365,0.514,0.708,0.835,0.400
5957.000,3.000,6.000,0.000,2.000,0.269,0.438,0.826,0.867,0.751,0.096,0.770,0.361,0.737,0.686
1159.000,2.530,6.000,0.000,2.000,0.278,0.438,0.770,0.616,0.906,0.183,0.347,0.450,0.812,0.657
7766.000,3.000,7.000,0.000,4.000,0.189,0.457,0.683,0.688,0.137,0.401,0.641,0.432,0.654,0.514
941.000,2.703,7.000,0.000,1.000,0.325,0.381,0.441,0.430,0.300,0.386,0.517,0.562,0.857,0.629
4006.000,2.745,6.000,0.000,1.000,0.226,0.114,0.104,0.141,0.826,0.320,0.489,0.162,0.850,0.671
1432.000,2.648,6.000,0.000,2.000,0.358,0.267,0.532,0.439,0.872,0.127,0.383,0.265,0.812,0.657
8197.000,2.000,6.000,0.000,4.000,0.311,0.381,0.696,0.680,0.232,0.376,0.603,0.539,0.617,0.371
3244.000,2.000,6.000,0.000,0.000,0.250,0.581,0.854,0.899,0.024,0.137,0.789,0.966,0.571,0.429
1197.000,2.000,7.000,0.000,4.000,0.316,0.429,0.588,0.508,0.197,0.594,0.430,0.850,0.444,0.614
1296.000,2.000,7.000,0.000,1.000,0.297,0.419,0.566,0.573,0.144,0.426,0.601,0.464,0.887,0.686
2434.000,3.000,7.000,0.000,0.000,0.250,0.438,0.772,0.758,0.186,0.376,0.635,0.435,0.887,0.729
3.000,3.000,7.000,0.000,1.000,0.288,0.352,0.637,0.601,0.237,0.447,0.539,0.530,0.917,0.729
1161.000,3.000,6.000,0.000,2.000,0.274,0.590,0.732,0.697,0.724,0.117,0.576,0.461,0.789,0.586
2038.000,3.000,6.000,0.000,3.000,0.349,0.467,0.705,0.734,0.222,0.391,0.699,0.416,0.820,0.686
1186.000,2.833,6.000,0.000,2.000,0.302,0.505,0.766,0.719,0.711,0.091,0.566,0.466,0.722,0.586
408.000,2.429,6.000,0.000,1.000,0.231,0.190,0.392,0.494,0.554,0.117,0.731,0.104,0.722,0.500
488.000,3.000,6.000,0.000,0.000,0.278,0.533,0.764,0.807,0.230,0.386,0.751,0.513,0.827,0.629
84.000,2.956,6.000,0.000,2.000,0.245,0.495,0.858,0.893,0.696,0.091,0.769,0.408,0.767,0.571
1153.000,3.000,6.000,0.000,1.000,0.311,0.333,0.543,0.527,0.416,0.396,0.545,0.570,0.812,0.614
