time_betw_scan_min,CA,YM,Class,Tid efter start [timer],2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,Tid i min Glu,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
1386,2.638,7.255,Failed,20.43,2.02,11,36.75,31.91,415,14.5,-4.84,71,14.28,-0.12,-0.02
195,2.71,7.025,Failed,20.48,2.13,10.7,37.43,33.73,372,20.5,-3.7,32,11.9,-0.3,-0.03
1529,2.717,6.908,Failed,23.28,2.06,13.3,42.43,41.48,188,7.7,-0.95,91,8.5,-0.34,-0.09
115,2.85,7.004,Failed,21.37,1.76,11.4,41.54,40.94,190,9.7,-0.6,106,8.88,-0.85,-0.15
5918,2.536,6.715,Failed,23.87,2.04,10.3,38.09,35.44,316,13.7,-2.65,35,10.88,-1.05,-0.21
1716,2.402,7.384,Failed,19.52,1.88,15,41.15,40.57,190,7.8,-0.58,96,14.52,-0.19,-0.01
10543,2.328,6.902,Failed,20.97,2,12.9,40.19,40.04,167,7.1,-0.15,118,11.78,-0.11,0.02
2953,2.494,6.394,Failed,23.37,1.44,4.3,31.87,31.11,1102,5.7,-0.76,21,4.81,14.11,-0.02
61,2.566,6.585,Failed,22.5,2.13,9.6,37.99,33.44,1139,17.3,-4.55,21,14.51,-0.67,-0.11
4144,2.592,7.372,Failed,22.37,2.09,11.3,39.46,37.82,352,12.6,-1.64,41,14.85,-0.27,-0.04
1541,2.598,7.031,Failed,22.1,2.05,10.6,32.84,27.57,518,20.2,-5.27,82,16.16,-0.33,0.09
1555,2.489,7.11,Failed,24.6,2,10.3,41.36,40.02,309,11.6,-1.34,35,14.07,-0.32,0.03
1454,2.557,7.101,Failed,25.22,1.51,13.8,41.61,41.23,163,9.6,-0.38,136,10.34,-0.61,-0.11
1745,2.528,6.771,Failed,22.73,2.06,10.8,38.22,36.14,387,12.7,-2.08,32,13.53,-0.49,-0.13
3295,2.593,5.924,Failed,27.5,1.97,10.8,41.13,40.63,1014,5.4,-0.5,21,11.46,-0.04,0.03
1704,2.611,6.849,Failed,22.3,2.04,11.3,39.33,37.4,266,13.1,-1.93,81,10.93,-0.35,-0.07
937,2.753,6.454,Failed,25.25,2.12,9.9,38.84,35.3,387,11.8,-3.54,32,13.06,-0.22,-0.22
2515,2.129,6.87,Failed,23.9,1.78,13.2,39.62,39.05,142,9,-0.57,249,9.93,-0.68,-0.07
1455,2.442,6.335,Failed,22.35,2.09,8.8,35.43,30.73,692,8,-4.7,21,12.88,-0.07,-0.01
4335,2.4,6.045,Failed,24.18,1.78,9.6,40.49,38.73,208,12.4,-1.76,90,11.75,-0.92,-0.24
864,2.468,6.742,Failed,19.38,2.2,9.4,35.44,31.09,543,9.4,-4.35,21,7.89,-0.43,-0.06
13,2.572,5.312,Failed,22.45,2.36,8,34.99,30.33,913,12.2,-4.66,21,13.09,-0.23,0
990,2.65,6.872,Failed,431.67,2.3,7.8,33.53,25.58,979,8.4,-7.95,21,5.68,-0.69,-0.24
8455,2.397,6.64,Failed,21.43,2.08,10.3,38.79,36.89,168,16.7,-1.9,183,15.91,-0.14,0.03
123,2.189,6.659,Failed,21.92,2.49,14.8,48.94,48.18,422,6.9,-0.76,21,13.2,-0.15,0
614,2.626,6.36,Failed,16.8,1.99,10.5,40.44,38.48,189,11.6,-1.96,106,16.25,-0.56,-0.12
1312,2.49,5.827,Failed,29,2.09,10.2,11.49,38.94,611,8.2,27.45,21,11.45,-0.05,0
2405,2.63,5.511,Failed,22.48,2.07,9.2,39.42,36.85,1052,7.4,-2.57,21,11.23,-0.45,-0.02
270,2.63,6.32,Failed,23.38,1.77,8.3,35.72,34.04,466,10.4,-1.68,36,10.07,-0.22,-0.03
1381,2.541,6.814,Failed,24.63,2.1,9.9,39.58,37.53,301,12.2,-2.05,35,12.11,-0.92,-0.05
2908,2.455,6.719,Failed,22.43,2.01,11.1,39.34,38.59,194,9.2,-0.75,136,11.46,-0.46,-0.15
163,2.811,6.12,Failed,24.13,2.23,8.4,34.12,30.12,1111,9.4,-4,21,9.56,-0.1,-0.01
454,2.907,6.896,Failed,22.85,1.88,9.8,37.67,36.33,183,32.2,-1.34,136,14.04,-0.37,-0.21
1724,2.855,5.873,Failed,20.95,2.37,8.8,36.68,31.98,1138,10.6,-4.7,21,13.19,-0.54,-0.13
937,2.991,7.209,Failed,22.27,2.39,8.6,30.25,25.39,581,19,-4.86,21,14.09,-0.47,-0.02
8708,2.556,6.613,Failed,23.33,1.81,8.7,35.05,34.61,638,10.2,-0.44,33,10.24,-0.02,-0.22
2652,2.392,6.24,Failed,23.77,4.2,-7.6,0,-1.68,0,-999998,-1.68,,20.61,0.77,1.68
1451,2.523,7.299,Failed,20.23,1.94,12.7,40.31,39.98,175,7.8,-0.33,44,10.51,-0.69,-0.3
1641,2.394,5.348,Failed,20.93,39.53,-4752.2,23.04,8.38,0,20.3,-14.66,,53.97,13.71,42.29
1424,2.862,7.306,Failed,23.98,1.97,10.2,39.76,36.32,562,11.8,-3.44,21,13.63,-0.51,-0.12
5619,2.678,6.908,Failed,25.6,2.09,10.6,39.18,37.1,391,13.9,-2.08,41,11.68,-0.07,0
2849,2.418,6.345,Failed,22.17,2.22,9,37.6,32.47,660,14.7,-5.13,21,12.29,-0.56,-0.01
104,2.508,6.664,Failed,21.17,2.03,10.8,38.27,36.57,356,11.6,-1.7,42,11.96,-0.13,0
1862,2.577,6.733,Failed,19.6,1.97,16,41.3,40.93,150,7.8,-0.37,196,10.41,-0.25,-0.06
1232,2.664,6.397,Failed,21.62,2.18,9,32.44,27.18,989,9.1,-5.26,26,8.91,-0.02,0.02
2873,2.276,6.828,Failed,19.58,2.21,9.8,34.53,30.99,788,9.3,-3.54,21,10.12,-0.2,-0.04
3167,2.383,6.68,Failed,26.3,1.96,14.2,40.89,40.47,197,7,-0.42,76,10.84,-0.28,-0.02
473,2.441,6.353,Failed,21.33,2.07,9.4,38.04,31.82,1021,7.9,-6.22,21,15.78,-0.09,-0.05
1183,2.506,6.033,Failed,24.95,2.02,9.8,41.02,39.14,1227,5.1,-1.88,21,8.16,-0.1,0.02
2990,2.646,6.84,Failed,25.28,2.24,9.2,33.29,28.67,659,8.7,-4.62,32,13.49,-0.01,0.02
4344,2.52,6.171,Failed,24.23,1.81,10.5,40.84,40.47,198,6.7,-0.37,91,11.41,-0.4,-0.11
9413,2.423,6.073,Failed,25.68,2.16,9.4,34.34,31.78,460,6.6,-2.56,21,14.58,-0.4,-0.19
4495,2.52,6.719,Failed,22.68,2.37,8.6,35.18,29.76,446,7.7,-5.42,20,15.53,-0.26,-0.03
2454,2.54,7.104,Failed,22.32,2.42,10,36.42,33.08,297,17.1,-3.34,64,15.11,-0.22,0.01
3124,2.461,5.198,Failed,21.3,2.17,8.9,39,35.35,1018,7,-3.65,21,10.22,-0.04,0.07
5588,2.891,7.313,Failed,21.45,2.08,13.3,41.55,41.04,185,7.9,-0.51,86,11.47,-0.26,-0.1
38,2.569,6.676,Failed,21.65,1.96,9.8,37.53,34.38,333,14.2,-3.15,65,16.26,-0.14,0
1060,2.642,6.281,Failed,16.55,2.04,9.6,36.99,33.86,448,12.7,-3.13,32,15.47,-0.1,-0.02
4750,2.55,6.477,Failed,16.7,2.2,10.7,34.91,31.91,200,22,-3,136,14.37,-0.48,-0.09
1789,2.58,6.435,Failed,23.42,1.96,12.9,40.37,39.15,178,8.8,-1.22,135,12.69,-0.15,-0.12
5709,2.541,5.869,Failed,16.7,2.17,8.8,36.36,32.85,751,12,-3.51,21,13.75,-0.31,-0.02
1696,2.478,6.893,Failed,23.07,1.82,9.9,38.95,36.63,252,15.3,-2.32,81,12.31,-0.49,-0.05
3361,2.626,5.299,Failed,23.67,2.32,9,36.71,34.49,1134,5.1,-2.22,21,12.24,-0.17,0.02
6341,2.485,5.453,Failed,21.83,2.06,9.4,40.68,38.19,1031,5.8,-2.49,20,14.06,-0.01,0.04
3408,3.063,6.534,Failed,16.72,1.87,11.8,41.09,40.35,199,8.7,-0.74,86,12.2,-0.27,-0.02
129,2.67,6.359,Failed,22.85,2.14,8.2,35.83,31.56,449,13.2,-4.27,31,12.74,-0.09,-0.03
4139,2.59,7.07,Failed,21.28,2.01,10,38.98,34.25,513,11.7,-4.73,31,14.7,-0.17,-0.02
29,2.65,5.976,Failed,23.33,2.04,10.4,42.07,41.66,1181,5.7,-0.41,22,12.61,-0.01,0.01
3349,2.566,5.295,Failed,16.12,2.01,9.5,41.73,40.57,1217,5.5,-1.16,21,8.13,-0.23,0
4099,2.79,5.943,Failed,20.47,2.02,10.6,38.61,35.05,694,11.9,-3.56,22,14.83,-0.13,-0.05
1500,2.66,6.53,Failed,25.57,2.02,10.6,38.55,35.29,518,13.4,-3.26,22,14.36,-0.34,-0.02
68,2.495,6.676,Failed,22.52,1.8,10.6,40.94,39.76,397,11.7,-1.18,32,15.08,-0.72,-0.04
2545,2.483,6.451,Failed,22.27,1.94,10.2,37.76,33.92,750,13.5,-3.84,21,15.29,-0.61,-0.07
1211,2.66,6.769,Failed,24.75,1.92,12,40.44,39.42,156,10.7,-1.02,138,12.79,-0.23,-0.11
2110,2.78,5.89,Failed,24.92,2.13,9,37.47,33.54,656,12.1,-3.93,21,13.67,-0.09,-0.01
1447,2.896,6.314,Failed,18.32,2.19,9.6,36.99,35.02,528,11.6,-1.97,31,10.1,-0.12,0
1450,2.628,6.619,Failed,18.3,2.16,10.1,37.65,35.61,422,11.3,-2.04,41,10.36,-0.14,0.01
4352,2.551,7.298,Failed,24.23,1.9,11.1,38.88,37.41,295,13.2,-1.47,63,11.3,-0.23,-0.09
2842,2.747,7.192,Failed,27.03,1.94,11.8,39.06,38.74,182,7.6,-0.32,21,8.69,-0.01,0.04
932,2.835,6.517,Failed,24.15,2.09,10.8,38.66,35.84,434,11.9,-2.82,21,11.4,-0.63,-0.32
1506,2.928,6.89,Failed,25.92,2.2,9.4,37.42,34.48,516,12.8,-2.94,21,15.04,-0.46,-0.23
3010,2.759,6.634,Failed,26.9,1.97,12.6,40.67,40.23,183,6.8,-0.44,40,10.85,-0.15,-0.03
1432,2.604,6.976,Failed,21.87,1.9,14.7,40.95,40.64,173,8.1,-0.31,88,10.3,-0.22,-0.11
1615,2.72,6.637,Failed,21.42,2.2,10.3,37.17,33.29,461,15.8,-3.88,32,11.53,-0.43,-0.2
1227,2.692,6.76,Failed,20.95,2.35,9.9,29.73,23.26,982,9.9,-6.47,21,11.35,-0.06,-0.03
2874,2.544,6.717,Failed,19.55,1.99,10.6,40.12,36.91,527,11.4,-3.21,21,10.38,-0.39,-0.11
1658,2.45,6.344,Failed,21.35,1.98,11.2,41.93,38.84,1290,6,-3.09,21,8.76,-0.09,-0.05
2081,2.578,5.721,Failed,19.52,2.04,10.6,39.76,38.88,1025,6.6,-0.88,21,12.9,-0.3,-0.01
6365,2.368,6.92,Failed,21.98,1.97,10.7,39.57,37.96,242,11.8,-1.61,81,10.53,-0.89,-0.07
978,2.674,6.594,Failed,23,2.17,9.3,37.6,33.32,668,12.5,-4.28,21,12.24,-1.15,-0.39
1589,2.751,6.308,Failed,17.85,1.91,11.8,41.19,40.55,181,5.4,-0.64,136,10.54,-0.19,-0.03
1497,2.129,6.921,Failed,22.7,1.94,11.6,38.62,37.06,160,7.5,-1.56,196,12.5,-0.7,-0.16
4361,2.348,5.829,Failed,23.63,2.16,9.9,35.34,33.25,569,5.4,-2.09,21,13.54,-0.11,0
218,2.46,6.982,Failed,28.53,2.09,12.6,40.91,39.37,179,10.9,-1.54,216,15.8,-0.15,-0.06
4577,2.72,6.358,Failed,16.87,2.27,8.2,33.53,28.59,497,9.1,-4.94,21,12.19,-0.51,-0.04
1704,2.684,6.373,Failed,18.8,1.92,11.3,39.94,38.7,159,9.4,-1.24,135,14.62,-0.47,-0.1
1435,2.643,6.638,Failed,23.4,1.71,8.2,33.03,32.52,647,8.7,-0.51,32,12.08,-0.45,-0.08
268,2.51,6.926,Failed,23.4,1.71,8.1,36.68,32.77,347,17.8,-3.91,76,9.81,-0.84,-0.15
1346,2.398,6.833,Failed,20.97,1.82,8.6,36.8,36.22,423,11.5,-0.58,32,6.37,-0.11,-0.01
226,2.662,7.289,Failed,23.35,1.82,11.3,41.29,40.52,324,12.7,-0.77,36,10.41,-0.26,-0.27
796,2.56,7.403,Failed,22.25,2.11,10,35.93,32.68,337,15,-3.25,41,13.92,-1.13,-0.1
3283,2.222,6.731,Failed,21.43,1.92,12.4,41.1,40.54,196,9.8,-0.56,86,9.65,-0.38,-0.02
878,2.808,6.819,Failed,22.18,1.93,11,41.99,40.98,342,11.3,-1.01,36,12.51,-0.77,-0.15
1487,2.564,7.145,Failed,23.2,2.2,9,33.41,27.86,678,9,-5.55,40,11.77,-0.2,-0.04
1145,2.78,6.559,Failed,19.77,1.84,11.1,37.75,35.3,331,17.4,-2.45,43,13.03,-0.5,-0.13
1145,2.882,6.611,Failed,24.78,2.15,9.7,38.78,35.81,308,11.4,-2.97,35,15.12,-0.2,-0.04
2503,2.688,7.001,Failed,21.38,2.08,16,40.05,39.14,192,13.3,-0.91,112,9.74,-0.17,-0.02
1414,2.511,7.054,Failed,18.85,2.08,10.4,39.1,38.04,249,14.5,-1.06,81,13.92,-0.79,-0.45
189,2.775,6.817,Failed,24.33,1.93,12.2,41.13,40.77,187,7.3,-0.36,86,13.66,-0.44,-0.03
3066,2.611,6.783,Failed,22.67,1.98,12.4,40.39,39.64,218,11.5,-0.75,82,12.75,-0.01,0.01
266,2.768,6.867,Failed,20.87,1.69,11.9,40.83,39.53,179,8.6,-1.3,100,11.83,-0.81,-0.48
1567,2.769,6.898,Failed,27.88,2.42,9.8,35.64,31.44,393,12.5,-4.2,32,15.48,0.02,0.04
2664,2.444,7.01,Failed,22.55,2.21,10.9,36.7,34.03,297,14,-2.67,82,14.97,-0.52,-0.07
14219,2.586,6.847,Failed,28.07,2.05,10,34.65,30.63,588,9.2,-4.02,35,12.72,-0.02,0.01
8654,2.603,7.141,Failed,23.32,1.84,9.5,35.81,34.68,547,12.3,-1.13,35,9.65,-0.03,0.01
1454,2.54,6.922,Failed,20.3,1.97,13.6,40.2,39.87,189,7.3,-0.33,87,11.88,-0.62,-0.24
6157,2.837,6.237,Failed,22.12,1.52,4.8,29.87,27.75,1043,8.6,-2.12,22,6.13,0.05,-0.06
183,2.597,7.316,Failed,21.68,2.12,10.4,38.01,36.88,256,16.1,-1.13,76,11.68,-0.01,0.01
38,2.52,6.857,Failed,17.55,1.76,10.9,40.9,40.21,174,10,-0.69,106,12.97,-0.27,-0.05
5384,2.554,7.131,Failed,20.13,2,15.2,40.92,39.76,320,8.6,-1.16,36,11.85,-0.02,0.01
761,2.568,6.042,Failed,21.25,2.01,11.1,40.76,39.99,1085,6.1,-0.77,21,10.83,-0.04,-0.01
3266,2.326,5.839,Failed,21.52,1.92,10,41.64,40.34,1077,5.1,-1.3,21,12.4,-0.12,-0.03
1921,2.717,5.89,Failed,21.22,2.05,11.4,41.42,40.51,1255,6.1,-0.91,21,10.83,-0.07,-0.01
1822,2.614,6.348,Failed,22.02,2,10.8,41.56,40.49,1046,5.6,-1.07,21,10.77,-0.21,-0.01
1135,2.408,6.079,Failed,23.53,2.01,9.8,41.11,39.66,1260,5.1,-1.45,21,9.09,-0.05,-0.01
3221,2.425,6.398,Failed,21.23,2.07,10.3,35.97,32.99,757,9.2,-2.98,21,13.48,-0.04,-0.02
1125,2.584,7.115,Failed,22.28,1.77,11.2,40.32,39.56,144,9.2,-0.76,151,9.12,-0.43,-0.09
8415,2.455,6.238,Failed,22.67,2.13,8.7,35.77,29.19,532,11.3,-6.58,21,15.53,-0.3,-0.01
1511,2.456,6.491,Failed,23.87,2.07,11.7,41.24,40.66,176,6.3,-0.58,96,9.71,-0.08,0.1
2768,2.413,5.499,Failed,25.35,2.06,10.4,41.41,40.76,1080,4.8,-0.65,21,14.69,-0.02,0.03
7678,2.742,6.119,Failed,22.32,1.76,7.2,33.69,32.05,706,9.7,-1.64,21,8.53,0.04,-0.01
12,2.458,6.776,Failed,18.35,1.95,12.2,39.95,38.82,149,10.2,-1.13,201,10.42,-0.23,-0.04
500,2.669,6.177,Failed,16.07,2.05,9.8,38.34,35.45,286,12.9,-2.89,45,15.16,-0.37,-0.06
3354,2.694,6.602,Failed,18.85,2.34,9.9,35.01,30.29,309,17.4,-4.72,64,15.61,-1.19,-0.05
1321,2.632,6.782,Failed,18.08,1.98,9.6,35.95,32.39,675,29.3,-3.56,21,16.47,-0.98,-0.09
824,2.66,7.081,Failed,23.68,2.06,10.1,39.52,35.87,418,13.9,-3.65,32,12.43,-0.46,-0.17
1887,2.643,6.585,Failed,23.07,2.06,10.6,39.7,37.74,394,11.5,-1.96,32,11.05,-0.16,-0.02
141,2.665,7.325,Failed,23.05,2.48,9.6,31.03,26.76,694,9.3,-4.27,21,7.86,-0.09,0.03
1667,2.83,5.665,Failed,22.98,2.05,9.4,41.58,39.74,1333,5.1,-1.84,21,11.19,-0.05,-0.01
4783,2.496,5.851,Failed,20.2,3.72,12.6,43.82,40.32,303,6.2,-3.5,64,12.84,1.19,1.32
2435,2.48,5.203,Failed,22.42,2.19,9,37.47,33.97,1116,8.1,-3.5,21,10.77,-0.13,0.24
2844,2.97,7.22,Failed,19.87,2.1,10.2,35.42,32.61,397,10.7,-2.81,32,8.51,-0.29,-0.07
1619,2.73,6.697,Failed,18.03,2,10.8,39.68,31.92,356,9.9,-7.76,32,9.61,-0.25,-0.11
1376,2.59,7.18,Failed,21.53,2.14,8.6,34.87,28.97,504,11.3,-5.9,21,13.16,-0.08,-0.01
2150,2.673,7.031,Failed,27.77,2.27,8.9,32.63,27.51,778,11.1,-5.12,21,11.49,-0.09,0.03
1457,2.45,7.303,Failed,18.87,2.1,9,38.54,35.71,309,12.9,-2.83,32,14.27,-0.97,-0.35
993,2.694,5.684,Failed,27.83,1.94,8.7,43.02,40.53,737,17.6,-2.49,21,14.28,3.64,-4.75
344,2.697,6.942,Failed,21.87,2.21,9.2,33.74,29.47,725,10.9,-4.27,21,10.42,-0.12,0.01
1329,2.634,6.931,Failed,23.02,2.04,9.7,36.6,33.24,334,13.7,-3.36,36,12.74,-0.34,-0.1
76,2.569,6.822,Failed,22.32,2.07,10.2,35.97,31.83,507,11.4,-4.14,40,13.02,-0.21,-0.05
1791,2.346,7.087,Failed,18.85,2.04,13.2,40.85,40.15,161,11,-0.7,196,9.23,-0.52,-0.01
10108,2.658,7.161,Failed,21.4,1.95,11.6,38.34,37.12,309,13.7,-1.22,44,9.87,-0.25,-0.03
2624,3.058,5.934,Failed,25.5,2.01,10.7,39.13,38.27,1060,7.7,-0.86,21,12.03,-0.07,0
3763,2.768,7.316,Failed,17.93,1.99,10.3,40.03,39.61,483,11.6,-0.42,21,11.92,-0.14,-0.02
5606,2.512,6.819,Failed,22.48,1.99,8.8,37.57,34.61,644,13.5,-2.96,21,14.17,-0.08,-0.02
6915,2.61,5.888,Failed,24.87,1.83,8.6,34.18,34.12,597,5.6,-0.06,22,11.95,-0.11,-0.05
3810,2.795,6.572,Failed,2.58,1.84,9.4,38.77,38.6,477,8,-0.17,11,11.46,-0.79,-0.21
2387,2.49,5.902,Failed,20.75,2.2,9.4,40.31,37.71,1005,6.1,-2.6,21,11.54,-0.03,0.01
43,2.636,6.957,Failed,18.37,1.95,11.8,40.3,39.08,191,9.3,-1.22,97,11.28,-0.2,-0.06
42,2.591,6.994,Failed,18.38,1.91,12.8,40.69,39.73,183,7.1,-0.96,102,12.29,-0.13,-0.05
886,2.423,5.636,Failed,16.58,1.99,7.9,37.88,31.55,911,6.1,-6.33,21,10.77,-0.11,0.02
4690,2.51,6.647,Failed,24.05,2.08,7.8,33.65,25.81,562,12.4,-7.84,36,15.05,-0.29,-0.04
1180,2.42,6.483,Failed,27.02,2.02,11.5,40.26,38.31,199,10.2,-1.95,118,15.92,-0.34,-0.15
1402,2.678,6.113,Failed,24.52,2.17,10.8,39,35.53,399,13.3,-3.47,32,16.09,-0.54,-0.02
1723,2.59,5.588,Failed,73.1,2.11,10.6,40.65,39.05,579,7.9,-1.6,21,9.91,-0.87,-0.33
1122,2.681,7.138,Failed,23,2.02,12.9,40.68,39.91,280,11.4,-0.77,44,10.84,-0.27,-0.14
1209,2.81,7.316,Failed,21.7,2.05,11.4,41.96,40.62,329,12.7,-1.34,64,13.11,-0.14,-0.02
1492,2.812,5.649,Failed,21.77,2.05,9.4,41.05,38.4,1242,5.9,-2.65,21,12.3,-0.18,0.02
5842,2.601,6.67,Failed,23.73,2.02,10.3,39.5,37.56,299,11.9,-1.94,64,12.69,-0.52,-0.2
4237,2.94,7.247,Failed,23.72,1.74,12.2,40.87,40.49,185,11.5,-0.38,136,12.45,-0.36,-0.27
1632,2.69,6.945,Failed,20.82,2.06,10.5,40.02,37.75,279,11.9,-2.27,44,12.64,-0.71,-0.14
80,2.793,7.006,Failed,21.65,1.99,11.6,39.81,38.83,256,13.4,-0.98,64,11.8,-0.19,-0.01
1890,2.753,6.943,Failed,22.9,2.22,8.1,32.81,27.97,332,29.6,-4.84,35,15.32,-0.13,-0.07
2737,2.732,6.251,Failed,22.42,1.78,10,39.46,33.77,619,15.3,-5.69,21,14.7,-1.64,-0.58
1077,2.87,6.752,Failed,23.13,1.71,10.4,40.43,38.98,306,11.6,-1.45,36,13.16,-0.47,-0.26
1045,2.61,7.007,Failed,22.28,1.85,10.2,39.29,36.77,524,13.2,-2.52,21,14.88,-0.48,-0.12
1361,2.85,7.36,Failed,22.47,1.78,10.9,41.03,39.74,284,12,-1.29,35,14.72,-0.73,-0.02
1327,2.482,7.026,Failed,19.75,1.97,10.7,39.9,37.7,294,14.7,-2.2,45,14.2,-0.54,-0.12
78,2.617,6.245,Failed,23.28,2.05,11.2,39,35.93,485,12.8,-3.07,31,13.71,-0.54,-0.16
1267,2.565,7.31,Failed,24.23,2.2,11,36.11,34.13,357,16.4,-1.98,32,14.14,-0.03,-0.02
5722,2.658,7.013,Failed,22.07,2.06,11,37.69,34.62,227,13,-3.07,91,11.63,-0.15,-0.05
5255,2.688,6.437,Failed,24.35,2.19,9.8,37.73,34.67,499,12.6,-3.06,21,10.57,-0.15,-0.03
2955,2.482,5.858,Failed,23.42,1.36,3.8,31.46,30.89,1492,5.5,-0.57,32,5.72,23.59,-0.24
4797,2.614,6.448,Failed,29.68,2.3,9.5,34.5,31.09,622,12,-3.41,21,16.17,0.08,0.04
1269,2.578,6.726,Failed,22.5,2.08,10.4,36.46,33.82,412,11.9,-2.64,36,15.82,-0.17,-0.01
7788,2.688,6.582,Failed,22.12,2.04,8,32.16,29.94,443,12,-2.22,32,7.52,-0.48,-0.21
1228,2.527,7.104,Failed,24.05,1.98,13.3,40.7,38.09,297,12.3,-2.61,76,12.23,-0.63,0
2531,2.68,6.791,Failed,24.67,1.95,10.4,41.11,40.17,340,13.2,-0.94,31,9.62,-0.42,-0.04
1416,2.652,6.761,Failed,21.57,1.93,10.2,38.55,36.01,364,12.8,-2.54,35,14.44,-0.23,0.01
1629,2.493,6.144,Failed,22.33,2.03,10.5,39.39,36.44,1025,7.2,-2.95,21,11.96,-0.33,0.01
120,2.491,6.133,Failed,25.3,2.28,10.2,34.47,29.36,1163,7.3,-5.11,22,9.44,-0.11,0.14
41,2.489,5.814,Failed,25.1,2.16,9.6,35.91,30.13,1074,8.8,-5.78,21,11.63,-0.19,0.44
1521,2.564,7.029,Failed,21.58,2.04,10.1,39.05,36.96,380,12.9,-2.09,31,12.25,-0.63,-0.18
3304,2.477,7.313,Failed,22.3,1.96,10.2,40.68,38.91,222,16.7,-1.77,75,11.51,-0.12,-0.08
1630,2.649,7.193,Failed,22.02,1.93,14.4,41.11,39.82,134,14.9,-1.29,231,10.73,-0.3,-0.24
853,2.376,5.823,Failed,20.57,2.02,9.3,36.36,31.69,759,12.7,-4.67,21,17.91,-0.22,-0.03
1063,2.504,5.458,Failed,24.03,1.94,9.4,41.93,41.14,1089,5.6,-0.79,21,10.16,-0.11,-0.04
921,2.643,6.328,Failed,25.55,2,11.2,40.46,40.09,1066,7.1,-0.37,21,11.2,-0.09,-0.01
1160,2.433,6.524,Failed,22.07,1.99,10.3,39.16,37.03,1006,6.7,-2.13,21,10.18,-0.2,-0.03
1468,2.484,6.665,Failed,21.65,1.95,12.6,40.5,39.91,157,9.9,-0.59,188,11.41,-0.53,-0.06
7709,2.646,6.647,Failed,22.68,2.02,9.4,37.3,28.53,468,9.5,-8.77,21,13.5,-0.2,0.03
1598,2.434,6.062,Failed,22.67,2.13,8.4,36.15,30.05,788,7.8,-6.1,20,13.1,-0.3,0.02
1580,2.398,6.059,Failed,22.5,2.07,9,38.92,36.66,1016,7.1,-2.26,21,12.89,-0.09,-0.06
1790,2.771,6.378,Failed,23.97,2.18,10.3,36.33,32.4,240,14.6,-3.93,21,12.27,-1,-0.06
270,2.569,5.739,Failed,22.2,2.04,10.1,37.15,33.76,1029,6.3,-3.39,21,10.25,-0.25,-0.04
4383,2.532,7.359,Failed,22.62,2.05,12.8,41.15,40.66,196,10.6,-0.49,106,12.15,-0.38,-0.15
1747,2.951,5.188,Failed,22.13,1.97,7.2,33.67,29.17,1022,12.4,-4.5,21,11.25,-0.3,-0.04
6255,2.545,6.653,Failed,21.55,2.24,8.9,31.24,25.1,622,8.5,-6.14,32,11.01,-0.16,-0.03
1459,2.385,5.224,Failed,28.27,2.05,11,40.49,39.03,1169,5.1,-1.46,21,14.78,-0.16,-0.03
1595,2.579,5.988,Failed,22.38,2.02,11.4,41.37,40.11,192,11.4,-1.26,195,16.22,-0.7,-0.21
1610,2.661,6.769,Failed,24.48,2.05,12,39.56,38.53,175,11.7,-1.03,107,14.58,-0.54,-0.03
375,2.596,6.716,Failed,19.22,1.75,12.3,41.06,37.38,171,11.5,-3.68,196,16.47,-0.77,-0.32
1248,2.56,6.266,Failed,21.57,1.7,5.8,31.58,29.41,632,9.1,-2.17,32,7.72,0.05,-0.02
1276,2.6,6.253,Failed,21.78,2.12,9.1,38.46,34.5,1159,6.7,-3.96,21,11.21,-0.23,0.01
4437,2.839,7.313,Failed,21.25,1.93,13,41.15,40.3,318,12.2,-0.85,45,10.81,-0.65,-0.1
157,2.939,5.361,Failed,26.32,2.16,8.5,36.74,33.2,1032,8,-3.54,21,10.85,-0.03,0.03
5777,2.517,6.963,Failed,20.55,1.97,13.1,40.61,40.32,176,7.5,-0.29,102,10.62,-0.17,-0.05
144,2.808,5.752,Failed,26.2,2.14,9.3,38.15,34.96,1009,7.9,-3.19,21,13.21,-0.14,-0.01
2998,2.731,7.064,Failed,21.87,1.93,10.8,39.64,37.86,267,11.7,-1.78,82,10.71,-0.13,-0.03
127,2.724,6.394,Failed,23.47,1.99,9.6,41.57,40.03,1091,6.6,-1.54,21,14.83,-0.72,-0.3
1018,2.471,6.618,Failed,22.1,2.08,10.1,38.63,36.06,419,13.2,-2.57,31,12.83,-0.62,-0.2
841,2.805,6.841,Failed,23.3,2.05,14.2,40.92,39.97,156,10,-0.95,196,10.02,-0.29,-0.09
950,2.286,7.291,Failed,27.82,2.16,9.4,38.96,37.15,327,15.4,-1.81,35,13.42,-0.02,-0.01
910,2.608,6.066,Failed,24.45,2.11,9.4,38.03,33.29,1032,7.7,-4.74,21,13.47,0.01,0.24
2581,2.838,6.618,Failed,24.17,5.19,-0.6,-7.79,27.74,0,-10.1,35.53,136,1.05,24,49.1
1235,2.608,6.947,Failed,20.17,2.11,10.5,37.94,35.02,353,13.8,-2.92,35,13.29,-0.07,0
